City,Year,Index
Bergen auf Rügen,2022,0.2240995850622406
Bergen auf Rügen,2023,0.1604059405940594
Bergen auf Rügen,2024,0.2158514851485148
Bergen auf Rügen,2025,0.1879751037344398
Berlin,1998,0.2026307053941909
Berlin,1999,0.2505145228215767
Berlin,2000,0.2244356846473029
Berlin,2001,0.2485435684647303
Berlin,2002,0.2079126912691269
Berlin,2003,0.2846732673267326
Berlin,2004,0.200009900990099
Berlin,2005,0.2053236514522821
Berlin,2006,0.214551867219917
Berlin,2007,0.245239370995923
Berlin,2008,0.2718755186721991
Berlin,2009,0.3913762376237623
Berlin,2010,0.19350622406639
Berlin,2011,0.2929336099585062
Berlin,2012,0.2377510373443983
Berlin,2013,0.1988879668049792
Berlin,2014,0.2687178217821782
Berlin,2015,0.2655062240663901
Berlin,2016,0.2644356435643564
Berlin,2017,0.1877475247524752
Berlin,2018,0.1936185737976782
Berlin,2019,0.1829405940594059
Berlin,2020,0.2008091286307054
Berlin,2021,0.2119834024896265
Berlin,2022,0.2101825726141079
Berlin,2023,0.3037385892116182
Berlin,2024,0.2656955445544554
Bernau bei Berlin,2006,0.2243168316831683
Bernau bei Berlin,2007,0.1888712871287128
Bernau bei Berlin,2008,0.2336224066390041
Bernau bei Berlin,2009,0.2930331950207469
Bernau bei Berlin,2010,0.215990099009901
Bernburg (Saale),2002,0.2258423236514522
Bernburg (Saale),2003,0.2648217821782178
Bernburg (Saale),2004,0.2622199170124481
Bernburg (Saale),2005,0.2069306930693069
Biberach an der Riß,1998,0.2113485477178423
Biberach an der Riß,1999,0.1918775933609958
Biberach an der Riß,2000,0.2253847429519071
Biberach an der Riß,2001,0.2262091584158415
Biberach an der Riß,2002,0.2269108910891089
Biberach an der Riß,2003,0.272344398340249
Biberach an der Riß,2004,0.1666039603960396
Biberach an der Riß,2005,0.3310456431535269
Biberach an der Riß,2006,0.2172199170124481
Biberach an der Riß,2007,0.2660792079207921
Biberach an der Riß,2008,0.2084294605809128
Biberach an der Riß,2009,0.2155580431177446
Biberach an der Riß,2010,0.2929253112033195
Biberach an der Riß,2011,0.2006058091286306
Biberach an der Riß,2012,0.2703465346534653
Biberach an der Riß,2013,0.1777261410788382
Biberach an der Riß,2014,0.2052079207920792
Biberach an der Riß,2015,0.201419801980198
Biberach an der Riß,2016,0.2043278008298755
Biberach an der Riß,2017,0.2217842323651452
Biberach an der Riß,2018,0.3262759336099585
Biberach an der Riß,2019,0.3116940298507462
Biberach an der Riß,2020,0.1767326732673267
Biberach an der Riß,2021,0.2022655601659751
Biberach an der Riß,2022,0.177311203319502
Biberach an der Riß,2023,0.2316307053941908
Biberach an der Riß,2024,0.1666452282157676
Biberach an der Riß,2025,0.241029702970297
Bielefeld,2002,0.2137510373443983
Bielefeld,2003,0.2710544554455446
Bielefeld,2004,0.1838811881188118
Bielefeld,2005,0.3166970954356846
Bielefeld,2006,0.2023817427385892
Bielefeld,2007,0.1965684647302904
Bielefeld,2008,0.2047247579529737
Bielefeld,2009,0.2191188118811881
Bielefeld,2010,0.2493316831683168
Bielefeld,2011,0.2252376237623762
Bielefeld,2012,0.2367227722772277
Bielefeld,2013,0.208908713692946
Bielefeld,2014,0.1683402489626556
Bielefeld,2015,0.3060912863070539
Bielefeld,2016,0.1826950207468879
Bielefeld,2017,0.2110622406639004
Bielefeld,2018,0.2189009900990098
Bielefeld,2019,0.195792531120332
Bielefeld,2020,0.2381535269709543
Bielefeld,2021,0.2186846473029045
Bielefeld,2022,0.2082282157676348
Bielefeld,2023,0.2211825726141078
Bielefeld,2024,0.1905352697095435
Bielefeld,2025,0.3069834024896266
Birkenfeld,2000,0.1961369294605809
Birkenfeld,2001,0.2313083451202263
Birkenfeld,2002,0.2103402489626556
Birkenfeld,2003,0.2159128630705394
Birkenfeld,2004,0.1892946058091286
Birkenfeld,2005,0.1880290456431535
Birkenfeld,2006,0.2075601659751037
Birkenfeld,2007,0.2592673267326732
Birkenfeld,2008,0.191502487562189
Birkenfeld,2009,0.2887551867219917
Birkenfeld,2010,0.2248217821782178
Birkenfeld,2011,0.2483319502074688
Birkenfeld,2012,0.2331369294605809
Birkenfeld,2013,0.2545445544554455
Birkenfeld,2014,0.183356846473029
Birkenfeld,2015,0.2333903818953323
Birkenfeld,2016,0.1900829875518672
Birkenfeld,2017,0.2143817427385892
Birkenfeld,2018,0.2766930693069307
Birkenfeld,2019,0.2030788381742738
Birkenfeld,2020,0.193049504950495
Birkenfeld,2021,0.2252655601659751
Birkenfeld,2022,0.1875049504950495
Birkenfeld,2023,0.2066557213930348
Birkenfeld,2024,0.1905228215767634
Birkenfeld,2025,0.2657925311203319
Bitterfeld-Wolfen,2000,0.2296534653465346
Bitterfeld-Wolfen,2001,0.234990099009901
Bitterfeld-Wolfen,2002,0.2797029702970297
Bitterfeld-Wolfen,2003,0.2091485148514851
Bitterfeld-Wolfen,2004,0.2256058091286307
Bitterfeld-Wolfen,2005,0.2427800829875518
Bitterfeld-Wolfen,2006,0.2474092039800995
Bitterfeld-Wolfen,2007,0.2321584158415841
Bitterfeld-Wolfen,2008,0.2092697095435684
Bitterfeld-Wolfen,2009,0.2259502074688796
Bitterfeld-Wolfen,2010,0.2085394190871369
Bitterfeld-Wolfen,2011,0.2115049504950495
Bitterfeld-Wolfen,2012,0.2380758706467661
Bitterfeld-Wolfen,2013,0.279970297029703
Bitterfeld-Wolfen,2014,0.2823651452282157
Bitterfeld-Wolfen,2015,0.205980198019802
Bitterfeld-Wolfen,2016,0.2781980198019801
Bitterfeld-Wolfen,2017,0.2764873487348734
Bitterfeld-Wolfen,2018,0.1966597510373444
Bitterfeld-Wolfen,2019,0.2625742574257426
Bitterfeld-Wolfen,2020,0.1960373443983402
Bitterfeld-Wolfen,2021,0.2027326732673267
Bitterfeld-Wolfen,2022,0.262049504950495
Bitterfeld-Wolfen,2023,0.2177277227722772
Bitterfeld-Wolfen,2024,0.2009004149377593
Bitterfeld-Wolfen,2025,0.2341881188118811
Blankenfelde-Mahlow,2013,0.1841452282157676
Blankenfelde-Mahlow,2014,0.1959241293532338
Blankenfelde-Mahlow,2015,0.2545544554455445
Blankenfelde-Mahlow,2016,0.2049958506224066
Blankenfelde-Mahlow,2017,0.1934149377593361
Blankenfelde-Mahlow,2018,0.2008215767634855
Blankenfelde-Mahlow,2019,0.2117326732673267
Blankenfelde-Mahlow,2020,0.2060290456431535
Blankenfelde-Mahlow,2021,0.318209900990099
Blankenfelde-Mahlow,2022,0.2287551867219917
Blankenfelde-Mahlow,2023,0.1804059405940594
Blankenfelde-Mahlow,2024,0.2087694483734087
Blankenfelde-Mahlow,2025,0.2237759336099585
Bochum,2007,0.2168547717842323
Bokhorst-Wankendorf,2000,0.2927510373443983
Bokhorst-Wankendorf,2003,0.278850622406639
Bokhorst-Wankendorf,2004,0.229589108910891
Bokhorst-Wankendorf,2005,0.2007053941908713
Bokhorst-Wankendorf,2007,0.2483168316831683
Bokhorst-Wankendorf,2008,0.3074653465346534
Bokhorst-Wankendorf,2009,0.2438257261410788
Bokhorst-Wankendorf,2010,0.2295870646766169
Bokhorst-Wankendorf,2011,0.2061369294605809
Bokhorst-Wankendorf,2012,0.259
Bokhorst-Wankendorf,2013,0.2031435643564356
Bokhorst-Wankendorf,2014,0.2387302904564315
Bokhorst-Wankendorf,2015,0.2008589211618257
Bokhorst-Wankendorf,2016,0.2460082987551867
Bokhorst-Wankendorf,2017,0.2164398340248962
Bokhorst-Wankendorf,2018,0.2661782178217822
Bokhorst-Wankendorf,2019,0.2078514851485148
Bokhorst-Wankendorf,2020,0.1732780082987551
Bokhorst-Wankendorf,2021,0.1878316831683168
Bokhorst-Wankendorf,2022,0.1708415841584158
Bokhorst-Wankendorf,2023,0.2761782178217821
Bokhorst-Wankendorf,2024,0.1881584158415841
Bokhorst-Wankendorf,2025,0.2156348547717842
Bonn,2002,0.2431535269709543
Borken,2002,0.2364190871369294
Borken,2003,0.2307385892116182
Borken,2004,0.1942697095435684
Borken,2005,0.2348008298755186
Borken,2006,0.1643195020746888
Borken,2007,0.2510331950207469
Borken,2008,0.2434851485148514
Borken,2009,0.2036514522821576
Borken,2010,0.2376182572614107
Borken,2011,0.2053319502074689
Borken,2012,0.1931452145214521
Borken,2013,0.192
Borken,2014,0.262039603960396
Borken,2015,0.2515809128630705
Borken,2016,0.2012821576763485
Borken,2017,0.25550622406639
Borken,2018,0.184609958506224
Borken,2019,0.2220331950207469
Borken,2020,0.2348506224066389
Borken,2021,0.2067925311203319
Borken,2022,0.2140207468879668
Borken,2023,0.1705643564356435
Borken,2024,0.3075148514851485
Borken,2025,0.2211832504145936
Borken (Hessen),2000,0.2906058091286307
Borken (Hessen),2001,0.2412574257425742
Borken (Hessen),2002,0.2446639004149377
Borken (Hessen),2003,0.2770165975103734
Borken (Hessen),2004,0.1928415841584158
Borken (Hessen),2005,0.2129170124481328
Borna,2002,0.2263564356435643
Borna,2022,0.2220165975103734
Borna,2023,0.2275352697095435
Bottrop,2002,0.2419875518672199
Bottrop,2003,0.2970456431535269
Bottrop,2004,0.2366950207468879
Bottrop,2005,0.1735940594059406
Bottrop,2006,0.1892614107883817
Bottrop,2007,0.1945643153526971
Bottrop,2008,0.1983465346534653
Bottrop,2009,0.2186390041493776
Bottrop,2010,0.2212157676348548
Bottrop,2011,0.2166307053941908
Bottrop,2012,0.3133236514522821
Bottrop,2013,0.1724107883817427
Bottrop,2014,0.231655601659751
Bottrop,2015,0.2132697095435684
Bottrop,2016,0.2001089108910891
Bottrop,2017,0.2341298776936516
Bottrop,2018,0.2686039603960396
Bottrop,2019,0.2165269709543568
Bottrop,2020,0.2620782178217822
Bottrop,2021,0.2063775933609958
Bottrop,2022,0.0076815920398009
Bottrop,2023,0.2422079207920792
Bottrop,2024,0.2305352697095435
Bottrop,2025,0.1804356435643564
Brandenburg an der Havel,2001,0.1881120331950207
Brandenburg an der Havel,2002,0.2058943894389439
Brandenburg an der Havel,2003,0.1951188118811881
Brandenburg an der Havel,2004,0.2069875518672199
Brandenburg an der Havel,2005,0.2855891089108911
Brandenburg an der Havel,2006,0.2321732673267326
Brandenburg an der Havel,2007,0.2670539419087137
Brandenburg an der Havel,2008,0.2318257261410788
Brandenburg an der Havel,2009,0.2124158415841583
Brandenburg an der Havel,2010,0.2341701244813278
Brandenburg an der Havel,2011,0.2391452282157676
Brandenburg an der Havel,2012,0.1891369294605809
Brandenburg an der Havel,2013,0.2236721991701244
Brandenburg an der Havel,2014,0.2749405940594059
Brandenburg an der Havel,2015,0.2162282157676348
Brandenburg an der Havel,2016,0.332059405940594
Brandenburg an der Havel,2017,0.2064273858921162
Brandenburg an der Havel,2018,0.2312116182572614
Brandenburg an der Havel,2019,0.2380990099009901
Brandenburg an der Havel,2020,0.2268755186721991
Brandenburg an der Havel,2021,0.2094896265560165
Brandenburg an der Havel,2022,0.2233663366336633
Brandenburg an der Havel,2023,0.27309900990099
Brandenburg an der Havel,2024,0.2106881188118811
Brandenburg an der Havel,2025,0.2071485148514851
Braunlage,2000,0.2767261410788382
Braunlage,2001,0.2438132780082987
Braunlage,2002,0.2202475247524752
Braunlage,2003,0.1768861386138614
Braunlage,2004,0.2311410788381742
Braunlage,2005,0.1788879668049792
Braunlage,2006,0.2213762376237624
Braunlage,2007,0.2389004149377593
Braunlage,2008,0.2109211618257261
Braunlage,2009,0.2856224066390041
Braunlage,2010,0.2943366336633664
Braunlage,2011,0.1998340248962655
Braunlage,2012,0.2158713692946058
Braunlage,2013,0.229529702970297
Braunlage,2014,0.1808879668049792
Braunlage,2015,0.2758713692946058
Braunlage,2016,0.2139801980198019
Braunlage,2017,0.2053855721393034
Braunlage,2018,0.2952365145228215
Braunlage,2019,0.2244356846473029
Braunlage,2020,0.2363858921161825
Braunlage,2021,0.2150373443983402
Braunlage,2022,0.2447920792079208
Braunlage,2023,0.3116182572614108
Braunlage,2024,0.3309999999999999
Braunlage,2025,0.2400497925311203
Braunschweig,1999,0.2274647302904564
Braunschweig,2000,0.2292817281728172
Braunschweig,2001,0.2171797263681592
Braunschweig,2002,0.1954937759336099
Braunschweig,2003,0.2322199170124481
Braunschweig,2004,0.1833526970954357
Braunschweig,2005,0.2351286307053941
Braunschweig,2006,0.2141078838174274
Braunschweig,2007,0.2417722772277227
Braunschweig,2008,0.2198796680497925
Braunschweig,2009,0.2523267326732673
Braunschweig,2010,0.3441784232365145
Braunschweig,2011,0.2172623762376237
Braunschweig,2012,0.2101584158415841
Braunschweig,2013,0.2521592039800995
