City,State,Date,Linke,Gruene,SPD,FDP,CDU,AfD,Others
Paderborn,NRW,2004,0,10.344827586206897,22.413793103448278,6.896551724137931,51.724137931034484,0.0,8.62068965517241
Neuss,NRW,2004,3.4482758620689653,8.620689655172415,25.862068965517242,6.896551724137931,51.724137931034484,0.0,3.4482758620689613
Recklinghausen,NRW,2004,0,8.620689655172415,34.48275862068966,3.4482758620689653,43.103448275862064,0.0,10.344827586206895
Bergisch Gladbach,NRW,2004,0,13.636363636363635,27.27272727272727,10.606060606060606,36.36363636363637,0.0,12.121212121212121
Siegen,NRW,2004,0,11.29032258064516,29.03225806451613,8.064516129032258,40.32258064516129,0.0,11.290322580645162
Moers,NRW,2004,3.7037037037037033,9.25925925925926,40.74074074074074,7.4074074074074066,33.33333333333333,0.0,5.555555555555558
Gütersloh,NRW,2004,0,9.090909090909092,31.818181818181817,4.545454545454546,40.909090909090914,0.0,13.636363636363635
Düren,NRW,2004,4.0,6.0,28.000000000000004,4.0,52.0,0.0,6.000000000000005
Iserlohn,NRW,2004,0,7.4074074074074066,33.33333333333333,7.4074074074074066,46.2962962962963,0.0,5.555555555555558
Witten,NRW,2004,1.5625,10.9375,37.5,6.25,29.6875,0.0,14.0625
Ratingen,NRW,2004,0,9.090909090909092,24.242424242424242,6.0606060606060606,34.84848484848485,0.0,25.757575757575758
Marl,NRW,2004,2.0,6.0,38.0,6.0,32.0,0.0,15.999999999999993
Lünen,NRW,2004,0,10.0,44.0,4.0,38.0,0.0,3.9999999999999925
Minden,NRW,2004,0,10.0,42.0,6.0,32.0,0.0,9.999999999999986
Velbert,NRW,2004,3.4482758620689653,6.896551724137931,29.310344827586203,5.172413793103448,37.93103448275862,0.0,17.24137931034484
Rheine,NRW,2004,0,9.090909090909092,31.818181818181817,6.8181818181818175,52.27272727272727,0.0,0.0
Viersen,NRW,2004,0,8.620689655172415,24.137931034482758,6.896551724137931,43.103448275862064,0.0,17.24137931034483
Gladbeck,NRW,2004,0,6.8181818181818175,40.909090909090914,2.272727272727273,36.36363636363637,0.0,13.636363636363635
Troisdorf,NRW,2004,0,8.0,36.0,4.0,48.0,0.0,4.0000000000000036
Arnsberg,NRW,2004,0,6.521739130434782,32.608695652173914,6.521739130434782,54.347826086956516,0.0,0.0
Detmold,NRW,2004,0,10.869565217391305,36.95652173913043,6.521739130434782,36.95652173913043,0.0,8.695652173913048
Dorsten,NRW,2004,0,8.0,34.0,6.0,52.0,0.0,0.0
Castrop-Rauxel,NRW,2004,2.1739130434782608,6.521739130434782,43.47826086956522,4.3478260869565215,34.78260869565217,0.0,8.695652173913048
Bocholt,NRW,2004,0,6.8181818181818175,29.545454545454547,4.545454545454546,50.0,0.0,9.090909090909083
Lüdenscheid,NRW,2004,0,8.0,34.0,6.0,40.0,0.0,11.99999999999999
Lippstadt,NRW,2004,0,6.0,32.0,12.0,42.0,0.0,8.000000000000007
Herford,NRW,2004,0,9.090909090909092,36.36363636363637,6.8181818181818175,40.909090909090914,0.0,6.818181818181812
Dinslaken,NRW,2004,0,10.0,40.0,4.0,36.0,0.0,9.999999999999998
Kerpen,NRW,2004,0,10.869565217391305,34.78260869565217,6.521739130434782,43.47826086956522,0.0,4.347826086956519
Grevenbroich,NRW,2004,0,4.0,34.0,6.0,44.0,0.0,12.0
Dormagen,NRW,2004,0,4.3478260869565215,34.78260869565217,4.3478260869565215,43.47826086956522,0.0,13.043478260869579
Bergheim,NRW,2004,0,6.521739130434782,30.434782608695656,4.3478260869565215,47.82608695652174,0.0,10.869565217391298
Hürth,NRW,2004,0,9.090909090909092,43.18181818181818,6.8181818181818175,40.909090909090914,0.0,0.0
Herten,NRW,2004,0,6.0,46.0,2.0,34.0,0.0,11.99999999999999
Wesel,NRW,2004,0,8.0,38.0,6.0,44.0,0.0,4.0000000000000036
Langenfeld ,NRW,2004,0,9.090909090909092,20.454545454545457,6.8181818181818175,54.54545454545454,0.0,9.090909090909093
Unna,NRW,2004,0,0,41.30434782608695,8.695652173913043,36.95652173913043,0.0,13.043478260869568
Euskirchen,NRW,2004,0,9.090909090909092,25.0,9.090909090909092,50.0,0.0,6.818181818181812
Stolberg (Rhld.),NRW,2004,0,6.0,36.0,8.0,38.0,0.0,12.0
Eschweiler,NRW,2004,0,6.0,48.0,6.0,32.0,0.0,7.999999999999985
Meerbusch,NRW,2004,0,12.5,20.833333333333336,14.583333333333334,52.083333333333336,0.0,0.0
Sankt Augustin,NRW,2004,0,12.0,32.0,8.0,48.0,0.0,0.0
