Air Quality Station EoI Code,Air Pollutant,Year,Air Pollution Level,Unit Of Air Pollution Level,Air Quality Station Type,Air Quality Station Area,State,District,City,Normalized Pollution Level
DEMV028,O3,2024,54.017,ug/m3,Background,Urban,MV,Nordwestmecklenburg,Wismar,0.35178113065798533
DENI060,O3,2020,52.772,ug/m3,Background,Rural,NI,Lüchow-Dannenberg,Lüchow (Wendland),0.5823623448753235
DENI060,O3,2021,50.965,ug/m3,Background,Rural,NI,Lüchow-Dannenberg,Lüchow (Wendland),0.4632566870014078
DEMV004,O3,2015,54.043,ug/m3,Background,Rural,MV,Rostock,Güstrow-Land,0.4796521789792588
DEMV004,O3,2016,52.035,ug/m3,Background,Rural,MV,Rostock,Güstrow-Land,0.49311303621080377
DENW010,O3,2024,51.803,ug/m3,Background,Suburban,NW,Unna,Unna,0.31712890502723334
DENI011,O3,2013,52.077,ug/m3,Background,Suburban,NI,Braunschweig,Braunschweig,0.5806504197571114
DENI011,O3,2017,49.796,ug/m3,Background,Suburban,NI,Braunschweig,Braunschweig,0.40347790083842255
DENI011,O3,2019,55.775,ug/m3,Background,Suburban,NI,Braunschweig,Braunschweig,0.3964755029201817
DENI011,O3,2025,59.768,ug/m3,Background,Suburban,NI,Braunschweig,Braunschweig,0.5838744396740352
DENW078,O3,2014,36.73,ug/m3,Background,Suburban,NW,Mettmann,Ratingen,0.305115712545676
DENW078,O3,2023,50.718,ug/m3,Background,Suburban,NW,Mettmann,Ratingen,0.2525905891553702
DEMV024,O3,2017,54.7,ug/m3,Background,Rural,MV,Mecklenburgische Seenplatte,Röbel-Müritz,0.48807921885243083
DEMV024,O3,2019,58.415,ug/m3,Background,Rural,MV,Mecklenburgische Seenplatte,Röbel-Müritz,0.45001216742375083
DEMV024,O3,2021,56.327,ug/m3,Background,Rural,MV,Mecklenburgische Seenplatte,Röbel-Müritz,0.5261614265603003
DENI063,O3,2019,50.888,ug/m3,Background,Rural,NI,Stade,Jork,0.2973718364698248
DENW079,O3,2013,33.717,ug/m3,Background,Suburban,NW,Leverkusen,Leverkusen,0.3312413399625071
DENW038,O3,2013,37.328,ug/m3,Background,Urban,NW,Mülheim an der Ruhr,Mülheim an der Ruhr,0.3802945091966202
DENW038,O3,2017,38.723,ug/m3,Background,Urban,NW,Mülheim an der Ruhr,Mülheim an der Ruhr,0.21245212710899491
DENW038,O3,2020,46.547,ug/m3,Background,Urban,NW,Mülheim an der Ruhr,Mülheim an der Ruhr,0.4797699292977569
DENW038,O3,2023,51.088,ug/m3,Background,Urban,NW,Mülheim an der Ruhr,Mülheim an der Ruhr,0.25861900417101147
DENW038,O3,2024,47.87,ug/m3,Background,Urban,NW,Mülheim an der Ruhr,Mülheim an der Ruhr,0.25557190258561313
DENI020,O3,2017,45.951,ug/m3,Background,Suburban,NI,Wolfsburg,Wolfsburg,0.337145913121485
DENI020,O3,2021,50.101,ug/m3,Background,Suburban,NI,Wolfsburg,Wolfsburg,0.4531206006569685
DENW042,O3,2013,40.138,ug/m3,Background,Urban,NW,Krefeld,Krefeld,0.41846659602792946
DENI041,O3,2018,51.116,ug/m3,Background,Suburban,NI,Schaumburg,Rinteln,0.24414239482200642
DENI041,O3,2023,52.84,ug/m3,Background,Suburban,NI,Schaumburg,Rinteln,0.28716436392075084
DEMV017,O3,2017,49.509,ug/m3,Background,Rural,MV,Ludwigslust-Parchim,Ludwigslust-Land,0.3985267225615016
DEMV017,O3,2025,63.317,ug/m3,Background,Rural,MV,Ludwigslust-Parchim,Ludwigslust-Land,0.6258500987592994
DENW006,O3,2015,43.052,ug/m3,Background,Suburban,NW,Unna,Lünen,0.3195642041482172
DENW006,O3,2018,46.134,ug/m3,Background,Suburban,NW,Unna,Lünen,0.15201109570041607
DENW006,O3,2020,46.485,ug/m3,Background,Suburban,NW,Unna,Lünen,0.4787481253193137
DENW006,O3,2025,54.902,ug/m3,Background,Suburban,NW,Unna,Lünen,0.5263220144531574
DERP001,O3,2022,48.227,ug/m3,Background,Urban,RP,Ludwigshafen am Rhein,Ludwigshafen am Rhein,0.33173889076586577
DENW008,O3,2017,39.602,ug/m3,Background,Urban,NW,Dortmund,Dortmund,0.2276161888003312
DENW008,O3,2025,50.723,ug/m3,Background,Urban,NW,Dortmund,Dortmund,0.4768950549385564
DENW078,O3,2022,47.845,ug/m3,Background,Suburban,NW,Mettmann,Ratingen,0.3249462097907071
DENW078,O3,2024,47.96,ug/m3,Background,Suburban,NW,Mettmann,Ratingen,0.2569805296437738
DENI016,O3,2021,57.184,ug/m3,Background,Suburban,NI,Goslar,Goslar,0.5362153918348193
DENI058,O3,2015,62.341,ug/m3,Background,Rural,NI,Aurich,Norderney,0.6005156140759729
DENW095,O3,2023,52.737,ug/m3,Background,Urban,NW,Münster,Münster,0.2854861835245047
DENI058,O3,2013,63.679,ug/m3,Background,Rural,NI,Aurich,Norderney,0.7382563099410439
DENW010,O3,2023,55.435,ug/m3,Background,Suburban,NW,Unna,Unna,0.3294447340980188
DENW042,O3,2017,41.508,ug/m3,Background,Urban,NW,Krefeld,Krefeld,0.2604975330366077
DENW015,O3,2013,41.539,ug/m3,Background,Suburban,NW,Recklinghausen,Marl,0.4374983019534328
DENW015,O3,2019,46.337,ug/m3,Background,Suburban,NW,Recklinghausen,Marl,0.20508192731992225
DENI053,O3,2019,52.703,ug/m3,Industrial,Suburban,NI,Cloppenburg,Bösel,0.33417829331602866
DENW094,O3,2021,50.875,ug/m3,Background,Urban,NW,Städteregion Aachen,Aachen,0.462200844673862
DENW021,O3,2014,35.35,ug/m3,Industrial,Urban,NW,Bottrop,Bottrop,0.2835660076829383
DENW021,O3,2016,35.677,ug/m3,Industrial,Urban,NW,Bottrop,Bottrop,0.2302029926549768
DENI058,O3,2020,62.819,ug/m3,Background,Rural,NI,Aurich,Norderney,0.7479440315111163
DENI058,O3,2023,67.614,ug/m3,Background,Rural,NI,Aurich,Norderney,0.5278773461939521
DENW021,O3,2021,42.01,ug/m3,Industrial,Urban,NW,Bottrop,Bottrop,0.35820037541060534
DENW021,O3,2025,49.002,ug/m3,Industrial,Urban,NW,Bottrop,Bottrop,0.456539994559368
DENI051,O3,2025,67.652,ug/m3,Background,Rural,NI,Goslar,Braunlage,0.6771221421897362
DENI041,O3,2015,47.114,ug/m3,Background,Suburban,NI,Schaumburg,Rinteln,0.37872873456070844
DENW094,O3,2014,47.533,ug/m3,Background,Urban,NW,Städteregion Aachen,Aachen,0.4738124238733253
DENW094,O3,2020,56.546,ug/m3,Background,Urban,NW,Städteregion Aachen,Aachen,0.6445605418857228
DENW094,O3,2024,53.488,ug/m3,Background,Urban,NW,Städteregion Aachen,Aachen,0.34350153383835214
DENI043,O3,2013,48.372,ug/m3,Background,Suburban,NI,Emsland,Lingen (Ems),0.530320319504442
DENI043,O3,2018,52.51,ug/m3,Background,Suburban,NI,Emsland,Lingen (Ems),0.26992140545538595
DENI043,O3,2023,57.84,ug/m3,Background,Suburban,NI,Emsland,Lingen (Ems),0.3686294316996872
DENW059,O3,2022,43.743,ug/m3,Background,Suburban,NW,Köln,Köln,0.25200490780091395
DENI029,O3,2024,59.313,ug/m3,Background,Suburban,NI,Emden,Emden,0.4346710073248607
DENW068,O3,2014,45.154,ug/m3,Background,Rural,NW,Soest,Soest,0.4366626065773448
DENW080,O3,2014,46.333,ug/m3,Background,Suburban,NW,Solingen,Solingen,0.45507355007964023
DENI028,O3,2013,53.382,ug/m3,Background,Suburban,NI,Göttingen,Duderstadt,0.5983780259189828
DENW015,O3,2016,39.601,ug/m3,Background,Suburban,NW,Recklinghausen,Marl,0.2932705443674762
DENW015,O3,2021,41.977,ug/m3,Background,Suburban,NW,Recklinghausen,Marl,0.35781323322383857
DERP007,O3,2019,44.357,ug/m3,Background,Urban,RP,Mainz,Mainz,0.16492942894224533
DERP007,O3,2021,40.786,ug/m3,Background,Urban,RP,Mainz,Mainz,0.34384091975598313
DERP007,O3,2024,40.72,ug/m3,Background,Urban,RP,Mainz,Mainz,0.1436643085206285
DENW095,O3,2019,49.308,ug/m3,Background,Urban,NW,Münster,Münster,0.26533095392602213
DENW095,O3,2022,50.792,ug/m3,Background,Urban,NW,Münster,Münster,0.37734943186869846
DENW081,O3,2014,41.28,ug/m3,Background,Rural,NW,Borken,Borken,0.376167275680065
DENW081,O3,2021,46.525,ug/m3,Background,Rural,NW,Borken,Borken,0.4111684655091507
DEMV026,O3,2013,56.719,ug/m3,Background,Rural,MV,Vorpommern-Rügen,Bergen auf Rügen,0.6437090770777297
DENW081,O3,2025,55.441,ug/m3,Background,Rural,NW,Borken,Borken,0.53269701593159
DENI051,O3,2017,67.009,ug/m3,Background,Rural,NI,Goslar,Braunlage,0.7004278370079012
DENW096,O3,2021,42.381,ug/m3,Background,Suburban,NW,Mönchengladbach,Mönchengladbach,0.3625527921163773
DENW080,O3,2020,56.389,ug/m3,Background,Suburban,NW,Solingen,Solingen,0.6419730705209553
DENI041,O3,2016,43.572,ug/m3,Background,Suburban,NI,Schaumburg,Rinteln,0.3570934923415678
DENI070,O3,2020,52.797,ug/m3,Industrial,Rural,NI,Salzgitter,Salzgitter,0.5827743626085666
DENW034,O3,2017,37.59,ug/m3,Industrial,Urban,NW,Duisburg,Duisburg,0.19290618638512236
DENW079,O3,2021,39.039,ug/m3,Background,Suburban,NW,Leverkusen,Leverkusen,0.3233458470201784
DENW064,O3,2017,59.394,ug/m3,Background,Rural,NW,Städteregion Aachen,Simmerath,0.5690577234930821
DENW064,O3,2020,64.341,ug/m3,Background,Rural,NW,Städteregion Aachen,Simmerath,0.7730276711109645
DENW096,O3,2024,47.442,ug/m3,Background,Suburban,NW,Mönchengladbach,Mönchengladbach,0.24887309835347143
DENW096,O3,2025,57.449,ug/m3,Background,Suburban,NW,Mönchengladbach,Mönchengladbach,0.5564465576174763
DENI059,O3,2018,56.816,ug/m3,Background,Rural,NI,Cuxhaven,Cuxhaven,0.34955154877484973
DENW095,O3,2015,45.228,ug/m3,Background,Urban,NW,Münster,Münster,0.3512584479142391
DENW067,O3,2020,47.675,ug/m3,Background,Urban,NW,Bielefeld,Bielefeld,0.49836016942169187
DENW067,O3,2021,45.278,ug/m3,Background,Urban,NW,Bielefeld,Bielefeld,0.3965391834819334
DENW067,O3,2025,60.003,ug/m3,Background,Urban,NW,Bielefeld,Bielefeld,0.5866538930087879
DENW053,O3,2025,55.072,ug/m3,Background,Urban,NW,Köln,Köln,0.5283326828229784
DENI029,O3,2025,70.327,ug/m3,Background,Suburban,NI,Emden,Emden,0.7087606003619203
DENW042,O3,2022,49.83,ug/m3,Background,Urban,NW,Krefeld,Krefeld,0.360243256219215
DENW094,O3,2013,48.005,ug/m3,Background,Urban,NW,Städteregion Aachen,Aachen,0.5253348547830576
DENW080,O3,2022,56.38,ug/m3,Background,Suburban,NW,Solingen,Solingen,0.47671461848960645
DENW080,O3,2023,58.038,ug/m3,Background,Suburban,NW,Solingen,Solingen,0.371855448383733
DENW065,O3,2018,72.299,ug/m3,Background,Rural,NW,Siegen-Wittgenstein,Netphen,0.6358760980120204
DENW065,O3,2021,64.324,ug/m3,Background,Rural,NW,Siegen-Wittgenstein,Netphen,0.6199788831534491
DENW053,O3,2015,41.656,ug/m3,Background,Urban,NW,Köln,Köln,0.2992309484968539
DENW053,O3,2024,48.426,ug/m3,Background,Urban,NW,Köln,Köln,0.26427408752269455
DERP013,O3,2017,61.57,ug/m3,Background,Rural,RP,Kusel,Waldmohr,0.6065969706379603
DENW053,O3,2018,46.921,ug/m3,Background,Urban,NW,Köln,Köln,0.16656495607951913
DENW081,O3,2019,49.978,ug/m3,Background,Rural,NW,Borken,Borken,0.27891791044776126
DENW021,O3,2018,44.044,ug/m3,Industrial,Urban,NW,Bottrop,Bottrop,0.11336107258437346
DENI062,O3,2018,55.901,ug/m3,Background,Suburban,NI,Lüneburg,Lüneburg,0.3326306056403144
DENI077,O3,2020,53.089,ug/m3,Background,Rural,NI,Northeim,Solling (Landkreis Northeim),0.5875867297328476
DENI077,O3,2023,56.109,ug/m3,Background,Rural,NI,Northeim,Solling (Landkreis Northeim),0.3404262252346194
DENI077,O3,2025,58.987,ug/m3,Background,Rural,NI,Northeim,Solling (Landkreis Northeim),0.5746371926338574
DENW067,O3,2014,39.638,ug/m3,Background,Urban,NW,Bielefeld,Bielefeld,0.3505262500390393
DENW067,O3,2022,50.442,ug/m3,Background,Urban,NW,Bielefeld,Bielefeld,0.3711257712893646
DENI042,O3,2015,48.83,ug/m3,Background,Suburban,NI,Göttingen,Göttingen,0.4037229084129573
DENI042,O3,2017,47.373,ug/m3,Background,Suburban,NI,Göttingen,Göttingen,0.3616775351067867
DENI042,O3,2019,52.296,ug/m3,Background,Suburban,NI,Göttingen,Göttingen,0.3259247242050617
DENI042,O3,2016,45.582,ug/m3,Background,Suburban,NI,Göttingen,Göttingen,0.3893987367202945
DERP014,O3,2017,65.886,ug/m3,Background,Rural,RP,Birkenfeld,Birkenfeld,0.6810544112065693
DENW058,O3,2022,53.905,ug/m3,Industrial,Suburban,NW,Rhein-Erft-Kreis,Hürth,0.43270444725003104
DENW058,O3,2023,55.808,ug/m3,Industrial,Suburban,NW,Rhein-Erft-Kreis,Hürth,0.3355220281543274
DENW034,O3,2015,39.522,ug/m3,Industrial,Urban,NW,Duisburg,Duisburg,0.2681484502446982
DENW034,O3,2018,44.515,ug/m3,Industrial,Urban,NW,Duisburg,Duisburg,0.12207119741100321
DENW034,O3,2021,40.816,ug/m3,Industrial,Urban,NW,Duisburg,Duisburg,0.3441928671984984
DENI063,O3,2016,44.379,ug/m3,Background,Rural,NI,Stade,Jork,0.3700638068757132
DENI063,O3,2017,46.638,ug/m3,Background,Rural,NI,Stade,Jork,0.3489976883000379
DENI042,O3,2021,48.454,ug/m3,Background,Suburban,NI,Göttingen,Göttingen,0.43379868606288136
DERP015,O3,2020,65.517,ug/m3,Background,Rural,RP,Eifelkreis Bitburg-Prüm,Prüm,0.7924089852827265
DENW059,O3,2018,39.525,ug/m3,Background,Suburban,NW,Köln,Köln,0.02979195561719828
DENW058,O3,2021,47.943,ug/m3,Industrial,Suburban,NW,Rhein-Erft-Kreis,Hürth,0.4278038479587048
DENI060,O3,2023,57.274,ug/m3,Background,Rural,NI,Lüchow-Dannenberg,Lüchow (Wendland),0.3594075860271116
DENI063,O3,2022,52.769,ug/m3,Background,Rural,NI,Stade,Jork,0.41250422319825014
DENI031,O3,2017,51.387,ug/m3,Background,Rural,NI,Wilhelmshaven,Wilhelmshaven,0.4309250250146638
DENI031,O3,2022,56.162,ug/m3,Background,Rural,NI,Wilhelmshaven,Wilhelmshaven,0.4728381670430498
DENI031,O3,2024,57.753,ug/m3,Background,Rural,NI,Wilhelmshaven,Wilhelmshaven,0.41025480498340944
DENW071,O3,2023,48.618,ug/m3,Background,Urban,NW,Düsseldorf,Düsseldorf,0.21837526068821692
DERP016,O3,2019,62.015,ug/m3,Background,Rural,RP,Altenkirchen (Westerwald),Herdorf-Daaden,0.5230167099286178
DENW064,O3,2018,64.521,ug/m3,Background,Rural,NW,Städteregion Aachen,Simmerath,0.4920388349514563
DENW064,O3,2023,64.648,ug/m3,Background,Rural,NW,Städteregion Aachen,Simmerath,0.4795522679874869
DENW059,O3,2013,32.382,ug/m3,Background,Suburban,NW,Köln,Köln,0.31310620262450073
DENW059,O3,2019,38.767,ug/m3,Background,Suburban,NW,Köln,Köln,0.051569597663854765
DERP017,O3,2017,66.745,ug/m3,Background,Rural,RP,Südwestpfalz,Rodalben,0.6958734430528242
DERP017,O3,2019,70.89,ug/m3,Background,Rural,RP,Südwestpfalz,Rodalben,0.7029931862426996
DENW179,O3,2019,47.241,ug/m3,Background,Urban,NW,Unna,Schwerte,0.22341417910447764
DENW179,O3,2024,49.505,ug/m3,Background,Urban,NW,Unna,Schwerte,0.28116196080886496
DENW179,O3,2025,51.763,ug/m3,Background,Urban,NW,Unna,Schwerte,0.4891956143774616
DENW078,O3,2021,42.535,ug/m3,Background,Suburban,NW,Mettmann,Ratingen,0.36435945565462224
DENI070,O3,2021,50.078,ug/m3,Industrial,Rural,NI,Salzgitter,Salzgitter,0.45285077428437354
DENI070,O3,2025,57.237,ug/m3,Industrial,Rural,NI,Salzgitter,Salzgitter,0.5539391358856994
DENW006,O3,2021,44.685,ug/m3,Background,Suburban,NW,Unna,Lünen,0.3895823557015486
DENW006,O3,2023,50.494,ug/m3,Background,Suburban,NW,Unna,Lünen,0.24894095411887382
DENW006,O3,2024,49.524,ug/m3,Background,Suburban,NW,Unna,Lünen,0.2814593376322544
DENW065,O3,2016,62.546,ug/m3,Background,Rural,NW,Siegen-Wittgenstein,Netphen,0.6620485703723944
DEMV026,O3,2015,54.289,ug/m3,Background,Rural,MV,Vorpommern-Rügen,Bergen auf Rügen,0.48323525984618976
DEMV026,O3,2019,57.342,ug/m3,Background,Rural,MV,Vorpommern-Rügen,Bergen auf Rügen,0.4282527579493835
DEMV026,O3,2025,59.679,ug/m3,Background,Rural,MV,Vorpommern-Rügen,Bergen auf Rügen,0.5828217956451289
DERP019,O3,2021,41.584,ug/m3,Background,Urban,RP,Kaiserslautern (Kreisfreie Stadt,Kaiserslautern,0.3532027217268888
DERP019,O3,2024,42.051,ug/m3,Background,Urban,RP,Kaiserslautern (Kreisfreie Stadt,Kaiserslautern,0.1644963375696488
DERP019,O3,2025,48.726,ug/m3,Background,Urban,RP,Kaiserslautern (Kreisfreie Stadt,Kaiserslautern,0.4532756153236585
DENW079,O3,2015,35.408,ug/m3,Background,Suburban,NW,Leverkusen,Leverkusen,0.20822652062456307
DENI062,O3,2022,56.621,ug/m3,Background,Suburban,NI,Lüneburg,Lüneburg,0.48100005334566204
DENW008,O3,2013,38.322,ug/m3,Background,Urban,NW,Dortmund,Dortmund,0.3937973754992257
DENW066,O3,2025,59.609,ug/m3,Background,Rural,NW,Viersen,Nettetal,0.5819938733752026
DENW067,O3,2017,42.442,ug/m3,Background,Urban,NW,Bielefeld,Bielefeld,0.2766104268019184
DENW065,O3,2024,66.812,ug/m3,Background,Rural,NW,Siegen-Wittgenstein,Netphen,0.5520409440931572
DENW008,O3,2019,45.587,ug/m3,Background,Urban,NW,Dortmund,Dortmund,0.1898726476314083
DENW064,O3,2016,57.028,ug/m3,Background,Rural,NW,Städteregion Aachen,Simmerath,0.5733618348093027
DENW015,O3,2022,47.888,ug/m3,Background,Suburban,NW,Recklinghausen,Marl,0.3257108309475967
DENW015,O3,2025,53.914,ug/m3,Background,Suburban,NW,Recklinghausen,Marl,0.5146364829861974
DENW114,O3,2016,37.84,ug/m3,Background,Urban,NW,Wuppertal,Wuppertal,0.26496729294909926
DENW114,O3,2017,39.615,ug/m3,Background,Urban,NW,Wuppertal,Wuppertal,0.2278404581996343
DENW114,O3,2018,45.886,ug/m3,Background,Urban,NW,Wuppertal,Wuppertal,0.1474248728617661
DENW081,O3,2023,54.695,ug/m3,Background,Rural,NW,Borken,Borken,0.31738790406673617
DENW067,O3,2019,48.188,ug/m3,Background,Urban,NW,Bielefeld,Bielefeld,0.24261842959117466
DENW068,O3,2022,57.194,ug/m3,Background,Rural,NW,Soest,Soest,0.49118907480840013
DENW068,O3,2023,58.062,ug/m3,Background,Rural,NW,Soest,Soest,0.3722464807090719
DENW021,O3,2024,45.269,ug/m3,Industrial,Urban,NW,Bottrop,Bottrop,0.21486258060477048
DENI011,O3,2022,57.574,ug/m3,Background,Suburban,NI,Braunschweig,Braunschweig,0.4979461920088197
DENI052,O3,2017,45.349,ug/m3,Background,Suburban,NI,Heidekreis,Walsrode,0.32676051478452883
DENI052,O3,2019,50.531,ug/m3,Background,Suburban,NI,Heidekreis,Walsrode,0.2901322193380922
DENI070,O3,2015,47.625,ug/m3,Industrial,Rural,NI,Salzgitter,Salzgitter,0.3861716383127476
DENI070,O3,2018,52.684,ug/m3,Industrial,Rural,NI,Salzgitter,Salzgitter,0.2731391585760517
DENI070,O3,2023,56.059,ug/m3,Industrial,Rural,NI,Salzgitter,Salzgitter,0.33961157455683
DENW071,O3,2018,44.455,ug/m3,Background,Urban,NW,Düsseldorf,Düsseldorf,0.1209616273693943
DENI052,O3,2013,47.072,ug/m3,Background,Suburban,NI,Heidekreis,Walsrode,0.51266063520526
DENI052,O3,2018,53.753,ug/m3,Background,Suburban,NI,Heidekreis,Walsrode,0.29290799815071655
DENI052,O3,2020,48.43,ug/m3,Background,Suburban,NI,Heidekreis,Walsrode,0.5108031049656377
DENI070,O3,2014,44.007,ug/m3,Industrial,Rural,NI,Salzgitter,Salzgitter,0.41875136637621413
DENI070,O3,2016,45.003,ug/m3,Industrial,Rural,NI,Salzgitter,Salzgitter,0.380092897667915
DENI043,O3,2015,49.378,ug/m3,Background,Suburban,NI,Emsland,Lingen (Ems),0.4117047308319739
DENI043,O3,2016,44.879,ug/m3,Background,Suburban,NI,Emsland,Lingen (Ems),0.3780999373181826
DENW094,O3,2015,48.545,ug/m3,Background,Urban,NW,Städteregion Aachen,Aachen,0.39957177814029365
DENW094,O3,2023,58.902,ug/m3,Background,Urban,NW,Städteregion Aachen,Aachen,0.38593261209593327
DENW065,O3,2017,63.095,ug/m3,Background,Rural,NW,Siegen-Wittgenstein,Netphen,0.6329054963254321
DENW065,O3,2019,69.115,ug/m3,Background,Rural,NW,Siegen-Wittgenstein,Netphen,0.666997890979883
DENW065,O3,2020,68.623,ug/m3,Background,Rural,NW,Siegen-Wittgenstein,Netphen,0.8435980684608666
DENI077,O3,2021,50.226,ug/m3,Background,Rural,NI,Northeim,Solling (Landkreis Northeim),0.4545870483341154
DENW074,O3,2018,52.737,ug/m3,Industrial,Rural,NW,Düren,Niederzier,0.27411927877947295
DENI043,O3,2025,68.194,ug/m3,Background,Suburban,NI,Emsland,Lingen (Ems),0.6835326260511657
DENW029,O3,2024,46.432,ug/m3,Background,Suburban,NW,Ennepe-Ruhr-Kreis,Hattingen,0.23306517247855757
DENW078,O3,2015,40.004,ug/m3,Background,Suburban,NW,Mettmann,Ratingen,0.27516895828478205
DENW034,O3,2023,48.173,ug/m3,Industrial,Urban,NW,Duisburg,Duisburg,0.21112486965589156
DENI029,O3,2019,55.812,ug/m3,Background,Suburban,NI,Emden,Emden,0.39722582738481504
DENW030,O3,2018,48.811,ug/m3,Background,Suburban,NW,Wesel,Wesel,0.20151641239019877
DENW030,O3,2019,48.747,ug/m3,Background,Suburban,NW,Wesel,Wesel,0.25395441271901364
DENW079,O3,2019,42.189,ug/m3,Background,Suburban,NW,Leverkusen,Leverkusen,0.12096447112264769
DENW008,O3,2015,41.524,ug/m3,Background,Urban,NW,Dortmund,Dortmund,0.2973083197389886
DENI060,O3,2015,51.235,ug/m3,Background,Rural,NI,Lüchow-Dannenberg,Lüchow (Wendland),0.438752621766488
DENI060,O3,2019,55.563,ug/m3,Background,Rural,NI,Lüchow-Dannenberg,Lüchow (Wendland),0.3921763465282285
DENI060,O3,2022,56.442,ug/m3,Background,Rural,NI,Lüchow-Dannenberg,Lüchow (Wendland),0.47781709550651696
DENW071,O3,2015,40.828,ug/m3,Background,Urban,NW,Düsseldorf,Düsseldorf,0.2871708226520625
DENW068,O3,2015,49.139,ug/m3,Background,Rural,NW,Soest,Soest,0.40822360755068754
DENW034,O3,2022,47.131,ug/m3,Industrial,Urban,NW,Duisburg,Duisburg,0.312249942208866
DENI062,O3,2013,50.766,ug/m3,Background,Suburban,NI,Lüneburg,Lüneburg,0.562841307360013
DENI062,O3,2024,56.629,ug/m3,Background,Suburban,NI,Lüneburg,Lüneburg,0.3926626181681587
DENI062,O3,2025,64.541,ug/m3,Background,Suburban,NI,Lüneburg,Lüneburg,0.6403269110220109
DENI070,O3,2013,46.93,ug/m3,Industrial,Rural,NI,Salzgitter,Salzgitter,0.5107316543048877
DENW080,O3,2025,53.755,ug/m3,Background,Suburban,NW,Solingen,Solingen,0.5127559166873648
DENW053,O3,2013,38.562,ug/m3,Background,Urban,NW,Köln,Köln,0.39705762490830543
DENW053,O3,2022,49.449,ug/m3,Background,Urban,NW,Köln,Köln,0.3534683571314258
DENW078,O3,2017,38.922,ug/m3,Background,Suburban,NW,Mettmann,Ratingen,0.2158851740675568
DENW078,O3,2020,46.36,ug/m3,Background,Suburban,NW,Mettmann,Ratingen,0.47668803665309756
DENI053,O3,2013,49.322,ug/m3,Industrial,Suburban,NI,Cloppenburg,Bösel,0.543225473415383
DENI053,O3,2023,56.271,ug/m3,Industrial,Suburban,NI,Cloppenburg,Bösel,0.34306569343065696
DENI053,O3,2024,55.745,ug/m3,Industrial,Suburban,NI,Cloppenburg,Bösel,0.37882677017466965
DENW038,O3,2015,40.422,ug/m3,Background,Urban,NW,Mülheim an der Ruhr,Mülheim an der Ruhr,0.28125728268468886
DENI077,O3,2013,52.561,ug/m3,Background,Rural,NI,Northeim,Solling (Landkreis Northeim),0.5872252560654223
DENI077,O3,2022,58.533,ug/m3,Background,Rural,NI,Northeim,Solling (Landkreis Northeim),0.5149990219961946
DENI077,O3,2024,52.333,ug/m3,Background,Rural,NI,Northeim,Solling (Landkreis Northeim),0.32542415325862384
DENW081,O3,2024,50.863,ug/m3,Background,Rural,NW,Borken,Borken,0.30241657797533333
DENI063,O3,2024,55.062,ug/m3,Background,Rural,NI,Stade,Jork,0.3681368559444061
DENI063,O3,2025,67.213,ug/m3,Background,Rural,NI,Stade,Jork,0.6719298868111983
DENW042,O3,2014,39.017,ug/m3,Background,Urban,NW,Krefeld,Krefeld,0.3408288828508074
DENW042,O3,2019,48.397,ug/m3,Background,Urban,NW,Krefeld,Krefeld,0.2468567488643738
DENW042,O3,2023,56.737,ug/m3,Background,Urban,NW,Krefeld,Krefeld,0.3506582377476538
DENI053,O3,2014,45.62,ug/m3,Industrial,Suburban,NI,Cloppenburg,Bösel,0.44393953590055907
DENI053,O3,2022,54.394,ug/m3,Industrial,Suburban,NI,Cloppenburg,Bösel,0.44139979017372893
DENI063,O3,2013,47.902,ug/m3,Background,Rural,NI,Stade,Jork,0.5239356644116608
DENI054,O3,2017,46.877,ug/m3,Background,Urban,NI,Region Hannover,Hannover,0.35312079494876314
DENI054,O3,2020,51.76,ug/m3,Background,Urban,NI,Region Hannover,Hannover,0.565683867033637
DENI054,O3,2024,54.243,ug/m3,Background,Urban,NI,Region Hannover,Hannover,0.35531834971514425
DENI054,O3,2025,63.921,ug/m3,Background,Urban,NI,Region Hannover,Hannover,0.6329938852026635
DENW042,O3,2015,43.706,ug/m3,Background,Urban,NW,Krefeld,Krefeld,0.32908995572127714
DENW042,O3,2020,49.081,ug/m3,Background,Urban,NW,Krefeld,Krefeld,0.5215320467392918
DENI031,O3,2013,53.351,ug/m3,Background,Rural,NI,Wilhelmshaven,Wilhelmshaven,0.59795691037031
DENI031,O3,2014,50.092,ug/m3,Background,Rural,NI,Wilhelmshaven,Wilhelmshaven,0.5137730722383584
DENW006,O3,2014,36.827,ug/m3,Background,Suburban,NW,Unna,Lünen,0.3066304381773322
DENW074,O3,2016,44.883,ug/m3,Industrial,Rural,NW,Düren,Niederzier,0.3781642263617224
DENW074,O3,2019,52.365,ug/m3,Industrial,Rural,NW,Düren,Niederzier,0.327323977936405
DENW074,O3,2024,50.163,ug/m3,Industrial,Rural,NW,Düren,Niederzier,0.2914605897451949
DENW053,O3,2020,48.55,ug/m3,Background,Urban,NW,Köln,Köln,0.5127807900852053
DENW053,O3,2017,41.31,ug/m3,Background,Urban,NW,Köln,Köln,0.2570817375702999
DENW053,O3,2023,51.923,ug/m3,Background,Urban,NW,Köln,Köln,0.2722236704900939
DENW068,O3,2016,44.491,ug/m3,Background,Rural,NW,Soest,Soest,0.3718639000948264
DENW068,O3,2024,54.524,ug/m3,Background,Rural,NW,Soest,Soest,0.3597163964189569
