Air Quality Station EoI Code,Air Pollutant,Year,Air Pollution Level,Unit Of Air Pollution Level,Air Quality Station Type,Air Quality Station Area,State,District,City,Normalized Pollution Level
DEBW122,PM10,2021,13.354,ug/m3,Traffic,Urban,BW,Freiburg im Breisgau,Freiburg im Breisgau,0.3851045667947076
DEBW122,PM10,2016,17.948,ug/m3,Traffic,Urban,BW,Freiburg im Breisgau,Freiburg im Breisgau,0.3562259938938314
DEBW122,PM10,2019,15.27,ug/m3,Traffic,Urban,BW,Freiburg im Breisgau,Freiburg im Breisgau,0.46975680731656616
DEBW117,PM10,2017,24.349,ug/m3,Traffic,Urban,BW,Ludwigsburg,Ludwigsburg,0.6729044082183853
DEBW122,PM10,2021,13.553,ug/m3,Traffic,Urban,BW,Freiburg im Breisgau,Freiburg im Breisgau,0.39359795134443026
DEBW136,PM10,2025,70.17,ug/m3,Traffic,Urban,BW,Tübingen,Tübingen,0.1540453968940375
DEBW136,PM10,2023,18.721,ug/m3,Traffic,Urban,BW,Tübingen,Tübingen,0.7613143527731007
DEBW144,PM10,2013,23.711,ug/m3,Traffic,Suburban,BW,Karlsruhe,Walzbachtal,0.4951845906902086
DEBY007,PM10,2015,20.291,ug/m3,Background,Urban,BY,Augsburg (Kreisfreie Stadt),Augsburg,0.42573207443897093
DEBY031,PM10,2014,13.876,ug/m3,Background,Suburban,BY,Kempten (Allgäu),Kempten (Allgäu),0.2202064848105023
DEBY007,PM10,2019,16.056,ug/m3,Background,Urban,BY,Augsburg (Kreisfreie Stadt),Augsburg,0.502431926834338
DEBY007,PM10,2022,14.191,ug/m3,Background,Urban,BY,Augsburg (Kreisfreie Stadt),Augsburg,0.3704229488936754
DEBW099,PM10,2020,20.936,ug/m3,Traffic,Urban,BW,Stuttgart,Stuttgart,0.8377706260971327
DEBW099,PM10,2025,44.734,ug/m3,Traffic,Urban,BW,Stuttgart,Stuttgart,0.09734720398733007
DEBW099,PM10,2016,25.22,ug/m3,Traffic,Urban,BW,Stuttgart,Stuttgart,0.5949574866222382
DEBW099,PM10,2019,22.847,ug/m3,Traffic,Urban,BW,Stuttgart,Stuttgart,0.7847432966119311
DEBW098,PM10,2015,24.52,ug/m3,Traffic,Urban,BW,Mannheim,Mannheim,0.5704022988505746
DEBY032,PM10,2013,19.909,ug/m3,Background,Urban,BY,Kulmbach,Kulmbach,0.37782442276824296
DEBY032,PM10,2023,11.247,ug/m3,Background,Urban,BY,Kulmbach,Kulmbach,0.37996836573294557
DEHB013,PM10,2014,22.825,ug/m3,Industrial,Rural,HB,Bremen,Bremen,0.515387406405647
DEBY037,PM10,2023,16.815,ug/m3,Traffic,Urban,BY,München (Kreisfreie Stadt),München,0.6640644930863819
DEBW059,PM10,2018,16.248,ug/m3,Background,Suburban,BW,Main-Tauber-Kreis,Tauberbischofsheim,0.47170621292538245
DEBW059,PM10,2024,12.301,ug/m3,Background,Suburban,BW,Main-Tauber-Kreis,Tauberbischofsheim,0.186889884461212
DEBY009,PM10,2016,17.38,ug/m3,Background,Urban,BY,Bamberg (Kreisfreie Stadt),Bamberg,0.3375791996323167
DEBY009,PM10,2021,14.743,ug/m3,Background,Urban,BY,Bamberg (Kreisfreie Stadt),Bamberg,0.4443875373452838
DEBY063,PM10,2013,27.962,ug/m3,Traffic,Urban,BY,Regensburg (Kreisfreie Stadt),Regensburg,0.6264044943820224
DEBY063,PM10,2020,17.653,ug/m3,Traffic,Urban,BY,Regensburg (Kreisfreie Stadt),Regensburg,0.677686756387751
DEBY063,PM10,2024,12.711,ug/m3,Traffic,Urban,BY,Regensburg (Kreisfreie Stadt),Regensburg,0.19655741570384347
DEBY033,PM10,2024,13.819,ug/m3,Traffic,Urban,BY,Landshut (Kreisfreie Stadt),Landshut,0.22268332940344263
DEBY028,PM10,2014,19.246,ug/m3,Traffic,Urban,BY,Kelheim,Kelheim,0.39733482864399505
DEBY028,PM10,2015,19.005,ug/m3,Traffic,Urban,BY,Kelheim,Kelheim,0.38173918992884504
DEBY028,PM10,2021,15.759,ug/m3,Traffic,Urban,BY,Kelheim,Kelheim,0.48775074690567655
DEBY035,PM10,2016,15.808,ug/m3,Traffic,Urban,BY,Lindau (Bodensee),Lindau (Bodensee),0.2859722267817865
DEBY006,PM10,2015,21.685,ug/m3,Traffic,Urban,BY,Augsburg (Kreisfreie Stadt),Augsburg,0.47341954022988497
DEBY035,PM10,2019,14.195,ug/m3,Traffic,Urban,BY,Lindau (Bodensee),Lindau (Bodensee),0.42506755352317604
DEBY006,PM10,2020,16.177,ug/m3,Traffic,Urban,BY,Augsburg (Kreisfreie Stadt),Augsburg,0.6057148429881022
DEBY035,PM10,2021,13.525,ug/m3,Traffic,Urban,BY,Lindau (Bodensee),Lindau (Bodensee),0.39240290226205715
DEBW142,PM10,2014,29.897,ug/m3,Traffic,Suburban,BW,Ludwigsburg,Markgröningen,0.7486558696440939
DEBY088,PM10,2025,42.552,ug/m3,Background,Suburban,BY,Traunstein,Trostberg,0.09248341027281382
DEBY037,PM10,2016,22.427,ug/m3,Traffic,Urban,BY,München (Kreisfreie Stadt),München,0.5032664718820787
DEBW118,PM10,2013,40.065,ug/m3,Traffic,Urban,BW,Stuttgart,Stuttgart,1.0
DEBW219,PM10,2016,25.569,ug/m3,Traffic,Urban,BW,Rems-Murr-Kreis,Backnang,0.6064147598568661
DEBW118,PM10,2015,37.078,ug/m3,Traffic,Urban,BW,Stuttgart,Stuttgart,1.0
DEBW118,PM10,2018,29.081,ug/m3,Traffic,Urban,BW,Stuttgart,Stuttgart,0.9725257571027162
DEBW118,PM10,2019,28.025,ug/m3,Traffic,Urban,BW,Stuttgart,Stuttgart,1.0
DEBW118,PM10,2020,22.554,ug/m3,Traffic,Urban,BW,Stuttgart,Stuttgart,0.9166666666666665
DEBW118,PM10,2022,20.595,ug/m3,Traffic,Urban,BW,Stuttgart,Stuttgart,0.6839142353632269
DEBW118,PM10,2024,17.341,ug/m3,Traffic,Urban,BW,Stuttgart,Stuttgart,0.3057297807120963
DEBW107,PM10,2015,17.828,ug/m3,Background,Suburban,BW,Tübingen,Tübingen,0.34147509578544055
DEBW107,PM10,2017,16.12,ug/m3,Background,Suburban,BW,Tübingen,Tübingen,0.40831484518182704
DEBW112,PM10,2015,16.74,ug/m3,Background,Suburban,BW,Böblingen,Gärtringen/Ehningen,0.30425561029009296
DEHE008,PM10,2016,16.717,ug/m3,Background,Urban,HE,Frankfurt am Main,Frankfurt am Main,0.31581366337283734
DEBY037,PM10,2021,17.847,ug/m3,Traffic,Urban,BY,München (Kreisfreie Stadt),München,0.5768672641912079
DEBY037,PM10,2024,18.201,ug/m3,Traffic,Urban,BY,München (Kreisfreie Stadt),München,0.32600801697712806
DEBW125,PM10,2024,13.555,ug/m3,Traffic,Suburban,BW,Karlsruhe,Pfinztal,0.21645838245696772
DEBW112,PM10,2024,9.894,ug/m3,Background,Suburban,BW,Böblingen,Gärtringen/Ehningen,0.13013440226361708
DEBW087,PM10,2020,9.955,ug/m3,Background,Rural,BW,Reutlingen,Sonnenbühl,0.3023210454456797
DEBY118,PM10,2022,16.151,ug/m3,Background,Urban,BY,Passau (Kreisfreie Stadt),Passau,0.46636968866261996
DEBY056,PM10,2019,17.308,ug/m3,Traffic,Urban,BY,Fürth (Kreisfreie Stadt),Fürth,0.5544793182290584
DEBY056,PM10,2022,15.92,ug/m3,Traffic,Urban,BY,Fürth (Kreisfreie Stadt),Fürth,0.45506168004699427
DEBW142,PM10,2016,26.149,ug/m3,Traffic,Suburban,BW,Ludwigsburg,Markgröningen,0.6254555004760185
DEBW142,PM10,2018,25.436,ug/m3,Traffic,Suburban,BW,Ludwigsburg,Markgröningen,0.830276303465501
DEBY063,PM10,2018,19.971,ug/m3,Traffic,Urban,BY,Regensburg (Kreisfreie Stadt),Regensburg,0.6169996877926943
DEBY063,PM10,2023,13.903,ug/m3,Traffic,Urban,BY,Regensburg (Kreisfreie Stadt),Regensburg,0.515485483953263
DEHB006,PM10,2018,25.093,ug/m3,Traffic,Urban,HB,Bremen,Bremen,0.8168904152357165
DEBY119,PM10,2022,18.316,ug/m3,Traffic,Urban,BY,Würzburg (Kreisfreie Stadt),Würzburg,0.5723516741727042
DEHB006,PM10,2019,21.968,ug/m3,Traffic,Urban,HB,Bremen,Bremen,0.748202036998545
DEBY119,PM10,2025,54.871,ug/m3,Traffic,Urban,BY,Würzburg (Kreisfreie Stadt),Würzburg,0.11994311456663867
DEHB006,PM10,2024,16.526,ug/m3,Traffic,Urban,HB,Bremen,Bremen,0.2865126149493044
DEBY001,PM10,2018,19.028,ug/m3,Traffic,Urban,BY,Ansbach (Kreisfreie Stadt),Ansbach,0.5801982516390882
DEBY001,PM10,2025,22.128,ug/m3,Traffic,Urban,BY,Ansbach (Kreisfreie Stadt),Ansbach,0.046957231159486516
DEHE001,PM10,2020,13.644,ug/m3,Background,Urban,HE,Darmstadt,Darmstadt,0.4822020674858591
DEHE001,PM10,2021,13.18,ug/m3,Background,Urban,HE,Darmstadt,Darmstadt,0.3776781903542467
DEBW147,PM10,2022,17.604,ug/m3,Traffic,Urban,BW,Reutlingen,Reutlingen,0.5374975523790875
DEBW147,PM10,2015,29.342,ug/m3,Traffic,Urban,BW,Reutlingen,Reutlingen,0.73535851122058
DEBY120,PM10,2013,28.277,ug/m3,Traffic,Urban,BY,Nürnberg,Nürnberg,0.6361279170267934
DEBY120,PM10,2016,23.909,ug/m3,Traffic,Urban,BY,Nürnberg,Nürnberg,0.5519188470503266
DEBY120,PM10,2020,20.732,ug/m3,Traffic,Urban,BY,Nürnberg,Nürnberg,0.827823288472791
DEHE041,PM10,2016,22.854,ug/m3,Traffic,Urban,HE,Frankfurt am Main,Frankfurt am Main,0.5172843964413512
DEHE041,PM10,2019,21.601,ug/m3,Traffic,Urban,HE,Frankfurt am Main,Frankfurt am Main,0.732945333610476
DEHE041,PM10,2021,18.43,ug/m3,Traffic,Urban,HE,Frankfurt am Main,Frankfurt am Main,0.601749893299189
DEBY009,PM10,2018,18.199,ug/m3,Background,Urban,BY,Bamberg (Kreisfreie Stadt),Bamberg,0.5478457695910085
DEBY033,PM10,2017,18.878,ug/m3,Traffic,Urban,BY,Landshut (Kreisfreie Stadt),Landshut,0.49699366579852744
DEHE011,PM10,2014,18.943,ug/m3,Background,Urban,HE,Main-Kinzig-Kreis,Hanau,0.38734043605897683
DEHE011,PM10,2021,15.483,ug/m3,Background,Urban,HE,Main-Kinzig-Kreis,Hanau,0.4759709773794281
DEBY063,PM10,2014,26.526,ug/m3,Traffic,Urban,BY,Regensburg (Kreisfreie Stadt),Regensburg,0.6374641290365141
DEBY063,PM10,2016,18.142,ug/m3,Traffic,Urban,BY,Regensburg (Kreisfreie Stadt),Regensburg,0.3625947933423065
DEBY121,PM10,2015,19.752,ug/m3,Traffic,Rural,BY,Rosenheim,Oberaudorf,0.40729337712096325
DEBY122,PM10,2016,7.097,ug/m3,Background,Rural,BY,Oberallgäu,Bad Hindelang,0.0
DEBY122,PM10,2021,6.943,ug/m3,Background,Rural,BY,Oberallgäu,Bad Hindelang,0.11148100725565512
DEBY063,PM10,2025,29.625,ug/m3,Traffic,Urban,BY,Regensburg (Kreisfreie Stadt),Regensburg,0.06366844173589734
DEBY118,PM10,2018,20.009,ug/m3,Background,Urban,BY,Passau (Kreisfreie Stadt),Passau,0.6184826724945364
DEBY118,PM10,2023,15.23,ug/m3,Background,Urban,BY,Passau (Kreisfreie Stadt),Passau,0.5831930200520434
DEBY028,PM10,2018,18.741,ug/m3,Traffic,Urban,BY,Kelheim,Kelheim,0.5689978145488604
DEHB004,PM10,2016,16.78,ug/m3,Background,Urban,HB,Bremen,Bremen,0.31788188175043497
DEBY122,PM10,2017,7.481,ug/m3,Background,Rural,BY,Oberallgäu,Bad Hindelang,0.1305424262885438
DEBY198,PM10,2022,17.883,ug/m3,Traffic,Urban,BY,Ingolstadt,Ingolstadt,0.5511552770706872
DEBY115,PM10,2013,31.089,ug/m3,Traffic,Urban,BY,München (Kreisfreie Stadt),München,0.7229287566366217
DEBY115,PM10,2016,25.318,ug/m3,Traffic,Urban,BY,München (Kreisfreie Stadt),München,0.5981747152096123
DEBY115,PM10,2021,21.814,ug/m3,Traffic,Urban,BY,München (Kreisfreie Stadt),München,0.7461801109688434
DEBY001,PM10,2016,17.504,ug/m3,Traffic,Urban,BY,Ansbach (Kreisfreie Stadt),Ansbach,0.341649978661239
DEBY039,PM10,2019,14.958,ug/m3,Background,Urban,BY,München (Kreisfreie Stadt),München,0.45678653086676363
DEBY039,PM10,2024,13.577,ug/m3,Background,Urban,BY,München (Kreisfreie Stadt),München,0.21697712803584063
DEHH026,PM10,2018,23.572,ug/m3,Traffic,Urban,HH,Hamburg,Hamburg,0.7575320012488292
DEHH026,PM10,2022,17.856,ug/m3,Traffic,Urban,HH,Hamburg,Hamburg,0.549833561777952
DEHH026,PM10,2025,18.988,ug/m3,Traffic,Urban,HH,Hamburg,Hamburg,0.03995800464088841
DEBW221,PM10,2016,20.096,ug/m3,Traffic,Urban,BW,Konstanz,Konstanz,0.4267423919109681
DEBW223,PM10,2016,21.825,ug/m3,Traffic,Urban,BW,Esslingen,Leinfelden-Echterdingen,0.48350349627392397
DEBY110,PM10,2013,27.347,ug/m3,Traffic,Urban,BY,Augsburg (Kreisfreie Stadt),Augsburg,0.6074206692184221
DEBY110,PM10,2022,19.371,ug/m3,Traffic,Urban,BY,Augsburg (Kreisfreie Stadt),Augsburg,0.623996475425886
DEBY110,PM10,2023,18.026,ug/m3,Traffic,Urban,BY,Augsburg (Kreisfreie Stadt),Augsburg,0.7258533598652992
DEHE043,PM10,2018,17.495,ug/m3,Background,Rural,HE,Groß-Gerau,Riedstadt,0.5203715266937247
DEHE043,PM10,2024,13.218,ug/m3,Background,Rural,HE,Groß-Gerau,Riedstadt,0.20851214336241455
DEBY088,PM10,2022,12.952,ug/m3,Background,Suburban,BY,Traunstein,Trostberg,0.3097709026825925
DEBY088,PM10,2024,13.318,ug/m3,Background,Suburban,BY,Traunstein,Trostberg,0.21087007781183684
DEBY006,PM10,2013,26.394,ug/m3,Traffic,Urban,BY,Augsburg (Kreisfreie Stadt),Augsburg,0.5780034572169402
DEHE043,PM10,2016,15.506,ug/m3,Background,Rural,HE,Groß-Gerau,Riedstadt,0.2760579101145727
DEBY006,PM10,2022,16.036,ug/m3,Traffic,Urban,BY,Augsburg (Kreisfreie Stadt),Augsburg,0.46074016056393197
DEBY072,PM10,2020,9.857,ug/m3,Background,Rural,BY,Cham,Tiefenbach,0.2975424224692802
DEBY072,PM10,2025,11.109,ug/m3,Background,Rural,BY,Cham,Tiefenbach,0.022395295806482533
DEBY039,PM10,2020,14.008,ug/m3,Background,Urban,BY,München (Kreisfreie Stadt),München,0.4999512385410571
DEHB010,PM10,2019,16.237,ug/m3,Industrial,Suburban,HB,Bremen,Bremen,0.5099563500311785
DEBY021,PM10,2017,18.391,ug/m3,Traffic,Urban,BY,Ingolstadt,Ingolstadt,0.4813350053052956
DEBY021,PM10,2018,19.1,ug/m3,Traffic,Urban,BY,Ingolstadt,Ingolstadt,0.583008117389947
DEBY188,PM10,2017,17.428,ug/m3,Background,Urban,BY,Schwabach,Schwabach,0.4503713706954761
DEBY111,PM10,2023,12.983,ug/m3,Traffic,Urban,BY,Bayreuth (Kreisfreie Stadt),Bayreuth,0.4685443134853819
DEHE044,PM10,2024,11.506,ug/m3,Background,Urban,HE,Limburg-Weilburg,Limburg a.d. Lahn,0.16814430558830468
DEHB011,PM10,2013,24.202,ug/m3,Traffic,Urban,HB,Bremerhaven,Bremerhaven,0.5103407828126929
DEHB011,PM10,2021,17.915,ug/m3,Traffic,Urban,HB,Bremerhaven,Bremerhaven,0.5797695262483995
DEBY007,PM10,2016,17.753,ug/m3,Background,Urban,BY,Augsburg (Kreisfreie Stadt),Augsburg,0.34982436558221985
DEBY039,PM10,2015,18.324,ug/m3,Background,Urban,BY,München (Kreisfreie Stadt),München,0.35844280240831966
DEBY039,PM10,2025,91.272,ug/m3,Background,Urban,BY,München (Kreisfreie Stadt),München,0.20108287396265448
DEBY037,PM10,2020,17.907,ug/m3,Traffic,Urban,BY,München (Kreisfreie Stadt),München,0.6900721669592353
DEBY037,PM10,2025,74.055,ug/m3,Traffic,Urban,BY,München (Kreisfreie Stadt),München,0.16270526792102913
DEHE045,PM10,2021,13.661,ug/m3,Background,Urban,HE,Odenwaldkreis,Michelstadt,0.3982074263764404
DEHH059,PM10,2023,13.756,ug/m3,Background,Urban,HH,Hamburg,Hamburg,0.5079851012806775
DEHH059,PM10,2024,14.005,ug/m3,Background,Urban,HH,Hamburg,Hamburg,0.2270690874793681
DEHE001,PM10,2014,17.028,ug/m3,Background,Urban,HE,Darmstadt,Darmstadt,0.32417455552990065
DEHE001,PM10,2021,11.974,ug/m3,Background,Urban,HE,Darmstadt,Darmstadt,0.32620571916346564
DEBY035,PM10,2023,12.713,ug/m3,Traffic,Urban,BY,Lindau (Bodensee),Lindau (Bodensee),0.4547681004132864
DEBY089,PM10,2017,16.267,ug/m3,Background,Suburban,BY,München (Kreisfreie Stadt),München,0.4130413813060673
DEBY089,PM10,2019,13.926,ug/m3,Background,Suburban,BY,München (Kreisfreie Stadt),München,0.4138848472251091
DEBY198,PM10,2024,16.932,ug/m3,Traffic,Urban,BY,Ingolstadt,Ingolstadt,0.29608582881395895
DEBY012,PM10,2018,19.135,ug/m3,Background,Suburban,BY,Altötting,Burghausen,0.5843740243521699
DEBY012,PM10,2022,14.247,ug/m3,Background,Suburban,BY,Altötting,Burghausen,0.3731642843156452
DEHB001,PM10,2018,17.393,ug/m3,Background,Urban,HB,Bremen,Bremen,0.516390883546675
DEHB001,PM10,2021,13.575,ug/m3,Background,Urban,HB,Bremen,Bremen,0.3945369184805804
DEBY200,PM10,2021,19.924,ug/m3,Traffic,Urban,BY,Passau (Kreisfreie Stadt),Passau,0.6655142979086641
DEHE046,PM10,2019,11.662,ug/m3,Background,Rural,HE,Waldeck-Frankenberg,Bad Arolsen,0.3197672001662856
DEHH064,PM10,2025,9.23,ug/m3,Traffic,Urban,HH,Hamburg,Hamburg,0.018206905160480676
DEHE022,PM10,2023,12.198,ug/m3,Background,Urban,HE,Wiesbaden,Wiesbaden,0.4284912495535486
DEHE049,PM10,2014,28.438,ug/m3,Traffic,Urban,HE,Kassel (Kreisfreie Stadt),Kassel,0.7005310551835603
DEHE049,PM10,2018,23.485,ug/m3,Traffic,Urban,HE,Kassel (Kreisfreie Stadt),Kassel,0.754136746799875
DEHB001,PM10,2023,12.737,ug/m3,Background,Urban,HB,Bremen,Bremen,0.4559926526863616
DEHE049,PM10,2019,21.535,ug/m3,Traffic,Urban,HE,Kassel (Kreisfreie Stadt),Kassel,0.7302016212845562
DEHE049,PM10,2022,19.281,ug/m3,Traffic,Urban,HE,Kassel (Kreisfreie Stadt),Kassel,0.6195907577834345
DEHH068,PM10,2021,20.296,ug/m3,Traffic,Urban,HH,Hamburg,Hamburg,0.6813913785744772
DEHE013,PM10,2013,20.668,ug/m3,Background,Urban,HE,Kassel (Kreisfreie Stadt),Kassel,0.40125324114088157
DEHE013,PM10,2015,18.789,ug/m3,Background,Urban,HE,Kassel (Kreisfreie Stadt),Kassel,0.37435002736726875
DEHE013,PM10,2016,17.071,ug/m3,Background,Urban,HE,Kassel (Kreisfreie Stadt),Kassel,0.32743508092314766
DEHE013,PM10,2023,12.999,ug/m3,Background,Urban,HE,Kassel (Kreisfreie Stadt),Kassel,0.4693606816674321
DEBY007,PM10,2020,14.567,ug/m3,Background,Urban,BY,Augsburg (Kreisfreie Stadt),Augsburg,0.5272088940901112
DEBY056,PM10,2015,19.742,ug/m3,Traffic,Urban,BY,Fürth (Kreisfreie Stadt),Fürth,0.4069512862616311
DEBY056,PM10,2020,16.155,ug/m3,Traffic,Urban,BY,Fürth (Kreisfreie Stadt),Fürth,0.6046420908913595
DEHH070,PM10,2013,20.916,ug/m3,Traffic,Urban,HH,Hamburg,Hamburg,0.40890850722311395
DEBY111,PM10,2013,21.55,ug/m3,Traffic,Urban,BY,Bayreuth (Kreisfreie Stadt),Bayreuth,0.42847882454624026
DEHE022,PM10,2014,18.793,ug/m3,Background,Urban,HE,Wiesbaden,Wiesbaden,0.38239271695748256
DEHB002,PM10,2017,17.378,ug/m3,Background,Urban,HB,Bremen,Bremen,0.448763705347095
DEHB002,PM10,2023,12.99,ug/m3,Background,Urban,HB,Bremen,Bremen,0.4689014745650289
DEHE050,PM10,2023,9.576,ug/m3,Background,Rural,HE,Kassel,Zierenberg,0.2947089137200878
DEBY115,PM10,2017,26.4,ug/m3,Traffic,Urban,BY,München (Kreisfreie Stadt),München,0.7388508408089772
DEBY115,PM10,2022,20.529,ug/m3,Traffic,Urban,BY,München (Kreisfreie Stadt),München,0.6806833757587625
DEBY032,PM10,2017,16.358,ug/m3,Background,Urban,BY,Kulmbach,Kulmbach,0.41596733224012095
DEBY032,PM10,2025,16.017,ug/m3,Background,Urban,BY,Kulmbach,Kulmbach,0.03333548808459702
DEBY039,PM10,2018,17.607,ug/m3,Background,Urban,BY,München (Kreisfreie Stadt),München,0.524742428972838
DEHB004,PM10,2015,14.965,ug/m3,Background,Urban,HB,Bremen,Bremen,0.24353448275862066
DEHB004,PM10,2020,14.766,ug/m3,Background,Urban,HB,Bremen,Bremen,0.5369124244197385
DEHB004,PM10,2025,9.058,ug/m3,Background,Urban,HB,Bremen,Bremen,0.01782350803907976
DEHE024,PM10,2017,11.879,ug/m3,Background,Rural,HE,Werra-Meißner-Kreis,Gutsbezirk Kaufunger Wald,0.27195267033214365
DEBY077,PM10,2014,16.935,ug/m3,Background,Suburban,BY,Würzburg (Kreisfreie Stadt),Würzburg,0.3211069696869742
DEHE024,PM10,2024,8.847,ug/m3,Background,Rural,HE,Werra-Meißner-Kreis,Gutsbezirk Kaufunger Wald,0.10544682857816552
DEBY049,PM10,2013,18.29,ug/m3,Background,Rural,BY,Kelheim,Neustadt a.d. Donau,0.32784911717495985
DEBY049,PM10,2015,16.011,ug/m3,Background,Rural,BY,Kelheim,Neustadt a.d. Donau,0.2793171866447728
DEHB012,PM10,2016,19.126,ug/m3,Background,Urban,HB,Bremen,Bremen,0.39489839466859267
DEHB011,PM10,2015,24.041,ug/m3,Traffic,Urban,HB,Bremerhaven,Bremerhaven,0.5540161466885605
DEHE052,PM10,2016,8.678,ug/m3,Background,Rural,HE,Hochtaunuskreis,Glashütten,0.051902432618758425
DEHE052,PM10,2019,8.37,ug/m3,Background,Rural,HE,Hochtaunuskreis,Glashütten,0.18291415506131775
DEHE052,PM10,2015,8.754,ug/m3,Background,Rural,HE,Hochtaunuskreis,Glashütten,0.03106185002736725
DEBY056,PM10,2013,23.271,ug/m3,Traffic,Urban,BY,Fürth (Kreisfreie Stadt),Fürth,0.4816026669959254
DEBY056,PM10,2024,13.239,ug/m3,Traffic,Urban,BY,Fürth (Kreisfreie Stadt),Fürth,0.20900730959679326
DEHB002,PM10,2018,18.073,ug/m3,Background,Urban,HB,Bremen,Bremen,0.5429285045270059
DEBY088,PM10,2017,15.857,ug/m3,Background,Suburban,BY,Traunstein,Trostberg,0.3998585254493425
DEBY009,PM10,2019,14.964,ug/m3,Background,Urban,BY,Bamberg (Kreisfreie Stadt),Bamberg,0.4570359592600291
DEHE013,PM10,2018,18.155,ug/m3,Background,Urban,HE,Kassel (Kreisfreie Stadt),Kassel,0.5461286294099282
DEHE013,PM10,2025,10.902,ug/m3,Background,Urban,HE,Kassel (Kreisfreie Stadt),Kassel,0.021933881828982593
DEHB013,PM10,2017,19.189,ug/m3,Industrial,Rural,HB,Bremen,Bremen,0.5069933442654577
DEHE053,PM10,2015,18.581,ug/m3,Background,Urban,HE,Frankfurt am Main,Frankfurt am Main,0.36723453749315815
DEHE053,PM10,2017,17.533,ug/m3,Background,Urban,HE,Frankfurt am Main,Frankfurt am Main,0.4537474679270764
DEHE053,PM10,2019,17.224,ug/m3,Background,Urban,HE,Frankfurt am Main,Frankfurt am Main,0.5509873207233423
DEBY118,PM10,2016,19.129,ug/m3,Background,Urban,BY,Passau (Kreisfreie Stadt),Passau,0.39499688125800203
DEHB006,PM10,2023,16.26,ug/m3,Traffic,Urban,HB,Bremen,Bremen,0.635746721771519
DEHE054,PM10,2014,18.535,ug/m3,Background,Urban,HE,Main-Kinzig-Kreis,Hanau,0.37388264010291256
DEBY089,PM10,2022,13.964,ug/m3,Background,Suburban,BY,München (Kreisfreie Stadt),München,0.3593107499510476
DEHB011,PM10,2014,25.503,ug/m3,Traffic,Urban,HB,Bremerhaven,Bremerhaven,0.6037206847643236
DEHB011,PM10,2025,13.195,ug/m3,Traffic,Urban,HB,Bremerhaven,Bremerhaven,0.027045100429984332
DEHE056,PM10,2014,21.407,ug/m3,Background,Urban,HE,Frankfurt am Main,Frankfurt am Main,0.46861496849952167
DEBY088,PM10,2013,19.16,ug/m3,Background,Suburban,BY,Traunstein,Trostberg,0.35470428447956537
DEBY088,PM10,2015,16.311,ug/m3,Background,Suburban,BY,Traunstein,Trostberg,0.28957991242473996
DEBY093,PM10,2013,20.878,ug/m3,Background,Suburban,BY,Amberg-Sulzbach,Sulzbach-Rosenberg,0.40773552290406223
DEBY093,PM10,2015,17.757,ug/m3,Background,Suburban,BY,Amberg-Sulzbach,Sulzbach-Rosenberg,0.3390462506841817
DEBY093,PM10,2024,11.725,ug/m3,Background,Suburban,BY,Amberg-Sulzbach,Sulzbach-Rosenberg,0.1733081820325395
DEBY093,PM10,2025,28.93,ug/m3,Background,Suburban,BY,Amberg-Sulzbach,Sulzbach-Rosenberg,0.06211924987907387
DEHE057,PM10,2022,13.938,ug/m3,Background,Urban,HE,Lahn-Dill-Kreis,Wetzlar,0.3580379870765616
DEHE057,PM10,2023,12.263,ug/m3,Background,Urban,HE,Lahn-Dill-Kreis,Wetzlar,0.43180774529312727
DEBY068,PM10,2021,13.405,ug/m3,Background,Urban,BY,Schweinfurt (Kreisfreie Stadt),Schweinfurt,0.38728126333760127
DEBY109,PM10,2013,12.324,ug/m3,Background,Rural,BY,Starnberg,Andechs,0.1436905790838375
DEHB012,PM10,2017,19.138,ug/m3,Background,Urban,HB,Bremen,Bremen,0.505353525610109
DEBY109,PM10,2016,11.581,ug/m3,Background,Rural,BY,Starnberg,Andechs,0.14720462230392958
DEHB012,PM10,2024,14.11,ug/m3,Background,Urban,HB,Bremen,Bremen,0.2295449186512615
DEBY109,PM10,2018,13.789,ug/m3,Background,Rural,BY,Starnberg,Andechs,0.37574149235092097
DEHB012,PM10,2025,9.159,ug/m3,Background,Urban,HB,Bremen,Bremen,0.018048642395251228
DEHB004,PM10,2019,16.273,ug/m3,Background,Urban,HB,Bremen,Bremen,0.5114529203907712
DEBY099,PM10,2016,13.996,ug/m3,Background,Suburban,BY,Augsburg (Kreisfreie Stadt),Augsburg,0.22648632677850367
DEHE058,PM10,2014,18.811,ug/m3,Background,Urban,HE,Fulda,Fulda,0.38298644324966186
DEBY033,PM10,2013,22.428,ug/m3,Traffic,Urban,BY,Landshut (Kreisfreie Stadt),Landshut,0.4555809359180146
DEBY068,PM10,2015,16.61,ug/m3,Background,Urban,BY,Schweinfurt (Kreisfreie Stadt),Schweinfurt,0.29980842911877387
DEBY068,PM10,2024,11.461,ug/m3,Background,Urban,BY,Schweinfurt (Kreisfreie Stadt),Schweinfurt,0.16708323508606462
DEBY088,PM10,2021,13.657,ug/m3,Background,Suburban,BY,Traunstein,Trostberg,0.3980367050789586
DEHE059,PM10,2016,19.993,ug/m3,Traffic,Urban,HE,Fulda,Fulda,0.4233610190079117
DEHE059,PM10,2025,9.013,ug/m3,Traffic,Urban,HE,Fulda,Fulda,0.017723200652666728
