Air Pollutant,Year,Air_Pollution_Level,Air Quality Station Type,Air Quality Station Area,State_x,City,Yearly Difference,Yearly Mean Difference,Normalized Difference,State_y,Date,Linke,Gruene,SPD,FDP,CDU,AfD,Others,Left,Right,Left_lag,Right_lag
PM10,2004,17.94,Background,urban,NW,Aachen,-11.018999999999998,-2.106560830860534,5.230800762349082,NW,2004,1.7241379310344829,17.24137931034483,32.758620689655174,5.172413793103448,37.93103448275862,0.0,5.172413793103448,51.72413793103449,43.103448275862064,,
PM10,2009,20.311,Background,urban,NW,Aachen,-12.521,0.4222111468381564,-29.65577790583439,NW,2009,4.054054054054054,18.91891891891892,27.027027027027028,8.108108108108109,37.83783783783784,0.0,4.0540540540540455,50.0,45.94594594594595,51.72413793103449,43.103448275862064
PM10,2014,14.974,Background,Urban,NW,Aachen,-17.099,-0.1737932405566599,98.38702555537768,NW,2014,6.578947368421052,17.105263157894736,26.31578947368421,3.947368421052632,36.84210526315789,2.631578947368421,6.578947368421055,50.0,43.42105263157894,50.0,45.94594594594595
PM10,2020,11.704,Background,Urban,NW,Aachen,-8.454,-0.7518148893360161,11.244789269159538,NW,2020,5.172413793103448,34.48275862068966,18.96551724137931,5.172413793103448,24.13793103448276,3.4482758620689653,8.62068965517241,58.62068965517242,32.758620689655174,50.0,43.42105263157894
PM10,2004,28.959,Traffic,urban,NW,Aachen,8.265,-2.106560830860534,-3.923456602306487,NW,2004,1.7241379310344829,17.24137931034483,32.758620689655174,5.172413793103448,37.93103448275862,0.0,5.172413793103448,51.72413793103449,43.103448275862064,58.62068965517242,32.758620689655174
PM10,2009,32.832,Traffic,urban,NW,Aachen,2.178000000000001,0.4222111468381564,5.158556367614993,NW,2009,4.054054054054054,18.91891891891892,27.027027027027028,8.108108108108109,37.83783783783784,0.0,4.0540540540540455,50.0,45.94594594594595,51.72413793103449,43.103448275862064
PM10,2009,32.637,Traffic,urban,NW,Aachen,12.326,0.4222111468381564,29.19392368559338,NW,2009,4.054054054054054,18.91891891891892,27.027027027027028,8.108108108108109,37.83783783783784,0.0,4.0540540540540455,50.0,45.94594594594595,50.0,45.94594594594595
PM10,2009,32.637,Traffic,urban,NW,Aachen,0.0,0.4222111468381564,0.0,NW,2009,4.054054054054054,18.91891891891892,27.027027027027028,8.108108108108109,37.83783783783784,0.0,4.0540540540540455,50.0,45.94594594594595,50.0,45.94594594594595
PM10,2009,32.832,Traffic,urban,NW,Aachen,0.1950000000000002,0.4222111468381564,0.4618542202410122,NW,2009,4.054054054054054,18.91891891891892,27.027027027027028,8.108108108108109,37.83783783783784,0.0,4.0540540540540455,50.0,45.94594594594595,50.0,45.94594594594595
PM10,2014,27.361,Traffic,Urban,NW,Aachen,12.387,-0.1737932405566599,-71.27434853233892,NW,2014,6.578947368421052,17.105263157894736,26.31578947368421,3.947368421052632,36.84210526315789,2.631578947368421,6.578947368421055,50.0,43.42105263157894,50.0,45.94594594594595
PM10,2014,27.328,Traffic,Urban,NW,Aachen,-0.0330000000000012,-0.1737932405566599,0.1898808025807115,NW,2014,6.578947368421052,17.105263157894736,26.31578947368421,3.947368421052632,36.84210526315789,2.631578947368421,6.578947368421055,50.0,43.42105263157894,50.0,43.42105263157894
PM10,2020,15.887,Traffic,Urban,NW,Aachen,4.183,-0.7518148893360161,-5.563869589885775,NW,2020,5.172413793103448,34.48275862068966,18.96551724137931,5.172413793103448,24.13793103448276,3.4482758620689653,8.62068965517241,58.62068965517242,32.758620689655174,50.0,43.42105263157894
PM10,2020,16.783,Traffic,Urban,NW,Aachen,0.8960000000000008,-0.7518148893360161,-1.1917827283140472,NW,2020,5.172413793103448,34.48275862068966,18.96551724137931,5.172413793103448,24.13793103448276,3.4482758620689653,8.62068965517241,58.62068965517242,32.758620689655174,58.62068965517242,32.758620689655174
PM10,1999,21.702,Background,suburban,BW,Aalen,-6.302,0.7911037037037036,-7.96608582477364,BW,1999,0.0,9.523809523809524,33.33333333333333,0.0,50.0,0.0,7.14285714285714,42.857142857142854,50.0,,
PM10,1999,21.702,Background,suburban,BW,Aalen,0.0,0.7911037037037036,0.0,BW,1999,0.0,9.523809523809524,33.33333333333333,0.0,50.0,0.0,7.14285714285714,42.857142857142854,50.0,42.857142857142854,50.0
PM10,1999,21.702,Background,suburban,BW,Aalen,0.0,0.7911037037037036,0.0,BW,1999,0.0,9.523809523809524,33.33333333333333,0.0,50.0,0.0,7.14285714285714,42.857142857142854,50.0,42.857142857142854,50.0
PM10,2004,17.911,Background,suburban,BW,Aalen,-6.543999999999997,-2.106560830860534,3.1064851791280863,BW,2004,0.0,12.5,25.0,0.0,45.83333333333333,0.0,16.66666666666667,37.5,45.83333333333333,42.857142857142854,50.0
PM10,2004,17.911,Background,suburban,BW,Aalen,0.0,-2.106560830860534,-0.0,BW,2004,0.0,12.5,25.0,0.0,45.83333333333333,0.0,16.66666666666667,37.5,45.83333333333333,37.5,45.83333333333333
PM10,2004,19.964,Background,suburban,BW,Aalen,2.0529999999999973,-2.106560830860534,-0.9745742776207146,BW,2004,0.0,12.5,25.0,0.0,45.83333333333333,0.0,16.66666666666667,37.5,45.83333333333333,37.5,45.83333333333333
PM10,2004,17.911,Background,suburban,BW,Aalen,-2.0529999999999973,-2.106560830860534,0.9745742776207146,BW,2004,0.0,12.5,25.0,0.0,45.83333333333333,0.0,16.66666666666667,37.5,45.83333333333333,37.5,45.83333333333333
PM10,2004,19.964,Background,suburban,BW,Aalen,2.0529999999999973,-2.106560830860534,-0.9745742776207146,BW,2004,0.0,12.5,25.0,0.0,45.83333333333333,0.0,16.66666666666667,37.5,45.83333333333333,37.5,45.83333333333333
PM10,2004,19.964,Background,suburban,BW,Aalen,0.0,-2.106560830860534,-0.0,BW,2004,0.0,12.5,25.0,0.0,45.83333333333333,0.0,16.66666666666667,37.5,45.83333333333333,37.5,45.83333333333333
PM10,2009,19.234,Background,suburban,BW,Aalen,1.9150000000000027,0.4222111468381564,4.535645291084813,BW,2009,0.0,16.666666666666664,24.07407407407408,0.0,38.88888888888889,0.0,20.37037037037037,40.74074074074075,38.88888888888889,37.5,45.83333333333333
PM10,2009,18.981,Background,suburban,BW,Aalen,-0.2530000000000001,0.4222111468381564,-0.5992262447229537,BW,2009,0.0,16.666666666666664,24.07407407407408,0.0,38.88888888888889,0.0,20.37037037037037,40.74074074074075,38.88888888888889,40.74074074074075,38.88888888888889
PM10,2009,18.981,Background,suburban,BW,Aalen,0.0,0.4222111468381564,0.0,BW,2009,0.0,16.666666666666664,24.07407407407408,0.0,38.88888888888889,0.0,20.37037037037037,40.74074074074075,38.88888888888889,40.74074074074075,38.88888888888889
PM10,2009,19.234,Background,suburban,BW,Aalen,0.2530000000000001,0.4222111468381564,0.5992262447229537,BW,2009,0.0,16.666666666666664,24.07407407407408,0.0,38.88888888888889,0.0,20.37037037037037,40.74074074074075,38.88888888888889,40.74074074074075,38.88888888888889
PM10,2009,18.981,Background,suburban,BW,Aalen,-0.2530000000000001,0.4222111468381564,-0.5992262447229537,BW,2009,0.0,16.666666666666664,24.07407407407408,0.0,38.88888888888889,0.0,20.37037037037037,40.74074074074075,38.88888888888889,40.74074074074075,38.88888888888889
PM10,2009,19.234,Background,suburban,BW,Aalen,0.2530000000000001,0.4222111468381564,0.5992262447229537,BW,2009,0.0,16.666666666666664,24.07407407407408,0.0,38.88888888888889,0.0,20.37037037037037,40.74074074074075,38.88888888888889,40.74074074074075,38.88888888888889
PM10,2014,19.114,Background,Suburban,BW,Aalen,1.536999999999999,-0.1737932405566599,-8.843842229289162,BW,2014,0.0,15.68627450980392,21.5686274509804,0.0,37.25490196078432,0.0,25.49019607843137,37.25490196078432,37.25490196078432,40.74074074074075,38.88888888888889
PM10,2014,15.958,Background,Suburban,BW,Aalen,-3.1560000000000006,-0.1737932405566599,18.15950948317281,BW,2014,0.0,15.68627450980392,21.5686274509804,0.0,37.25490196078432,0.0,25.49019607843137,37.25490196078432,37.25490196078432,37.25490196078432,37.25490196078432
PM10,2019,13.423,Background,Suburban,BW,Aalen,-1.877000000000001,-1.3484574257425743,1.391960891139271,BW,2019,4.081632653061225,26.53061224489796,18.367346938775512,0.0,28.57142857142857,6.122448979591836,16.3265306122449,48.9795918367347,34.69387755102041,37.25490196078432,37.25490196078432
PM10,2019,13.862,Background,Suburban,BW,Aalen,0.439,-1.3484574257425743,-0.3255571823176024,BW,2019,4.081632653061225,26.53061224489796,18.367346938775512,0.0,28.57142857142857,6.122448979591836,16.3265306122449,48.9795918367347,34.69387755102041,48.9795918367347,34.69387755102041
PM10,2024,12.069,Background,Suburban,BW,Aalen,1.41,0.3032672811059907,4.649364068744398,BW,2024,1.9230769230769231,19.23076923076924,17.307692307692307,0.0,26.923076923076923,13.461538461538462,21.15384615384615,38.46153846153847,40.38461538461539,48.9795918367347,34.69387755102041
PM10,2024,11.589,Background,Suburban,BW,Aalen,-0.4800000000000004,0.3032672811059907,-1.582762236168307,BW,2024,1.9230769230769231,19.23076923076924,17.307692307692307,0.0,26.923076923076923,13.461538461538462,21.15384615384615,38.46153846153847,40.38461538461539,38.46153846153847,40.38461538461539
PM10,2014,21.084,Background,Urban,TH,Altenburg,0.527000000000001,-0.1737932405566599,-3.0323388775767084,TH,2014,22.22222222222222,8.333333333333332,25.0,2.7777777777777777,25.0,0.0,16.66666666666667,55.55555555555556,27.77777777777778,,
PM10,2019,14.379,Background,Urban,TH,Altenburg,-3.174999999999999,-1.3484574257425743,2.3545422639143214,TH,2019,13.88888888888889,2.7777777777777777,11.11111111111111,2.7777777777777777,30.55555555555556,0.0,38.88888888888889,27.77777777777778,33.333333333333336,55.55555555555556,27.77777777777778
PM10,2024,15.149,Background,Urban,TH,Altenburg,2.841,0.3032672811059907,9.367973985321155,TH,2024,11.11111111111111,0.0,8.333333333333332,2.7777777777777777,27.77777777777778,25.0,25.0,19.444444444444443,55.55555555555556,27.77777777777778,33.333333333333336
PM10,1999,15.557,Traffic,urban,TH,Altenburg,,0.7911037037037036,,TH,1999,25.0,0.0,27.77777777777778,0.0,38.88888888888889,0.0,8.333333333333332,52.77777777777778,38.88888888888889,19.444444444444443,55.55555555555556
PM10,2004,20.476,Traffic,urban,TH,Altenburg,-6.722000000000001,-2.106560830860534,3.1909830950640297,TH,2004,33.33333333333333,0.0,27.77777777777778,0.0,38.88888888888889,0.0,0.0,61.11111111111111,38.88888888888889,52.77777777777778,38.88888888888889
PM10,2009,22.334,Traffic,urban,TH,Altenburg,0.6930000000000014,0.4222111468381564,1.6413588442411369,TH,2009,25.0,2.7777777777777777,30.55555555555556,11.11111111111111,30.55555555555556,0.0,0.0,58.33333333333334,41.66666666666667,61.11111111111111,38.88888888888889
PM10,2002,28.486,Traffic,urban,BY,Ansbach,-0.0949999999999988,0.762342803030303,-0.1246158547340842,BY,2002,0.0,5.0,27.500000000000004,0.0,40.0,0.0,27.5,32.5,40.0,,
PM10,2008,22.615,Traffic,urban,BY,Ansbach,-1.846,-0.4787074122236671,3.856217708067347,BY,2008,0.0,12.5,22.5,0.0,32.5,0.0,32.49999999999999,35.0,32.5,32.5,40.0
PM10,2014,20.424,Traffic,Urban,BY,Ansbach,-2.639,-0.1737932405566599,15.184710242741776,BY,2014,0.0,10.0,20.0,0.0,30.0,0.0,39.99999999999999,30.0,30.0,35.0,32.5
PM10,2020,16.837,Traffic,Urban,BY,Ansbach,-1.0620000000000012,-0.7518148893360161,1.412581760568659,BY,2020,0.0,12.5,12.5,0.0,27.500000000000004,7.5,40.0,25.0,35.0,30.0,30.0
PM10,2004,20.473,Background,urban,TH,Arnstadt,-3.241,-2.106560830860534,1.5385266603841887,TH,2004,30.0,0.0,13.333333333333334,6.666666666666667,23.33333333333333,0.0,26.666666666666668,43.333333333333336,29.999999999999996,,
PM10,2002,32.364,Background,urban,BY,Aschaffenburg,3.484999999999996,0.762342803030303,4.571434249981984,BY,2002,0.0,6.8181818181818175,38.63636363636363,2.272727272727273,43.18181818181818,0.0,9.09090909090909,45.45454545454545,45.45454545454545,,
PM10,2002,25.259,Background,suburban,BY,Aschaffenburg,-7.104999999999997,0.762342803030303,-9.319954188270303,BY,2002,0.0,6.8181818181818175,38.63636363636363,2.272727272727273,43.18181818181818,0.0,9.09090909090909,45.45454545454545,45.45454545454545,45.45454545454545,45.45454545454545
PM10,2008,20.898,Background,urban,BY,Aschaffenburg,-0.3249999999999993,-0.4787074122236671,0.6789115683217145,BY,2008,0.0,11.363636363636363,31.818181818181817,6.8181818181818175,38.63636363636363,0.0,11.36363636363636,43.18181818181818,45.45454545454545,45.45454545454545,45.45454545454545
PM10,2008,19.908,Background,suburban,BY,Aschaffenburg,-0.9899999999999984,-0.4787074122236671,2.0680690850415315,BY,2008,0.0,11.363636363636363,31.818181818181817,6.8181818181818175,38.63636363636363,0.0,11.36363636363636,43.18181818181818,45.45454545454545,43.18181818181818,45.45454545454545
PM10,2004,26.487,Traffic,urban,SA,Aschersleben,-13.631000000000004,-2.106560830860534,6.470736472600088,SA,2004,19.79056629770817,2.944013227391724,14.991043953520416,3.6099756579249527,27.10237450052817,0.0,31.56202636292656,37.725623478620314,30.712350158453123,,
PM10,2007,28.334,Traffic,urban,SA,Aschersleben,-7.386999999999997,-1.451907010014306,5.08779140058509,SA,2007,18.75421199576393,2.329835371136998,14.157119476268411,6.18561663617984,20.318667565225763,0.0,38.254548955425065,35.24116684316934,26.504284201405603,37.725623478620314,30.712350158453123
