,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
, Wahlen zu den Kreistagen und Stadtverordnetenversammlungen  der Stadtkreise nach Gemeinden in Mecklenburg - Vorpommern,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,          am 06. Mai 1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,                                         hier: nach dem Landkreisneuordnungsgesetz  - Gebietsstand: 01.Juli 1993 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,                   S t i m m z e t t e l,,,,Stimmen,                  Von den insgesamt abgegebenen Stimmen entfielen auf,,,,,,,,,               Von den insgesamt abgegebenen Stimmen entfielen auf,,,,,,,,,,              Von den insgesamt abgegebenen Stimmen entfielen auf,,,,,,,,
Gemeinde-,Stadtkreise,Wahl-,Wähler,Wahl-,        g ü   l   t   i  g ,,      u n g ü l t i g ,,ins-,          Bauern,,               B.F.D.,,               CDU,,                DBD,,              DFD,,              DSU,,        Grünen,,          NF      u.a.,,             PDS,,              SPD,,            B V,,            VS,,            EV,,       Sonstige,
Nummer,Landkreis,berechtigte,,beteiligung,,,,,gesamt,,,                  u.a.,,                 u.a.,,,,                 u.a.,,,,           u.a.,,      einschl. Bü. 90     ,,,,              u.a.,,,,,,,,,
,Gemeinde,                 A n z a h l,,%,Anzahl,%,Anzahl,%,Anzahl,Anzahl,%,Anzahl,%,Anzahl,%,Anzahl,%,Anzahl,%,Anzahl,%,Anzahl,%,Anzahl,%,Anzahl,%,Anzahl,%,Anzahl,%,Anzahl,%,Anzahl,%,Anzahl,%
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Stadtkreise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
080,SARMSTORF,331,260,78.55,231,88.85,29,11.15,673,39,5.79,45,6.69,173,25.71,59,8.77,3,0.45,16,2.38,0,0.00,40,5.94,138,20.51,154,22.88,0,0.00,0,0.00,0,0.00,6,0.89
081,SCHLEMMIN,105,97,92.38,95,97.94,2,2.06,279,20,7.17,0,0.00,132,47.31,21,7.53,0,0.00,1,0.36,0,0.00,0,0.00,35,12.54,54,19.35,0,0.00,6,2.15,0,0.00,10,3.58
082,SELOW,426,310,72.77,286,92.26,24,7.74,808,16,1.98,39,4.83,211,26.11,248,30.69,0,0.00,19,2.35,0,0.00,0,0.00,113,13.99,162,20.05,0,0.00,0,0.00,0,0.00,0,0.00
083,STEINHAGEN,515,426,82.72,390,91.55,36,8.45,1150,64,5.57,0,0.00,221,19.22,287,24.96,0,0.00,7,0.61,0,0.00,0,0.00,329,28.61,143,12.43,0,0.00,16,1.39,0,0.00,83,7.22
084,STRIESDORF,256,164,64.06,157,95.73,7,4.27,462,19,4.11,6,1.30,175,37.88,58,12.55,1,0.22,4,0.87,0,0.00,4,0.87,36,7.79,35,7.58,0,0.00,0,0.00,0,0.00,124,26.84
085,SUKOW-MARIENHOF,251,211,84.06,184,87.20,27,12.80,537,28,5.21,11,2.05,388,72.25,5,0.93,0,0.00,0,0.00,0,0.00,0,0.00,4,0.74,37,6.89,5,0.93,0,0.00,0,0.00,59,10.99
086,TARNOW,564,493,87.41,425,86.21,68,13.79,1207,12,0.99,194,16.07,387,32.06,248,20.55,0,0.00,7,0.58,0,0.00,0,0.00,262,21.71,97,8.04,0,0.00,0,0.00,0,0.00,0,0.00
087,"TETEROW, STADT",8395,5888,70.14,5512,93.61,376,6.39,16072,128,0.80,1344,8.36,4713,29.32,355,2.21,424,2.64,0,0.00,0,0.00,0,0.00,3180,19.79,3798,23.63,998,6.21,95,0.59,0,0.00,1037,6.45
088,THÜRKOW,359,271,75.49,238,87.82,33,12.18,702,0,0.00,28,3.99,170,24.22,12,1.71,4,0.57,0,0.00,0,0.00,0,0.00,36,5.13,62,8.83,34,4.84,105,14.96,0,0.00,251,35.75
089,VIETGEST,512,424,82.81,387,91.27,37,8.73,1045,45,4.31,34,3.25,363,34.74,67,6.41,9,0.86,64,6.12,0,0.00,34,3.25,301,28.80,128,12.25,0,0.00,0,0.00,0,0.00,0,0.00
090,VIEZEN,86,68,79.07,58,85.29,10,14.71,164,6,3.66,0,0.00,67,40.85,16,9.76,0,0.00,0,0.00,0,0.00,0,0.00,36,21.95,32,19.51,0,0.00,4,2.44,0,0.00,3,1.83
091,WALKENDORF,477,392,82.18,348,88.78,44,11.22,1006,23,2.29,129,12.82,99,9.84,12,1.19,106,10.54,0,0.00,0,0.00,0,0.00,72,7.16,367,36.48,0,0.00,0,0.00,0,0.00,198,19.68
092,WARDOW,697,585,83.93,482,82.39,103,17.61,1389,0,0.00,19,1.37,371,26.71,491,35.35,11,0.79,35,2.52,0,0.00,20,1.44,271,19.51,155,11.16,0,0.00,16,1.15,0,0.00,0,0.00
093,WARNKENHAGEN,330,282,85.45,248,87.94,34,12.06,696,32,4.60,91,13.07,0,0.00,0,0.00,38,5.46,0,0.00,0,0.00,0,0.00,72,10.34,306,43.97,37,5.32,0,0.00,0,0.00,120,17.24
094,WARNOW,684,542,79.24,504,92.99,38,7.01,1487,79,5.31,156,10.49,798,53.67,58,3.90,0,0.00,39,2.62,0,0.00,0,0.00,257,17.28,100,6.72,0,0.00,0,0.00,0,0.00,0,0.00
095,WASDOW,401,336,83.79,315,93.75,21,6.25,935,57,6.10,6,0.64,156,16.68,83,8.88,19,2.03,0,0.00,0,0.00,0,0.00,68,7.27,319,34.12,0,0.00,0,0.00,0,0.00,227,24.28
096,WATTMANNSHAGEN,727,582,80.06,509,87.46,73,12.54,1472,108,7.34,137,9.31,737,50.07,102,6.93,6,0.41,73,4.96,0,0.00,20,1.36,163,11.07,126,8.56,0,0.00,0,0.00,0,0.00,0,0.00
097,WEITENDORF,636,503,79.09,491,97.61,12,2.39,1213,141,11.62,17,1.40,261,21.52,174,14.34,9,0.74,24,1.98,0,0.00,58,4.78,300,24.73,218,17.97,0,0.00,0,0.00,0,0.00,11,0.91
098,ZEHNA,513,387,75.44,369,95.35,18,4.65,1100,68,6.18,28,2.55,229,20.82,191,17.36,5,0.45,25,2.27,0,0.00,30,2.73,414,37.64,96,8.73,0,0.00,0,0.00,0,0.00,14,1.27
099,ZEPELIN,255,208,81.57,169,81.25,39,18.75,501,16,3.19,27,5.39,201,40.12,54,10.78,0,0.00,15,2.99,0,0.00,0,0.00,137,27.35,51,10.18,0,0.00,0,0.00,0,0.00,0,0.00
100,ZERNIN,351,286,81.48,239,83.57,47,16.43,696,203,29.17,30,4.31,253,36.35,47,6.75,0,0.00,17,2.44,0,0.00,0,0.00,70,10.06,76,10.92,0,0.00,0,0.00,0,0.00,0,0.00
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Güstrow insgesamt,90863,68082,74.93,62435,91.71,5647,8.29,181199,5379,2.97,9913,5.47,51481,28.41,12590,6.95,3639,2.01,3109,1.72,2672,1.47,5537,3.06,31688,17.49,39400,21.74,5817,3.21,1571,0.87,0,0.00,8403,4.64
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13054,Ludwigslust,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
001,ALT KRENZLIN,676,565,83.58,520,92.04,45,7.96,1536,88,5.73,417,27.15,141,9.18,414,26.95,47,3.06,26,1.69,0,0.00,38,2.47,181,11.78,165,10.74,0,0.00,19,1.24,0,0.00,0,0.00
002,ALT ZACHUN,246,212,86.18,202,95.28,10,4.72,590,39,6.61,84,14.24,152,25.76,51,8.64,32,5.42,9,1.53,25,4.24,33,5.59,88,14.92,77,13.05,0,0.00,0,0.00,0,0.00,0,0.00
003,BALOW,283,255,90.11,235,92.16,20,7.84,693,102,14.72,17,2.45,139,20.06,157,22.66,9,1.30,17,2.45,0,0.00,80,11.54,59,8.51,106,15.30,0,0.00,7,1.01,0,0.00,0,0.00
004,BANDENITZ,255,232,90.98,195,84.05,37,15.95,566,30,5.30,202,35.69,73,12.90,67,11.84,6,1.06,4,0.71,10,1.77,35,6.18,88,15.55,51,9.01,0,0.00,0,0.00,0,0.00,0,0.00
005,BANTIN,272,227,83.46,206,90.75,21,9.25,613,45,7.34,58,9.46,241,39.31,40,6.53,3,0.49,11,1.79,0,0.00,19,3.10,62,10.11,134,21.86,0,0.00,0,0.00,0,0.00,0,0.00
006,BANZIN,251,203,80.88,157,77.34,46,22.66,456,22,4.82,7,1.54,124,27.19,55,12.06,20,4.39,31,6.80,0,0.00,17,3.73,70,15.35,110,24.12,0,0.00,0,0.00,0,0.00,0,0.00
007,BELSCH,203,175,86.21,164,93.71,11,6.29,471,42,8.92,24,5.10,177,37.58,10,2.12,0,0.00,9,1.91,0,0.00,0,0.00,58,12.31,151,32.06,0,0.00,0,0.00,0,0.00,0,0.00
008,BENNIN,249,218,87.55,205,94.04,13,5.96,605,20,3.31,68,11.24,151,24.96,55,9.09,9,1.49,4,0.66,0,0.00,121,20.00,20,3.31,157,25.95,0,0.00,0,0.00,0,0.00,0,0.00
009,BESITZ,357,307,85.99,267,86.97,40,13.03,786,17,2.16,13,1.65,348,44.27,22,2.80,14,1.78,20,2.54,0,0.00,33,4.20,70,8.91,249,31.68,0,0.00,0,0.00,0,0.00,0,0.00
010,BLIEVENSTORF,420,375,89.29,316,84.27,59,15.73,919,29,3.16,9,0.98,295,32.10,177,19.26,65,7.07,13,1.41,0,0.00,23,2.50,164,17.85,115,12.51,0,0.00,29,3.16,0,0.00,0,0.00
011,BOBZIN,249,224,89.96,201,89.73,23,10.27,570,95,16.67,43,7.54,214,37.54,31,5.44,11,1.93,7,1.23,13,2.28,27,4.74,57,10.00,72,12.63,0,0.00,0,0.00,0,0.00,0,0.00
012,BODDIN,411,360,87.59,338,93.89,22,6.11,988,70,7.09,86,8.70,473,47.87,74,7.49,10,1.01,11,1.11,41,4.15,40,4.05,71,7.19,112,11.34,0,0.00,0,0.00,0,0.00,0,0.00
013,"BOIZENBURG/ELBE,STADT",8954,6649,74.26,6291,94.62,358,5.38,18312,0,0.00,886,4.84,4476,24.44,146,0.80,205,1.12,288,1.57,0,0.00,2673,14.60,3820,20.86,5818,31.77,0,0.00,0,0.00,0,0.00,0,0.00
014,BRAHLSTORF,667,552,82.76,468,84.78,84,15.22,1363,83,6.09,52,3.82,539,39.55,55,4.04,26,1.91,84,6.16,0,0.00,67,4.92,170,12.47,287,21.06,0,0.00,0,0.00,0,0.00,0,0.00
015,BRENZ,440,353,80.23,310,87.82,43,12.18,893,31,3.47,26,2.91,138,15.45,272,30.46,132,14.78,19,2.13,0,0.00,27,3.02,107,11.98,91,10.19,0,0.00,50,5.60,0,0.00,0,0.00
016,BRESEGARD,266,245,92.11,212,86.53,33,13.47,602,270,44.85,33,5.48,184,30.56,26,4.32,0,0.00,17,2.82,0,0.00,0,0.00,9,1.50,63,10.47,0,0.00,0,0.00,0,0.00,0,0.00
017,BRESEGARD,224,185,82.59,170,91.89,15,8.11,503,54,10.74,8,1.59,172,34.19,99,19.68,17,3.38,9,1.79,0,0.00,70,13.92,29,5.77,40,7.95,0,0.00,5,0.99,0,0.00,0,0.00
018,BRUNOW,335,296,88.36,279,94.26,17,5.74,797,49,6.15,24,3.01,387,48.56,93,11.67,29,3.64,0,0.00,0,0.00,61,7.65,24,3.01,121,15.18,0,0.00,0,0.00,0,0.00,9,1.13
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
019,CAMIN,338,255,75.44,250,98.04,5,1.96,691,9,1.30,19,2.75,347,50.22,180,26.05,6,0.87,4,0.58,0,0.00,16,2.32,34,4.92,76,11.00,0,0.00,0,0.00,0,0.00,0,0.00
020,DADOW,118,83,70.34,68,81.93,15,18.07,191,49,25.65,3,1.57,47,24.61,45,23.56,5,2.62,2,1.05,0,0.00,2,1.05,5,2.62,26,13.61,0,0.00,7,3.66,0,0.00,0,0.00
021,DAMBECK,324,271,83.64,248,91.51,23,8.49,718,107,14.90,60,8.36,278,38.72,71,9.89,24,3.34,0,0.00,0,0.00,20,2.79,50,6.96,100,13.93,0,0.00,0,0.00,0,0.00,8,1.11
022,DERSENOW,349,291,83.38,244,83.85,47,16.15,711,62,8.72,9,1.27,294,41.35,26,3.66,47,6.61,31,4.36,0,0.00,14,1.97,53,7.45,175,24.61,0,0.00,0,0.00,0,0.00,0,0.00
023,DODOW,275,247,89.82,229,92.71,18,7.29,647,29,4.48,54,8.35,325,50.23,19,2.94,21,3.25,4,0.62,11,1.70,59,9.12,24,3.71,101,15.61,0,0.00,0,0.00,0,0.00,0,0.00
024,"DÖMITZ,STADT",2444,1842,75.37,1752,95.11,90,4.89,5154,22,0.43,816,15.83,896,17.38,134,2.60,102,1.98,34,0.66,0,0.00,288,5.59,611,11.85,294,5.70,1549,30.05,0,0.00,395,7.66,13,0.25
025,DREILÜTZOW,280,228,81.43,190,83.33,38,16.67,554,37,6.68,70,12.64,261,47.11,26,4.69,9,1.62,10,1.81,8,1.44,79,14.26,29,5.23,25,4.51,0,0.00,0,0.00,0,0.00,0,0.00
026,DRÖNNEWITZ,256,228,89.06,216,94.74,12,5.26,627,25,3.99,56,8.93,202,32.22,147,23.44,6,0.96,3,0.48,17,2.71,48,7.66,83,13.24,40,6.38,0,0.00,0,0.00,0,0.00,0,0.00
027,DÜMMER,429,382,89.04,342,89.53,40,10.47,984,42,4.27,53,5.39,286,29.07,227,23.07,0,0.00,0,0.00,0,0.00,127,12.91,92,9.35,145,14.74,0,0.00,12,1.22,0,0.00,0,0.00
028,ELDENA,1230,1054,85.69,990,93.93,64,6.07,2906,123,4.23,353,12.15,958,32.97,285,9.81,127,4.37,20,0.69,0,0.00,523,18.00,232,7.98,227,7.81,0,0.00,58,2.00,0,0.00,0,0.00
029,FAHRBINDE,217,182,83.87,169,92.86,13,7.14,498,38,7.63,17,3.41,82,16.47,48,9.64,6,1.20,10,2.01,0,0.00,6,1.20,37,7.43,75,15.06,0,0.00,179,35.94,0,0.00,0,0.00
030,GALLIN,359,285,79.39,243,85.26,42,14.74,708,16,2.26,167,23.59,164,23.16,37,5.23,19,2.68,1,0.14,0,0.00,107,15.11,71,10.03,126,17.80,0,0.00,0,0.00,0,0.00,0,0.00
031,GAMMELIN,242,200,82.64,176,88.00,24,12.00,508,31,6.10,77,15.16,172,33.86,30,5.91,6,1.18,9,1.77,14,2.76,14,2.76,52,10.24,103,20.28,0,0.00,0,0.00,0,0.00,0,0.00
032,GARLITZ,393,296,75.32,268,90.54,28,9.46,773,204,26.39,42,5.43,188,24.32,120,15.52,26,3.36,4,0.52,0,0.00,10,1.29,25,3.23,154,19.92,0,0.00,0,0.00,0,0.00,0,0.00
033,GLAISIN,296,235,79.39,214,91.06,21,8.94,627,60,9.57,41,6.54,199,31.74,83,13.24,23,3.67,103,16.43,0,0.00,10,1.59,19,3.03,84,13.40,0,0.00,5,0.80,0,0.00,0,0.00
034,GÖHLEN,374,312,83.42,293,93.91,19,6.09,857,39,4.55,70,8.17,294,34.31,162,18.90,18,2.10,38,4.43,0,0.00,30,3.50,122,14.24,72,8.40,0,0.00,12,1.40,0,0.00,0,0.00
035,GORLOSEN,355,312,87.89,284,91.03,28,8.97,832,145,17.43,50,6.01,160,19.23,147,17.67,22,2.64,4,0.48,0,0.00,25,3.00,91,10.94,25,3.00,0,0.00,163,19.59,0,0.00,0,0.00
036,GÖßLOW,248,213,85.89,196,92.02,17,7.98,562,37,6.58,38,6.76,157,27.94,60,10.68,0,0.00,7,1.25,0,0.00,0,0.00,69,12.28,194,34.52,0,0.00,0,0.00,0,0.00,0,0.00
037,"GRABOW,STADT",6209,4415,71.11,4165,94.34,250,5.66,12335,146,1.18,1021,8.28,4477,36.30,920,7.46,214,1.73,216,1.75,0,0.00,486,3.94,2001,16.22,2854,23.14,0,0.00,0,0.00,0,0.00,0,0.00
038,GREBS,321,286,89.10,252,88.11,34,11.89,734,95,12.94,10,1.36,115,15.67,70,9.54,7,0.95,11,1.50,0,0.00,15,2.04,26,3.54,88,11.99,3,0.41,0,0.00,289,39.37,5,0.68
039,GRESSE,483,407,84.27,389,95.58,18,4.42,1141,38,3.33,80,7.01,114,9.99,45,3.94,4,0.35,5,0.44,0,0.00,664,58.19,96,8.41,95,8.33,0,0.00,0,0.00,0,0.00,0,0.00
040,GREVEN,496,427,86.09,389,91.10,38,8.90,1132,100,8.83,73,6.45,153,13.52,22,1.94,1,0.09,4,0.35,0,0.00,422,37.28,180,15.90,177,15.64,0,0.00,0,0.00,0,0.00,0,0.00
041,GROSS KRAMS,152,134,88.16,111,82.84,23,17.16,316,20,6.33,12,3.80,131,41.46,24,7.59,0,0.00,18,5.70,0,0.00,0,0.00,8,2.53,103,32.59,0,0.00,0,0.00,0,0.00,0,0.00
042,GROß LAASCH,709,616,86.88,544,88.31,72,11.69,1559,129,8.27,114,7.31,311,19.95,194,12.44,44,2.82,84,5.39,0,0.00,195,12.51,135,8.66,296,18.99,0,0.00,57,3.66,0,0.00,0,0.00
043,"HAGENOW,STADT",10107,7829,77.46,7516,96.00,313,4.00,22091,308,1.39,1688,7.64,4649,21.04,287,1.30,186,0.84,137,0.62,611,2.77,2696,12.20,4272,19.34,6255,28.31,0,0.00,239,1.08,0,0.00,763,3.45
044,HEIDHOF,263,206,78.33,184,89.32,22,10.68,540,2,0.37,35,6.48,87,16.11,68,12.59,62,11.48,4,0.74,0,0.00,18,3.33,57,10.56,34,6.30,65,12.04,0,0.00,99,18.33,9,1.67
045,HOLTHUSEN,452,368,81.42,342,92.93,26,7.07,1017,9,0.88,96,9.44,251,24.68,339,33.33,0,0.00,0,0.00,0,0.00,32,3.15,89,8.75,194,19.08,0,0.00,7,0.69,0,0.00,0,0.00
046,HOORT,367,321,87.47,296,92.21,25,7.79,862,60,6.96,189,21.93,267,30.97,32,3.71,22,2.55,12,1.39,21,2.44,49,5.68,68,7.89,142,16.47,0,0.00,0,0.00,0,0.00,0,0.00
047,HÜLSEBURG,109,102,93.58,78,76.47,24,23.53,222,20,9.01,33,14.86,101,45.50,13,5.86,3,1.35,9,4.05,4,1.80,10,4.50,13,5.86,16,7.21,0,0.00,0,0.00,0,0.00,0,0.00
048,JESSENITZ,329,258,78.42,253,98.06,5,1.94,702,30,4.27,15,2.14,457,65.10,72,10.26,0,0.00,14,1.99,0,0.00,0,0.00,54,7.69,60,8.55,0,0.00,0,0.00,0,0.00,0,0.00
049,KARENZ,259,235,90.73,215,91.49,20,8.51,626,13,2.08,30,4.79,210,33.55,83,13.26,4,0.64,7,1.12,0,0.00,11,1.76,108,17.25,60,9.58,6,0.96,0,0.00,91,14.54,3,0.48
050,KARFT,155,125,80.65,103,82.40,22,17.60,299,48,16.05,65,21.74,48,16.05,50,16.72,11,3.68,7,2.34,7,2.34,6,2.01,31,10.37,26,8.70,0,0.00,0,0.00,0,0.00,0,0.00
051,KARSTÄDT,537,404,75.23,340,84.16,64,15.84,998,13,1.30,36,3.61,446,44.69,52,5.21,16,1.60,18,1.80,0,0.00,71,7.11,226,22.65,114,11.42,0,0.00,6,0.60,0,0.00,0,0.00
052,KIRCH JESAR,340,281,82.65,243,86.48,38,13.52,721,44,6.10,38,5.27,382,52.98,13,1.80,77,10.68,8,1.11,11,1.53,17,2.36,50,6.93,81,11.23,0,0.00,0,0.00,0,0.00,0,0.00
053,KLEIN BENGERSTORF,238,213,89.50,203,95.31,10,4.69,596,10,1.68,90,15.10,269,45.13,55,9.23,5,0.84,14,2.35,0,0.00,38,6.38,53,8.89,62,10.40,0,0.00,0,0.00,0,0.00,0,0.00
054,KLEIN ROGAHN,413,353,85.47,317,89.80,36,10.20,914,41,4.49,57,6.24,340,37.20,76,8.32,0,0.00,0,0.00,0,0.00,160,17.51,17,1.86,218,23.85,0,0.00,5,0.55,0,0.00,0,0.00
055,KLODDRAM,127,105,82.68,85,80.95,20,19.05,245,42,17.14,18,7.35,40,16.33,19,7.76,14,5.71,3,1.22,0,0.00,9,3.67,24,9.80,76,31.02,0,0.00,0,0.00,0,0.00,0,0.00
056,KOGEL,391,331,84.65,303,91.54,28,8.46,881,20,2.27,324,36.78,259,29.40,59,6.70,3,0.34,5,0.57,0,0.00,21,2.38,48,5.45,142,16.12,0,0.00,0,0.00,0,0.00,0,0.00
057,KÖRCHOW,631,535,84.79,469,87.66,66,12.34,1373,13,0.95,28,2.04,380,27.68,751,54.70,5,0.36,21,1.53,0,0.00,39,2.84,56,4.08,80,5.83,0,0.00,0,0.00,0,0.00,0,0.00
058,KREMMIN,260,224,86.15,204,91.07,20,8.93,578,100,17.30,6,1.04,141,24.39,88,15.22,23,3.98,16,2.77,0,0.00,20,3.46,48,8.30,126,21.80,0,0.00,10,1.73,0,0.00,0,0.00
059,KRINITZ,101,86,85.15,83,96.51,3,3.49,249,5,2.01,125,50.20,40,16.06,18,7.23,0,0.00,0,0.00,0,0.00,0,0.00,21,8.43,40,16.06,0,0.00,0,0.00,0,0.00,0,0.00
060,KUHSTORF,419,372,88.78,367,98.66,5,1.34,1051,499,47.48,79,7.52,213,20.27,37,3.52,0,0.00,10,0.95,0,0.00,0,0.00,67,6.37,146,13.89,0,0.00,0,0.00,0,0.00,0,0.00
061,KUMMER,418,360,86.12,336,93.33,24,6.67,976,50,5.12,22,2.25,176,18.03,381,39.04,17,1.74,36,3.69,0,0.00,20,2.05,99,10.14,173,17.73,0,0.00,2,0.20,0,0.00,0,0.00
062,LASSAHN,417,342,82.01,321,93.86,21,6.14,924,4,0.43,18,1.95,240,25.97,10,1.08,5,0.54,0,0.00,0,0.00,22,2.38,229,24.78,396,42.86,0,0.00,0,0.00,0,0.00,0,0.00
063,LEHSEN,182,167,91.76,155,92.81,12,7.19,453,8,1.77,13,2.87,313,69.09,44,9.71,0,0.00,7,1.55,0,0.00,12,2.65,5,1.10,51,11.26,0,0.00,0,0.00,0,0.00,0,0.00
064,LEUSSOW,260,230,88.46,211,91.74,19,8.26,624,52,8.33,126,20.19,134,21.47,132,21.15,12,1.92,12,1.92,0,0.00,17,2.72,31,4.97,102,16.35,0,0.00,6,0.96,0,0.00,0,0.00
065,LÜBESSE,292,170,58.22,143,84.12,27,15.88,404,31,7.67,63,15.59,89,22.03,105,25.99,7,1.73,0,0.00,0,0.00,28,6.93,32,7.92,43,10.64,0,0.00,6,1.49,0,0.00,0,0.00
066,LÜBLOW,494,387,78.34,381,98.45,6,1.55,1009,85,8.42,34,3.37,206,20.42,95,9.42,18,1.78,25,2.48,0,0.00,254,25.17,90,8.92,172,17.05,0,0.00,30,2.97,0,0.00,0,0.00
067,"LÜBTHEEN,STADT",3409,2748,80.61,2414,87.85,334,12.15,7009,183,2.61,853,12.17,3855,55.00,211,3.01,0,0.00,60,0.86,0,0.00,0,0.00,1023,14.60,824,11.76,0,0.00,0,0.00,0,0.00,0,0.00
068,LUCKWITZ,216,189,87.50,185,97.88,4,2.12,536,87,16.23,89,16.60,248,46.27,16,2.99,9,1.68,8,1.49,8,1.49,32,5.97,12,2.24,27,5.04,0,0.00,0,0.00,0,0.00,0,0.00
069,"LUDWIGSLUST,STADT",10022,7355,73.39,7046,95.80,309,4.20,20846,0,0.00,1770,8.49,6887,33.04,310,1.49,326,1.56,221,1.06,0,0.00,3560,17.08,3706,17.78,3655,17.53,0,0.00,0,0.00,0,0.00,411,1.97
070,LÜTTOW,251,226,90.04,204,90.27,22,9.73,600,8,1.33,120,20.00,137,22.83,56,9.33,12,2.00,7,1.17,0,0.00,13,2.17,49,8.17,198,33.00,0,0.00,0,0.00,0,0.00,0,0.00
071,MALK GÖHREN,419,349,83.29,317,90.83,32,9.17,933,34,3.64,9,0.96,182,19.51,341,36.55,104,11.15,8,0.86,0,0.00,44,4.72,73,7.82,123,13.18,0,0.00,15,1.61,0,0.00,0,0.00
072,MALLIß,1394,1097,78.69,976,88.97,121,11.03,2813,27,0.96,148,5.26,570,20.26,147,5.23,43,1.53,55,1.96,0,0.00,352,12.51,398,14.15,484,17.21,43,1.53,0,0.00,517,18.38,29,1.03
073,MELKOF,313,271,86.58,227,83.76,44,16.24,650,222,34.15,5,0.77,153,23.54,30,4.62,21,3.23,4,0.62,0,0.00,10,1.54,41,6.31,164,25.23,0,0.00,0,0.00,0,0.00,0,0.00
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
074,MILOW,263,234,88.97,215,91.88,19,8.12,637,6,0.94,19,2.98,446,70.02,50,7.85,10,1.57,11,1.73,0,0.00,14,2.20,28,4.40,42,6.59,0,0.00,11,1.73,0,0.00,0,0.00
075,MÖLLENBECK,225,209,92.89,191,91.39,18,8.61,553,96,17.36,6,1.08,117,21.16,86,15.55,28,5.06,21,3.80,0,0.00,42,7.59,68,12.30,79,14.29,0,0.00,10,1.81,0,0.00,0,0.00
076,MORAAS,320,272,85.00,253,93.01,19,6.99,745,73,9.80,17,2.28,473,63.49,33,4.43,0,0.00,2,0.27,0,0.00,0,0.00,49,6.58,98,13.15,0,0.00,0,0.00,0,0.00,0,0.00
077,MUCHOW,327,266,81.35,235,88.35,31,11.65,687,77,11.21,4,0.58,152,22.13,70,10.19,10,1.46,9,1.31,0,0.00,149,21.69,86,12.52,119,17.32,0,0.00,11,1.60,0,0.00,0,0.00
078,NEU GÜLZE,358,293,81.84,269,91.81,24,8.19,769,30,3.90,11,1.43,436,56.70,56,7.28,7,0.91,18,2.34,0,0.00,18,2.34,51,6.63,142,18.47,0,0.00,0,0.00,0,0.00,0,0.00
079,NEU KALIß,1607,1299,80.83,1224,94.23,75,5.77,3576,96,2.68,423,11.83,543,15.18,390,10.91,71,1.99,31,0.87,0,0.00,57,1.59,193,5.40,549,15.35,65,1.82,0,0.00,1149,32.13,9,0.25
080,NEUHOF,226,175,77.43,153,87.43,22,12.57,444,5,1.13,32,7.21,228,51.35,33,7.43,1,0.23,0,0.00,0,0.00,20,4.50,22,4.95,103,23.20,0,0.00,0,0.00,0,0.00,0,0.00
081,"NEUSTADT-GLEWE,STADT",5457,3925,71.93,3672,93.55,253,6.45,10737,0,0.00,1228,11.44,2463,22.94,860,8.01,233,2.17,138,1.29,1409,13.12,338,3.15,1280,11.92,1749,16.29,0,0.00,0,0.00,0,0.00,1039,9.68
082,NIENDORF AN DER RÖGNITZ,244,208,85.25,191,91.83,17,8.17,554,69,12.45,6,1.08,143,25.81,220,39.71,25,4.51,14,2.53,0,0.00,16,2.89,11,1.99,48,8.66,0,0.00,2,0.36,0,0.00,0,0.00
083,NOSTORF,215,191,88.84,163,85.34,28,14.66,477,24,5.03,29,6.08,140,29.35,33,6.92,20,4.19,4,0.84,0,0.00,20,4.19,68,14.26,139,29.14,0,0.00,0,0.00,0,0.00,0,0.00
084,PAMPOW,731,582,79.62,517,88.83,65,11.17,1510,19,1.26,181,11.99,434,28.74,333,22.05,0,0.00,0,0.00,0,0.00,92,6.09,265,17.55,143,9.47,0,0.00,43,2.85,0,0.00,0,0.00
085,PARUM,239,224,93.72,216,96.43,8,3.57,618,213,34.47,78,12.62,218,35.28,21,3.40,7,1.13,1,0.16,10,1.62,34,5.50,15,2.43,21,3.40,0,0.00,0,0.00,0,0.00,0,0.00
086,PÄTOW,265,222,83.77,204,91.89,18,8.11,586,141,24.06,13,2.22,122,20.82,19,3.24,109,18.60,3,0.51,0,0.00,27,4.61,67,11.43,85,14.51,0,0.00,0,0.00,0,0.00,0,0.00
