Air Pollutant,Year,Air_Pollution_Level,Air Quality Station Type,Air Quality Station Area,State,City,Linke,Gruene,SPD,FDP,CDU,AfD,Others,year_of_last_vote,left_coalition,right_coalition,left_dominated,others_dominated
NO2,2011,57.229,Traffic,urban,NW,Bonn,3.75,18.75,23.75,12.5,33.75,0.0,7.499999999999996,2009.0,46.25,46.25,0,0
NO2,2012,44.378,Traffic,urban,NW,Bonn,3.75,18.75,23.75,12.5,33.75,0.0,7.499999999999996,2009.0,46.25,46.25,0,0
NO2,2012,53.807,Traffic,urban,NW,Bonn,3.75,18.75,23.75,12.5,33.75,0.0,7.499999999999996,2009.0,46.25,46.25,0,0
NO2,2013,43.979,Traffic,Urban,NW,Bonn,3.75,18.75,23.75,12.5,33.75,0.0,7.499999999999996,2009.0,46.25,46.25,0,0
NO2,2013,56.953,Traffic,Urban,NW,Bonn,3.75,18.75,23.75,12.5,33.75,0.0,7.499999999999996,2009.0,46.25,46.25,0,0
NO2,2014,52.487,Traffic,Urban,NW,Bonn,31.3953488372093,23.25581395348837,18.6046511627907,8.13953488372093,5.813953488372093,3.488372093023256,9.302325581395351,2014.0,73.25581395348837,17.441860465116278,1,0
NO2,2014,43.162,Traffic,Urban,NW,Bonn,31.3953488372093,23.25581395348837,18.6046511627907,8.13953488372093,5.813953488372093,3.488372093023256,9.302325581395351,2014.0,73.25581395348837,17.441860465116278,1,0
NO2,2015,50.561,Traffic,Urban,NW,Bonn,31.3953488372093,23.25581395348837,18.6046511627907,8.13953488372093,5.813953488372093,3.488372093023256,9.302325581395351,2014.0,73.25581395348837,17.441860465116278,1,0
NO2,2015,41.04,Traffic,Urban,NW,Bonn,31.3953488372093,23.25581395348837,18.6046511627907,8.13953488372093,5.813953488372093,3.488372093023256,9.302325581395351,2014.0,73.25581395348837,17.441860465116278,1,0
NO2,2016,40.742,Traffic,Urban,NW,Bonn,31.3953488372093,23.25581395348837,18.6046511627907,8.13953488372093,5.813953488372093,3.488372093023256,9.302325581395351,2014.0,73.25581395348837,17.441860465116278,1,0
NO2,2016,48.905,Traffic,Urban,NW,Bonn,31.3953488372093,23.25581395348837,18.6046511627907,8.13953488372093,5.813953488372093,3.488372093023256,9.302325581395351,2014.0,73.25581395348837,17.441860465116278,1,0
NO2,2017,47.452,Traffic,Urban,NW,Bonn,31.3953488372093,23.25581395348837,18.6046511627907,8.13953488372093,5.813953488372093,3.488372093023256,9.302325581395351,2014.0,73.25581395348837,17.441860465116278,1,0
NO2,2017,39.659,Traffic,Urban,NW,Bonn,31.3953488372093,23.25581395348837,18.6046511627907,8.13953488372093,5.813953488372093,3.488372093023256,9.302325581395351,2014.0,73.25581395348837,17.441860465116278,1,0
NO2,2018,49.795,Traffic,Urban,NW,Bonn,31.3953488372093,23.25581395348837,18.6046511627907,8.13953488372093,5.813953488372093,3.488372093023256,9.302325581395351,2014.0,73.25581395348837,17.441860465116278,1,0
NO2,2018,39.74,Traffic,Urban,NW,Bonn,31.3953488372093,23.25581395348837,18.6046511627907,8.13953488372093,5.813953488372093,3.488372093023256,9.302325581395351,2014.0,73.25581395348837,17.441860465116278,1,0
NO2,2019,40.443,Traffic,Urban,NW,Bonn,31.3953488372093,23.25581395348837,18.6046511627907,8.13953488372093,5.813953488372093,3.488372093023256,9.302325581395351,2014.0,73.25581395348837,17.441860465116278,1,0
NO2,2019,34.646,Traffic,Urban,NW,Bonn,31.3953488372093,23.25581395348837,18.6046511627907,8.13953488372093,5.813953488372093,3.488372093023256,9.302325581395351,2014.0,73.25581395348837,17.441860465116278,1,0
NO2,2020,29.927,Traffic,Urban,NW,Bonn,6.0606060606060606,28.78787878787879,16.666666666666664,4.545454545454546,25.75757575757576,3.0303030303030303,15.15151515151516,2020.0,51.51515151515152,33.333333333333336,1,0
NO2,2020,31.258,Traffic,Urban,NW,Bonn,6.0606060606060606,28.78787878787879,16.666666666666664,4.545454545454546,25.75757575757576,3.0303030303030303,15.15151515151516,2020.0,51.51515151515152,33.333333333333336,1,0
NO2,2021,32.638,Traffic,Urban,NW,Bonn,6.0606060606060606,28.78787878787879,16.666666666666664,4.545454545454546,25.75757575757576,3.0303030303030303,15.15151515151516,2020.0,51.51515151515152,33.333333333333336,1,0
NO2,2021,29.695,Traffic,Urban,NW,Bonn,6.0606060606060606,28.78787878787879,16.666666666666664,4.545454545454546,25.75757575757576,3.0303030303030303,15.15151515151516,2020.0,51.51515151515152,33.333333333333336,1,0
NO2,2022,28.312,Traffic,Urban,NW,Bonn,6.0606060606060606,28.78787878787879,16.666666666666664,4.545454545454546,25.75757575757576,3.0303030303030303,15.15151515151516,2020.0,51.51515151515152,33.333333333333336,1,0
NO2,2022,31.797,Traffic,Urban,NW,Bonn,6.0606060606060606,28.78787878787879,16.666666666666664,4.545454545454546,25.75757575757576,3.0303030303030303,15.15151515151516,2020.0,51.51515151515152,33.333333333333336,1,0
NO2,2023,22.855,Traffic,Urban,NW,Bonn,6.0606060606060606,28.78787878787879,16.666666666666664,4.545454545454546,25.75757575757576,3.0303030303030303,15.15151515151516,2020.0,51.51515151515152,33.333333333333336,1,0
NO2,2023,29.669,Traffic,Urban,NW,Bonn,6.0606060606060606,28.78787878787879,16.666666666666664,4.545454545454546,25.75757575757576,3.0303030303030303,15.15151515151516,2020.0,51.51515151515152,33.333333333333336,1,0
NO2,2019,16.821,Traffic,Urban,SN,Borna,23.4,0.0,15.3,0.0,15.5,22.7,23.099999999999994,2019.0,38.7,38.2,1,0
NO2,2020,14.913,Traffic,Urban,SN,Borna,23.4,0.0,15.3,0.0,15.5,22.7,23.099999999999994,2019.0,38.7,38.2,1,0
NO2,2021,14.124,Traffic,Urban,SN,Borna,23.4,0.0,15.3,0.0,15.5,22.7,23.099999999999994,2019.0,38.7,38.2,1,0
NO2,2022,13.731,Traffic,Urban,SN,Borna,23.4,0.0,15.3,0.0,15.5,22.7,23.099999999999994,2019.0,38.7,38.2,1,0
NO2,2023,12.055,Traffic,Urban,SN,Borna,23.4,0.0,15.3,0.0,15.5,22.7,23.099999999999994,2019.0,38.7,38.2,1,0
NO2,2024,11.149,Traffic,Urban,SN,Borna,23.4,0.0,15.3,0.0,15.5,22.7,23.099999999999994,2019.0,38.7,38.2,1,0
NO2,2025,11.142,Traffic,Urban,SN,Borna,23.4,0.0,15.3,0.0,15.5,22.7,23.099999999999994,2019.0,38.7,38.2,1,0
NO2,2007,45.888,Traffic,urban,NW,Bottrop,0.0,5.172413793103448,41.37931034482759,3.4482758620689653,36.206896551724135,0.0,13.793103448275868,2004.0,46.55172413793103,39.6551724137931,1,0
NO2,2009,40.95,Traffic,urban,NW,Bottrop,3.7037037037037033,5.555555555555555,42.5925925925926,5.555555555555555,29.629629629629623,0.0,12.962962962962964,2009.0,51.85185185185186,35.185185185185176,1,0
NO2,2010,40.044,Traffic,urban,NW,Bottrop,3.7037037037037033,5.555555555555555,42.5925925925926,5.555555555555555,29.629629629629623,0.0,12.962962962962964,2009.0,51.85185185185186,35.185185185185176,1,0
NO2,2011,42.102,Traffic,urban,NW,Bottrop,3.7037037037037033,5.555555555555555,42.5925925925926,5.555555555555555,29.629629629629623,0.0,12.962962962962964,2009.0,51.85185185185186,35.185185185185176,1,0
NO2,2011,44.5,Traffic,urban,NW,Bottrop,3.7037037037037033,5.555555555555555,42.5925925925926,5.555555555555555,29.629629629629623,0.0,12.962962962962964,2009.0,51.85185185185186,35.185185185185176,1,0
NO2,2012,38.921,Traffic,urban,NW,Bottrop,3.7037037037037033,5.555555555555555,42.5925925925926,5.555555555555555,29.629629629629623,0.0,12.962962962962964,2009.0,51.85185185185186,35.185185185185176,1,0
NO2,2013,36.462,Traffic,Urban,NW,Bottrop,3.7037037037037033,5.555555555555555,42.5925925925926,5.555555555555555,29.629629629629623,0.0,12.962962962962964,2009.0,51.85185185185186,35.185185185185176,1,0
NO2,2014,37.684,Traffic,Urban,NW,Bottrop,27.77777777777778,48.14814814814815,5.555555555555555,1.851851851851852,3.7037037037037033,1.851851851851852,11.111111111111114,2014.0,81.48148148148148,7.407407407407407,1,0
NO2,2015,37.73,Traffic,Urban,NW,Bottrop,27.77777777777778,48.14814814814815,5.555555555555555,1.851851851851852,3.7037037037037033,1.851851851851852,11.111111111111114,2014.0,81.48148148148148,7.407407407407407,1,0
NO2,2016,39.429,Traffic,Urban,NW,Bottrop,27.77777777777778,48.14814814814815,5.555555555555555,1.851851851851852,3.7037037037037033,1.851851851851852,11.111111111111114,2014.0,81.48148148148148,7.407407407407407,1,0
NO2,2017,39.277,Traffic,Urban,NW,Bottrop,27.77777777777778,48.14814814814815,5.555555555555555,1.851851851851852,3.7037037037037033,1.851851851851852,11.111111111111114,2014.0,81.48148148148148,7.407407407407407,1,0
NO2,2018,36.278,Traffic,Urban,NW,Bottrop,27.77777777777778,48.14814814814815,5.555555555555555,1.851851851851852,3.7037037037037033,1.851851851851852,11.111111111111114,2014.0,81.48148148148148,7.407407407407407,1,0
NO2,2019,34.336,Traffic,Urban,NW,Bottrop,27.77777777777778,48.14814814814815,5.555555555555555,1.851851851851852,3.7037037037037033,1.851851851851852,11.111111111111114,2014.0,81.48148148148148,7.407407407407407,1,0
NO2,2020,29.222,Traffic,Urban,NW,Bottrop,3.4482758620689653,13.79310344827586,41.37931034482759,3.4482758620689653,24.13793103448276,6.896551724137931,6.896551724137923,2020.0,58.62068965517241,34.48275862068966,1,0
NO2,2021,31.328,Traffic,Urban,NW,Bottrop,3.4482758620689653,13.79310344827586,41.37931034482759,3.4482758620689653,24.13793103448276,6.896551724137931,6.896551724137923,2020.0,58.62068965517241,34.48275862068966,1,0
NO2,2003,43.142,Traffic,urban,BB,Brandenburg an der Havel,15.217391304347828,4.3478260869565215,21.73913043478261,8.695652173913043,36.95652173913043,0.0,13.043478260869565,2003.0,41.30434782608696,45.65217391304347,0,0
NO2,2004,39.389,Traffic,urban,BB,Brandenburg an der Havel,15.217391304347828,4.3478260869565215,21.73913043478261,8.695652173913043,36.95652173913043,0.0,13.043478260869565,2003.0,41.30434782608696,45.65217391304347,0,0
NO2,2005,48.768,Traffic,urban,BB,Brandenburg an der Havel,15.217391304347828,4.3478260869565215,21.73913043478261,8.695652173913043,36.95652173913043,0.0,13.043478260869565,2003.0,41.30434782608696,45.65217391304347,0,0
NO2,2006,38.598,Traffic,urban,BB,Brandenburg an der Havel,15.217391304347828,4.3478260869565215,21.73913043478261,8.695652173913043,36.95652173913043,0.0,13.043478260869565,2003.0,41.30434782608696,45.65217391304347,0,0
NO2,2007,33.039,Traffic,urban,BB,Brandenburg an der Havel,15.217391304347828,4.3478260869565215,21.73913043478261,8.695652173913043,36.95652173913043,0.0,13.043478260869565,2003.0,41.30434782608696,45.65217391304347,0,0
NO2,2008,30.854,Traffic,urban,BB,Brandenburg an der Havel,15.217391304347828,4.3478260869565215,21.73913043478261,8.695652173913043,36.95652173913043,0.0,13.043478260869565,2003.0,41.30434782608696,45.65217391304347,0,0
NO2,2009,37.3,Traffic,urban,BB,Brandenburg an der Havel,15.217391304347828,4.3478260869565215,21.73913043478261,8.695652173913043,36.95652173913043,0.0,13.043478260869565,2003.0,41.30434782608696,45.65217391304347,0,0
NO2,2010,43.393,Traffic,urban,BB,Brandenburg an der Havel,15.217391304347828,4.3478260869565215,21.73913043478261,8.695652173913043,36.95652173913043,0.0,13.043478260869565,2003.0,41.30434782608696,45.65217391304347,0,0
NO2,2011,40.4,Traffic,urban,BB,Brandenburg an der Havel,15.217391304347828,4.3478260869565215,21.73913043478261,8.695652173913043,36.95652173913043,0.0,13.043478260869565,2003.0,41.30434782608696,45.65217391304347,0,0
NO2,2012,25.985,Traffic,urban,BB,Brandenburg an der Havel,15.217391304347828,4.3478260869565215,21.73913043478261,8.695652173913043,36.95652173913043,0.0,13.043478260869565,2003.0,41.30434782608696,45.65217391304347,0,0
NO2,2013,24.076,Traffic,Urban,BB,Brandenburg an der Havel,15.217391304347828,4.3478260869565215,21.73913043478261,8.695652173913043,36.95652173913043,0.0,13.043478260869565,2003.0,41.30434782608696,45.65217391304347,0,0
NO2,2014,27.93,Traffic,Urban,BB,Brandenburg an der Havel,17.391304347826086,6.521739130434782,26.08695652173913,2.1739130434782608,36.95652173913043,6.521739130434782,4.34782608695653,2014.0,50.0,45.65217391304347,1,0
NO2,2015,25.888,Traffic,Urban,BB,Brandenburg an der Havel,17.391304347826086,6.521739130434782,26.08695652173913,2.1739130434782608,36.95652173913043,6.521739130434782,4.34782608695653,2014.0,50.0,45.65217391304347,1,0
NO2,2016,28.251,Traffic,Urban,BB,Brandenburg an der Havel,17.391304347826086,6.521739130434782,26.08695652173913,2.1739130434782608,36.95652173913043,6.521739130434782,4.34782608695653,2014.0,50.0,45.65217391304347,1,0
NO2,2017,25.528,Traffic,Urban,BB,Brandenburg an der Havel,17.391304347826086,6.521739130434782,26.08695652173913,2.1739130434782608,36.95652173913043,6.521739130434782,4.34782608695653,2014.0,50.0,45.65217391304347,1,0
NO2,2018,26.155,Traffic,Urban,BB,Brandenburg an der Havel,17.391304347826086,6.521739130434782,26.08695652173913,2.1739130434782608,36.95652173913043,6.521739130434782,4.34782608695653,2014.0,50.0,45.65217391304347,1,0
NO2,2019,23.471,Traffic,Urban,BB,Brandenburg an der Havel,13.043478260869565,13.043478260869565,17.391304347826086,4.3478260869565215,26.08695652173913,15.217391304347828,10.869565217391298,2019.0,43.47826086956522,45.65217391304348,0,0
NO2,2020,20.886,Traffic,Urban,BB,Brandenburg an der Havel,13.043478260869565,13.043478260869565,17.391304347826086,4.3478260869565215,26.08695652173913,15.217391304347828,10.869565217391298,2019.0,43.47826086956522,45.65217391304348,0,0
NO2,2021,21.366,Traffic,Urban,BB,Brandenburg an der Havel,13.043478260869565,13.043478260869565,17.391304347826086,4.3478260869565215,26.08695652173913,15.217391304347828,10.869565217391298,2019.0,43.47826086956522,45.65217391304348,0,0
NO2,2022,21.78,Traffic,Urban,BB,Brandenburg an der Havel,13.043478260869565,13.043478260869565,17.391304347826086,4.3478260869565215,26.08695652173913,15.217391304347828,10.869565217391298,2019.0,43.47826086956522,45.65217391304348,0,0
NO2,2023,16.037,Traffic,Urban,BB,Brandenburg an der Havel,13.043478260869565,13.043478260869565,17.391304347826086,4.3478260869565215,26.08695652173913,15.217391304347828,10.869565217391298,2019.0,43.47826086956522,45.65217391304348,0,0
NO2,2024,13.773,Traffic,Urban,BB,Brandenburg an der Havel,6.521739130434782,8.695652173913043,19.565217391304348,2.1739130434782608,23.91304347826087,23.91304347826087,15.217391304347828,2024.0,34.78260869565217,50.0,0,0
NO2,2025,7.159,Traffic,Urban,BB,Brandenburg an der Havel,6.521739130434782,8.695652173913043,19.565217391304348,2.1739130434782608,23.91304347826087,23.91304347826087,15.217391304347828,2024.0,34.78260869565217,50.0,0,0
NO2,2001,42.047,Traffic,urban,NI,Braunschweig,2.6,9.9,36.9,7.6,41.1,0.0,4.5,2001.0,49.4,48.7,1,0
NO2,2001,42.047,Traffic,urban,NI,Braunschweig,2.6,9.9,36.9,7.6,41.1,0.0,4.5,2001.0,49.4,48.7,1,0
NO2,2002,50.105,Traffic,urban,NI,Braunschweig,2.6,9.9,36.9,7.6,41.1,0.0,4.5,2001.0,49.4,48.7,1,0
NO2,2002,50.105,Traffic,urban,NI,Braunschweig,2.6,9.9,36.9,7.6,41.1,0.0,4.5,2001.0,49.4,48.7,1,0
NO2,2003,63.405,Traffic,urban,NI,Braunschweig,2.6,9.9,36.9,7.6,41.1,0.0,4.5,2001.0,49.4,48.7,1,0
NO2,2003,63.405,Traffic,urban,NI,Braunschweig,2.6,9.9,36.9,7.6,41.1,0.0,4.5,2001.0,49.4,48.7,1,0
NO2,2004,59.724,Traffic,urban,NI,Braunschweig,2.6,9.9,36.9,7.6,41.1,0.0,4.5,2001.0,49.4,48.7,1,0
NO2,2004,59.724,Traffic,urban,NI,Braunschweig,2.6,9.9,36.9,7.6,41.1,0.0,4.5,2001.0,49.4,48.7,1,0
NO2,2005,57.612,Traffic,urban,NI,Braunschweig,2.6,9.9,36.9,7.6,41.1,0.0,4.5,2001.0,49.4,48.7,1,0
NO2,2005,57.612,Traffic,urban,NI,Braunschweig,2.6,9.9,36.9,7.6,41.1,0.0,4.5,2001.0,49.4,48.7,1,0
NO2,2008,53.853,Traffic,urban,NI,Braunschweig,4.4,9.8,29.2,5.1,44.5,0.0,11.4,2006.0,43.4,49.6,0,0
NO2,2009,51.933,Traffic,urban,NI,Braunschweig,4.4,9.8,29.2,5.1,44.5,0.0,11.4,2006.0,43.4,49.6,0,0
NO2,2010,51.231,Traffic,urban,NI,Braunschweig,4.4,9.8,29.2,5.1,44.5,0.0,11.4,2006.0,43.4,49.6,0,0
NO2,2011,50.169,Traffic,urban,NI,Braunschweig,3.5,17.4,29.5,2.1,38.2,0.0,12.9,2011.0,50.4,40.3,1,0
NO2,2012,42.258,Traffic,urban,NI,Braunschweig,3.5,17.4,29.5,2.1,38.2,0.0,12.9,2011.0,50.4,40.3,1,0
NO2,2012,43.952,Traffic,urban,NI,Braunschweig,3.5,17.4,29.5,2.1,38.2,0.0,12.9,2011.0,50.4,40.3,1,0
NO2,2012,42.258,Traffic,urban,NI,Braunschweig,3.5,17.4,29.5,2.1,38.2,0.0,12.9,2011.0,50.4,40.3,1,0
NO2,2013,44.497,Traffic,Urban,NI,Braunschweig,3.5,17.4,29.5,2.1,38.2,0.0,12.9,2011.0,50.4,40.3,1,0
NO2,2013,39.184,Traffic,Urban,NI,Braunschweig,3.5,17.4,29.5,2.1,38.2,0.0,12.9,2011.0,50.4,40.3,1,0
NO2,2013,41.148,Traffic,Urban,NI,Braunschweig,3.5,17.4,29.5,2.1,38.2,0.0,12.9,2011.0,50.4,40.3,1,0
NO2,2014,40.775,Traffic,Urban,NI,Braunschweig,3.5,17.4,29.5,2.1,38.2,0.0,12.9,2011.0,50.4,40.3,1,0
NO2,2014,37.42,Traffic,Urban,NI,Braunschweig,3.5,17.4,29.5,2.1,38.2,0.0,12.9,2011.0,50.4,40.3,1,0
NO2,2014,38.669,Traffic,Urban,NI,Braunschweig,3.5,17.4,29.5,2.1,38.2,0.0,12.9,2011.0,50.4,40.3,1,0
NO2,2015,36.009,Traffic,Urban,NI,Braunschweig,3.5,17.4,29.5,2.1,38.2,0.0,12.9,2011.0,50.4,40.3,1,0
NO2,2015,42.896,Traffic,Urban,NI,Braunschweig,3.5,17.4,29.5,2.1,38.2,0.0,12.9,2011.0,50.4,40.3,1,0
NO2,2015,39.631,Traffic,Urban,NI,Braunschweig,3.5,17.4,29.5,2.1,38.2,0.0,12.9,2011.0,50.4,40.3,1,0
NO2,2016,39.114,Traffic,Urban,NI,Braunschweig,4.6,12.0,33.0,4.5,26.2,8.9,24.4,2016.0,49.6,39.6,1,0
NO2,2016,36.285,Traffic,Urban,NI,Braunschweig,4.6,12.0,33.0,4.5,26.2,8.9,24.4,2016.0,49.6,39.6,1,0
NO2,2016,39.811,Traffic,Urban,NI,Braunschweig,4.6,12.0,33.0,4.5,26.2,8.9,24.4,2016.0,49.6,39.6,1,0
NO2,2017,35.98,Traffic,Urban,NI,Braunschweig,4.6,12.0,33.0,4.5,26.2,8.9,24.4,2016.0,49.6,39.6,1,0
NO2,2017,34.503,Traffic,Urban,NI,Braunschweig,4.6,12.0,33.0,4.5,26.2,8.9,24.4,2016.0,49.6,39.6,1,0
NO2,2018,34.531,Traffic,Urban,NI,Braunschweig,4.6,12.0,33.0,4.5,26.2,8.9,24.4,2016.0,49.6,39.6,1,0
NO2,2018,32.17,Traffic,Urban,NI,Braunschweig,4.6,12.0,33.0,4.5,26.2,8.9,24.4,2016.0,49.6,39.6,1,0
NO2,2019,28.643,Traffic,Urban,NI,Braunschweig,4.6,12.0,33.0,4.5,26.2,8.9,24.4,2016.0,49.6,39.6,1,0
NO2,2019,31.455,Traffic,Urban,NI,Braunschweig,4.6,12.0,33.0,4.5,26.2,8.9,24.4,2016.0,49.6,39.6,1,0
NO2,2020,25.279,Traffic,Urban,NI,Braunschweig,4.6,12.0,33.0,4.5,26.2,8.9,24.4,2016.0,49.6,39.6,1,0
NO2,2021,26.166,Traffic,Urban,NI,Braunschweig,3.9,22.7,29.5,5.9,22.0,4.3,20.0,2021.0,56.1,32.2,1,0
NO2,2022,24.526,Traffic,Urban,NI,Braunschweig,3.9,22.7,29.5,5.9,22.0,4.3,20.0,2021.0,56.1,32.2,1,0
NO2,2023,21.861,Traffic,Urban,NI,Braunschweig,3.9,22.7,29.5,5.9,22.0,4.3,20.0,2021.0,56.1,32.2,1,0
NO2,2024,19.19,Traffic,Urban,NI,Braunschweig,3.9,22.7,29.5,5.9,22.0,4.3,20.0,2021.0,56.1,32.2,1,0
NO2,2025,11.577,Traffic,Urban,NI,Braunschweig,3.9,22.7,29.5,5.9,22.0,4.3,20.0,2021.0,56.1,32.2,1,0
NO2,2003,54.753,Traffic,urban,HB,Bremen,0.018,0.135,0.433,0.039,0.294,0.0,0.08,2003.0,0.586,0.3329999999999999,1,0
NO2,2003,59.696,Traffic,urban,HB,Bremen,0.018,0.135,0.433,0.039,0.294,0.0,0.08,2003.0,0.586,0.3329999999999999,1,0
NO2,2004,60.337,Traffic,urban,HB,Bremen,0.018,0.135,0.433,0.039,0.294,0.0,0.08,2003.0,0.586,0.3329999999999999,1,0
NO2,2004,51.654,Traffic,urban,HB,Bremen,0.018,0.135,0.433,0.039,0.294,0.0,0.08,2003.0,0.586,0.3329999999999999,1,0
NO2,2005,54.787,Traffic,urban,HB,Bremen,0.018,0.135,0.433,0.039,0.294,0.0,0.08,2003.0,0.586,0.3329999999999999,1,0
NO2,2005,57.143,Traffic,urban,HB,Bremen,0.018,0.135,0.433,0.039,0.294,0.0,0.08,2003.0,0.586,0.3329999999999999,1,0
NO2,2006,53.411,Traffic,urban,HB,Bremen,0.018,0.135,0.433,0.039,0.294,0.0,0.08,2003.0,0.586,0.3329999999999999,1,0
NO2,2006,54.035,Traffic,urban,HB,Bremen,0.018,0.135,0.433,0.039,0.294,0.0,0.08,2003.0,0.586,0.3329999999999999,1,0
NO2,2007,39.661,Traffic,urban,HB,Bremen,0.087,0.174,0.371,0.054,0.258,0.0,0.056,2007.0,0.632,0.312,1,0
NO2,2007,44.482,Traffic,urban,HB,Bremen,0.087,0.174,0.371,0.054,0.258,0.0,0.056,2007.0,0.632,0.312,1,0
NO2,2007,54.689,Traffic,urban,HB,Bremen,0.087,0.174,0.371,0.054,0.258,0.0,0.056,2007.0,0.632,0.312,1,0
NO2,2008,35.536,Traffic,urban,HB,Bremen,0.087,0.174,0.371,0.054,0.258,0.0,0.056,2007.0,0.632,0.312,1,0
NO2,2008,45.83,Traffic,urban,HB,Bremen,0.087,0.174,0.371,0.054,0.258,0.0,0.056,2007.0,0.632,0.312,1,0
NO2,2009,34.058,Traffic,urban,HB,Bremen,0.087,0.174,0.371,0.054,0.258,0.0,0.056,2007.0,0.632,0.312,1,0
NO2,2009,44.978,Traffic,urban,HB,Bremen,0.087,0.174,0.371,0.054,0.258,0.0,0.056,2007.0,0.632,0.312,1,0
NO2,2010,45.818,Traffic,urban,HB,Bremen,0.087,0.174,0.371,0.054,0.258,0.0,0.056,2007.0,0.632,0.312,1,0
NO2,2010,39.914,Traffic,urban,HB,Bremen,0.087,0.174,0.371,0.054,0.258,0.0,0.056,2007.0,0.632,0.312,1,0
NO2,2011,44.819,Traffic,urban,HB,Bremen,0.058,0.226,0.393,0.023,0.204,0.0,0.096,2011.0,0.677,0.2269999999999999,1,0
NO2,2012,44.434,Traffic,urban,HB,Bremen,0.058,0.226,0.393,0.023,0.204,0.0,0.096,2011.0,0.677,0.2269999999999999,1,0
NO2,2013,43.909,Traffic,Urban,HB,Bremen,0.058,0.226,0.393,0.023,0.204,0.0,0.096,2011.0,0.677,0.2269999999999999,1,0
NO2,2014,44.193,Traffic,Urban,HB,Bremen,0.058,0.226,0.393,0.023,0.204,0.0,0.096,2011.0,0.677,0.2269999999999999,1,0
NO2,2015,47.122,Traffic,Urban,HB,Bremen,0.099,0.158,0.326,0.067,0.222,0.056,0.071,2015.0,0.583,0.345,1,0
NO2,2016,41.45,Traffic,Urban,HB,Bremen,0.099,0.158,0.326,0.067,0.222,0.056,0.071,2015.0,0.583,0.345,1,0
NO2,2017,39.186,Traffic,Urban,HB,Bremen,0.099,0.158,0.326,0.067,0.222,0.056,0.071,2015.0,0.583,0.345,1,0
NO2,2018,37.693,Traffic,Urban,HB,Bremen,0.099,0.158,0.326,0.067,0.222,0.056,0.071,2015.0,0.583,0.345,1,0
NO2,2019,34.228,Traffic,Urban,HB,Bremen,0.118,0.176,0.249,0.06,0.272,0.057,0.069,2019.0,0.5429999999999999,0.389,1,0
NO2,2020,29.679,Traffic,Urban,HB,Bremen,0.118,0.176,0.249,0.06,0.272,0.057,0.069,2019.0,0.5429999999999999,0.389,1,0
NO2,2021,29.881,Traffic,Urban,HB,Bremen,0.118,0.176,0.249,0.06,0.272,0.057,0.069,2019.0,0.5429999999999999,0.389,1,0
NO2,2022,28.19,Traffic,Urban,HB,Bremen,0.118,0.176,0.249,0.06,0.272,0.057,0.069,2019.0,0.5429999999999999,0.389,1,0
NO2,2023,25.615,Traffic,Urban,HB,Bremen,0.116,0.117,0.299,0.051,0.269,0.0,0.148,2023.0,0.532,0.32,1,0
NO2,2024,25.407,Traffic,Urban,HB,Bremen,0.116,0.117,0.299,0.051,0.269,0.0,0.148,2023.0,0.532,0.32,1,0
NO2,2024,18.328,Traffic,Urban,HB,Bremen,0.116,0.117,0.299,0.051,0.269,0.0,0.148,2023.0,0.532,0.32,1,0
NO2,2025,15.622,Traffic,Urban,HB,Bremen,0.116,0.117,0.299,0.051,0.269,0.0,0.148,2023.0,0.532,0.32,1,0
NO2,2025,8.884,Traffic,Urban,HB,Bremen,0.116,0.117,0.299,0.051,0.269,0.0,0.148,2023.0,0.532,0.32,1,0
NO2,2005,37.175,Traffic,urban,HB,Bremerhaven,0.0,0.113,0.358,0.074,0.31,0.0,0.137,2003.0,0.471,0.384,1,0
NO2,2008,54.877,Traffic,urban,HB,Bremerhaven,0.061,0.126,0.336,0.096,0.237,0.0,0.144,2007.0,0.523,0.3329999999999999,1,0
NO2,2009,45.504,Traffic,urban,HB,Bremerhaven,0.061,0.126,0.336,0.096,0.237,0.0,0.144,2007.0,0.523,0.3329999999999999,1,0
NO2,2010,46.617,Traffic,urban,HB,Bremerhaven,0.061,0.126,0.336,0.096,0.237,0.0,0.144,2007.0,0.523,0.3329999999999999,1,0
NO2,2011,46.19,Traffic,urban,HB,Bremerhaven,0.046,0.226,0.331,0.033,0.2,0.0,0.164,2011.0,0.603,0.233,1,0
NO2,2012,43.432,Traffic,urban,HB,Bremerhaven,0.046,0.226,0.331,0.033,0.2,0.0,0.164,2011.0,0.603,0.233,1,0
NO2,2013,44.275,Traffic,Urban,HB,Bremerhaven,0.046,0.226,0.331,0.033,0.2,0.0,0.164,2011.0,0.603,0.233,1,0
NO2,2014,43.088,Traffic,Urban,HB,Bremerhaven,0.046,0.226,0.331,0.033,0.2,0.0,0.164,2011.0,0.603,0.233,1,0
NO2,2015,41.967,Traffic,Urban,HB,Bremerhaven,0.069,0.111,0.331,0.052,0.244,0.047,0.147,2015.0,0.511,0.3429999999999999,1,0
NO2,2016,37.382,Traffic,Urban,HB,Bremerhaven,0.069,0.111,0.331,0.052,0.244,0.047,0.147,2015.0,0.511,0.3429999999999999,1,0
NO2,2017,34.537,Traffic,Urban,HB,Bremerhaven,0.069,0.111,0.331,0.052,0.244,0.047,0.147,2015.0,0.511,0.3429999999999999,1,0
NO2,2018,34.077,Traffic,Urban,HB,Bremerhaven,0.069,0.111,0.331,0.052,0.244,0.047,0.147,2015.0,0.511,0.3429999999999999,1,0
