Air Pollutant,Year,Air_Pollution_Level,Air Quality Station Type,Air Quality Station Area,State_x,City,Yearly Difference,Yearly Mean Difference,Normalized Difference,State_y,Date,Linke,Gruene,SPD,FDP,CDU,AfD,Others,Left,Right,Left_lag,Right_lag
PM10,2019,13.423,Background,Suburban,BW,Aalen,-1.877000000000001,-1.3484574257425743,1.391960891139271,BW,2019,4.081632653061225,26.53061224489796,18.367346938775512,0.0,28.57142857142857,6.122448979591836,16.3265306122449,48.9795918367347,34.69387755102041,37.25490196078432,37.25490196078432
PM10,2019,13.862,Background,Suburban,BW,Aalen,0.439,-1.3484574257425743,-0.3255571823176024,BW,2019,4.081632653061225,26.53061224489796,18.367346938775512,0.0,28.57142857142857,6.122448979591836,16.3265306122449,48.9795918367347,34.69387755102041,48.9795918367347,34.69387755102041
PM10,2014,21.084,Background,Urban,TH,Altenburg,0.527000000000001,-0.1737932405566599,-3.0323388775767084,TH,2014,22.22222222222222,8.333333333333332,25.0,2.7777777777777777,25.0,0.0,16.66666666666667,55.55555555555556,27.77777777777778,,
PM10,1999,15.557,Traffic,urban,TH,Altenburg,,0.7911037037037036,,TH,1999,25.0,0.0,27.77777777777778,0.0,38.88888888888889,0.0,8.333333333333332,52.77777777777778,38.88888888888889,19.444444444444443,55.55555555555556
PM10,2004,20.476,Traffic,urban,TH,Altenburg,-6.722000000000001,-2.106560830860534,3.1909830950640297,TH,2004,33.33333333333333,0.0,27.77777777777778,0.0,38.88888888888889,0.0,0.0,61.11111111111111,38.88888888888889,52.77777777777778,38.88888888888889
PM10,2009,22.334,Traffic,urban,TH,Altenburg,0.6930000000000014,0.4222111468381564,1.6413588442411369,TH,2009,25.0,2.7777777777777777,30.55555555555556,11.11111111111111,30.55555555555556,0.0,0.0,58.33333333333334,41.66666666666667,61.11111111111111,38.88888888888889
PM10,2008,22.615,Traffic,urban,BY,Ansbach,-1.846,-0.4787074122236671,3.856217708067347,BY,2008,0.0,12.5,22.5,0.0,32.5,0.0,32.49999999999999,35.0,32.5,32.5,40.0
PM10,2004,20.473,Background,urban,TH,Arnstadt,-3.241,-2.106560830860534,1.5385266603841887,TH,2004,30.0,0.0,13.333333333333334,6.666666666666667,23.33333333333333,0.0,26.666666666666668,43.333333333333336,29.999999999999996,,
PM10,2004,26.487,Traffic,urban,SA,Aschersleben,-13.631000000000004,-2.106560830860534,6.470736472600088,SA,2004,19.79056629770817,2.944013227391724,14.991043953520416,3.6099756579249527,27.10237450052817,0.0,31.56202636292656,37.725623478620314,30.712350158453123,,
PM10,2007,28.334,Traffic,urban,SA,Aschersleben,-7.386999999999997,-1.451907010014306,5.08779140058509,SA,2007,18.75421199576393,2.329835371136998,14.157119476268411,6.18561663617984,20.318667565225763,0.0,38.254548955425065,35.24116684316934,26.504284201405603,37.725623478620314,30.712350158453123
PM10,2014,25.081,Traffic,Urban,SA,Aschersleben,0.2079999999999984,-0.1737932405566599,-1.1968244526298848,SA,2014,17.814007084631474,3.700226196065042,12.859032905125687,2.5692458708548505,30.92911100678588,0.0,32.128376936537066,34.3732661858222,33.49835687764073,35.24116684316934,26.504284201405603
PM10,2014,25.922,Traffic,Urban,SA,Aschersleben,0.8410000000000011,-0.1737932405566599,-4.839083483950683,SA,2014,17.814007084631474,3.700226196065042,12.859032905125687,2.5692458708548505,30.92911100678588,0.0,32.128376936537066,34.3732661858222,33.49835687764073,34.3732661858222,33.49835687764073
PM10,2002,32.144,Background,urban,BY,Augsburg,6.677999999999997,0.762342803030303,8.759838714886573,BY,2002,0.0,8.333333333333332,38.333333333333336,0.0,45.0,0.0,8.33333333333332,46.66666666666667,45.0,,
PM10,2002,26.398,Background,suburban,BY,Augsburg,-18.022,0.762342803030303,-23.640283515975728,BY,2002,0.0,8.333333333333332,38.333333333333336,0.0,45.0,0.0,8.33333333333332,46.66666666666667,45.0,46.66666666666667,45.0
PM10,2008,21.289,Background,urban,BY,Augsburg,-10.994999999999996,-0.4787074122236671,22.968100595991583,BY,2008,3.333333333333333,10.0,31.666666666666664,1.6666666666666667,41.66666666666667,0.0,11.66666666666667,45.0,43.333333333333336,46.66666666666667,45.0
PM10,2008,19.282,Background,suburban,BY,Augsburg,-9.72,-0.4787074122236671,20.304678289498703,BY,2008,3.333333333333333,10.0,31.666666666666664,1.6666666666666667,41.66666666666667,0.0,11.66666666666667,45.0,43.333333333333336,45.0,43.333333333333336
PM10,2002,44.42,Traffic,urban,BY,Augsburg,12.276000000000003,0.762342803030303,16.1029919233225,BY,2002,0.0,8.333333333333332,38.333333333333336,0.0,45.0,0.0,8.33333333333332,46.66666666666667,45.0,41.66666666666666,41.66666666666666
PM10,2008,32.284,Traffic,urban,BY,Augsburg,2.942,-0.4787074122236671,-6.145716412315349,BY,2008,3.333333333333333,10.0,31.666666666666664,1.6666666666666667,41.66666666666667,0.0,11.66666666666667,45.0,43.333333333333336,46.66666666666667,45.0
PM10,2008,29.002,Traffic,urban,BY,Augsburg,7.712999999999997,-0.4787074122236671,-16.112138235278135,BY,2008,3.333333333333333,10.0,31.666666666666664,1.6666666666666667,41.66666666666667,0.0,11.66666666666667,45.0,43.333333333333336,45.0,43.333333333333336
PM10,2019,11.877,Background,Suburban,BW,Baden-Baden,-1.436,-1.3484574257425743,1.0649205325924305,BW,2019,0.0,27.500000000000004,12.5,7.5,22.5,7.5,22.49999999999999,40.0,37.5,37.5,37.5
PM10,2019,11.917,Background,Suburban,BW,Baden-Baden,0.0399999999999991,-1.3484574257425743,-0.0296635245847467,BW,2019,0.0,27.500000000000004,12.5,7.5,22.5,7.5,22.49999999999999,40.0,37.5,40.0,37.5
PM10,2020,15.308,Traffic,Urban,BY,Bayreuth,-1.3320000000000007,-0.7518148893360161,1.7717127166454356,BY,2020,2.272727272727273,18.181818181818183,18.181818181818183,4.545454545454546,22.727272727272727,4.545454545454546,29.54545454545456,38.63636363636364,31.81818181818182,31.81818181818182,36.36363636363637
PM10,1999,28.589,Background,urban,BE,Berlin,-8.415,0.7911037037037036,-10.6370377999794,BE,1999,19.526627218934912,10.650887573964498,24.85207100591716,0.0,44.97041420118343,0.0,0.0,55.02958579881657,44.97041420118343,,
PM10,1999,28.589,Background,urban,BE,Berlin,0.0,0.7911037037037036,0.0,BE,1999,19.526627218934912,10.650887573964498,24.85207100591716,0.0,44.97041420118343,0.0,0.0,55.02958579881657,44.97041420118343,55.02958579881657,44.97041420118343
PM10,1999,23.147,Background,suburban,BE,Berlin,-5.442,0.7911037037037036,-6.878996994353881,BE,1999,19.526627218934912,10.650887573964498,24.85207100591716,0.0,44.97041420118343,0.0,0.0,55.02958579881657,44.97041420118343,55.02958579881657,44.97041420118343
PM10,1999,23.147,Background,suburban,BE,Berlin,-13.875,0.7911037037037036,-17.538787816365325,BE,1999,19.526627218934912,10.650887573964498,24.85207100591716,0.0,44.97041420118343,0.0,0.0,55.02958579881657,44.97041420118343,55.02958579881657,44.97041420118343
PM10,2001,25.942,Background,urban,BE,Berlin,-2.434000000000001,-0.3475728395061729,7.002848679022784,BE,2001,23.404255319148938,9.929078014184398,31.20567375886525,10.638297872340424,24.822695035460992,0.0,0.0,64.53900709219859,35.46099290780141,55.02958579881657,44.97041420118343
PM10,2001,18.955,Background,rural,BE,Berlin,-6.987000000000002,-0.3475728395061729,20.102261183373948,BE,2001,23.404255319148938,9.929078014184398,31.20567375886525,10.638297872340424,24.822695035460992,0.0,0.0,64.53900709219859,35.46099290780141,64.53900709219859,35.46099290780141
PM10,2001,25.694,Background,urban,BE,Berlin,6.739000000000001,-0.3475728395061729,-19.38874167951296,BE,2001,23.404255319148938,9.929078014184398,31.20567375886525,10.638297872340424,24.822695035460992,0.0,0.0,64.53900709219859,35.46099290780141,64.53900709219859,35.46099290780141
PM10,2001,25.694,Background,urban,BE,Berlin,0.0,-0.3475728395061729,-0.0,BE,2001,23.404255319148938,9.929078014184398,31.20567375886525,10.638297872340424,24.822695035460992,0.0,0.0,64.53900709219859,35.46099290780141,64.53900709219859,35.46099290780141
PM10,2001,21.164,Background,suburban,BE,Berlin,-4.529999999999998,-0.3475728395061729,13.033239324557591,BE,2001,23.404255319148938,9.929078014184398,31.20567375886525,10.638297872340424,24.822695035460992,0.0,0.0,64.53900709219859,35.46099290780141,64.53900709219859,35.46099290780141
PM10,2001,23.565,Background,rural,BE,Berlin,-0.3759999999999976,-0.3475728395061729,1.0817876348860105,BE,2001,23.404255319148938,9.929078014184398,31.20567375886525,10.638297872340424,24.822695035460992,0.0,0.0,64.53900709219859,35.46099290780141,64.53900709219859,35.46099290780141
PM10,2001,21.41,Background,suburban,BE,Berlin,-13.729000000000005,-0.3475728395061729,39.4996341472078,BE,2001,23.404255319148938,9.929078014184398,31.20567375886525,10.638297872340424,24.822695035460992,0.0,0.0,64.53900709219859,35.46099290780141,64.53900709219859,35.46099290780141
PM10,2001,21.164,Background,suburban,BE,Berlin,-13.72,-0.3475728395061729,39.47374029424509,BE,2001,23.404255319148938,9.929078014184398,31.20567375886525,10.638297872340424,24.822695035460992,0.0,0.0,64.53900709219859,35.46099290780141,64.53900709219859,35.46099290780141
PM10,2001,21.41,Background,suburban,BE,Berlin,0.2459999999999986,-0.3475728395061729,-0.7077653143137201,BE,2001,23.404255319148938,9.929078014184398,31.20567375886525,10.638297872340424,24.822695035460992,0.0,0.0,64.53900709219859,35.46099290780141,64.53900709219859,35.46099290780141
PM10,2001,22.714,Background,urban,BE,Berlin,1.3039999999999985,-0.3475728395061729,-3.7517315848174593,BE,2001,23.404255319148938,9.929078014184398,31.20567375886525,10.638297872340424,24.822695035460992,0.0,0.0,64.53900709219859,35.46099290780141,64.53900709219859,35.46099290780141
PM10,2001,25.942,Background,urban,BE,Berlin,-9.197000000000005,-0.3475728395061729,26.460640633102933,BE,2001,23.404255319148938,9.929078014184398,31.20567375886525,10.638297872340424,24.822695035460992,0.0,0.0,64.53900709219859,35.46099290780141,64.53900709219859,35.46099290780141
PM10,2006,31.406,Background,urban,BE,Berlin,-5.146999999999999,0.6694746835443037,-7.688117454645148,BE,2006,15.436241610738255,15.436241610738255,35.57046979865772,8.724832214765101,24.83221476510068,0.0,0.0,66.44295302013423,33.55704697986578,64.53900709219859,35.46099290780141
PM10,2006,27.076,Background,suburban,BE,Berlin,-10.217,0.6694746835443037,-15.26121935770536,BE,2006,15.436241610738255,15.436241610738255,35.57046979865772,8.724832214765101,24.83221476510068,0.0,0.0,66.44295302013423,33.55704697986578,66.44295302013423,33.55704697986578
PM10,2006,31.406,Background,urban,BE,Berlin,4.329999999999998,0.6694746835443037,6.46775764107509,BE,2006,15.436241610738255,15.436241610738255,35.57046979865772,8.724832214765101,24.83221476510068,0.0,0.0,66.44295302013423,33.55704697986578,66.44295302013423,33.55704697986578
PM10,2006,28.817,Background,urban,BE,Berlin,-2.588999999999998,0.6694746835443037,-3.867211208485775,BE,2006,15.436241610738255,15.436241610738255,35.57046979865772,8.724832214765101,24.83221476510068,0.0,0.0,66.44295302013423,33.55704697986578,66.44295302013423,33.55704697986578
PM10,2006,26.973,Background,urban,BE,Berlin,-1.8440000000000007,0.6694746835443037,-2.7543984041899487,BE,2006,15.436241610738255,15.436241610738255,35.57046979865772,8.724832214765101,24.83221476510068,0.0,0.0,66.44295302013423,33.55704697986578,66.44295302013423,33.55704697986578
PM10,2006,27.076,Background,suburban,BE,Berlin,0.1030000000000015,0.6694746835443037,0.1538519716006338,BE,2006,15.436241610738255,15.436241610738255,35.57046979865772,8.724832214765101,24.83221476510068,0.0,0.0,66.44295302013423,33.55704697986578,66.44295302013423,33.55704697986578
PM10,2006,26.852,Background,rural,BE,Berlin,-7.264999999999997,0.6694746835443037,-10.851791977462016,BE,2006,15.436241610738255,15.436241610738255,35.57046979865772,8.724832214765101,24.83221476510068,0.0,0.0,66.44295302013423,33.55704697986578,66.44295302013423,33.55704697986578
PM10,2006,36.177,Background,urban,BE,Berlin,10.006999999999998,0.6694746835443037,14.947540580655527,BE,2006,15.436241610738255,15.436241610738255,35.57046979865772,8.724832214765101,24.83221476510068,0.0,0.0,66.44295302013423,33.55704697986578,66.44295302013423,33.55704697986578
PM10,2006,23.455,Background,rural,BE,Berlin,-16.206000000000003,0.6694746835443037,-24.20703933747413,BE,2006,15.436241610738255,15.436241610738255,35.57046979865772,8.724832214765101,24.83221476510068,0.0,0.0,66.44295302013423,33.55704697986578,66.44295302013423,33.55704697986578
PM10,2011,21.356,Background,suburban,BE,Berlin,-0.7239999999999966,-0.180091937765205,4.020168859218517,BE,2011,12.751677852348994,19.463087248322147,31.543624161073826,0.0,26.174496644295303,0.0,10.06711409395973,63.758389261744966,26.174496644295303,66.44295302013423,33.55704697986578
PM10,2011,25.231,Background,urban,BE,Berlin,-7.681999999999995,-0.180091937765205,42.655990575299406,BE,2011,12.751677852348994,19.463087248322147,31.543624161073826,0.0,26.174496644295303,0.0,10.06711409395973,63.758389261744966,26.174496644295303,63.758389261744966,26.174496644295303
PM10,2011,19.847,Background,urban,BE,Berlin,-5.384,-0.180091937765205,29.895841350873752,BE,2011,12.751677852348994,19.463087248322147,31.543624161073826,0.0,26.174496644295303,0.0,10.06711409395973,63.758389261744966,26.174496644295303,63.758389261744966,26.174496644295303
PM10,2011,25.231,Background,urban,BE,Berlin,-2.953999999999997,-0.180091937765205,16.402733163165113,BE,2011,12.751677852348994,19.463087248322147,31.543624161073826,0.0,26.174496644295303,0.0,10.06711409395973,63.758389261744966,26.174496644295303,63.758389261744966,26.174496644295303
PM10,2011,21.238,Background,rural,BE,Berlin,-7.009,-0.180091937765205,38.919010406440215,BE,2011,12.751677852348994,19.463087248322147,31.543624161073826,0.0,26.174496644295303,0.0,10.06711409395973,63.758389261744966,26.174496644295303,63.758389261744966,26.174496644295303
PM10,2011,21.356,Background,suburban,BE,Berlin,-8.244999999999997,-0.180091937765205,45.78217160808953,BE,2011,12.751677852348994,19.463087248322147,31.543624161073826,0.0,26.174496644295303,0.0,10.06711409395973,63.758389261744966,26.174496644295303,63.758389261744966,26.174496644295303
PM10,2011,26.003,Background,urban,BE,Berlin,-3.7970000000000006,-0.180091937765205,21.083675633222075,BE,2011,12.751677852348994,19.463087248322147,31.543624161073826,0.0,26.174496644295303,0.0,10.06711409395973,63.758389261744966,26.174496644295303,63.758389261744966,26.174496644295303
PM10,2011,20.794,Background,rural,BE,Berlin,3.241,-0.180091937765205,-17.996363636363636,BE,2011,12.751677852348994,19.463087248322147,31.543624161073826,0.0,26.174496644295303,0.0,10.06711409395973,63.758389261744966,26.174496644295303,63.758389261744966,26.174496644295303
PM10,2011,25.352,Background,urban,BE,Berlin,4.558,-0.180091937765205,-25.30929511093658,BE,2011,12.751677852348994,19.463087248322147,31.543624161073826,0.0,26.174496644295303,0.0,10.06711409395973,63.758389261744966,26.174496644295303,63.758389261744966,26.174496644295303
PM10,2016,22.032,Background,Urban,BE,Berlin,-1.3329999999999984,-0.7219779116465863,1.8463168727141224,BE,2016,16.875,16.875,23.75,7.5,19.375,15.625,0.0,57.5,42.5,63.758389261744966,26.174496644295303
PM10,2016,20.449,Background,Suburban,BE,Berlin,-8.881999999999998,-0.7219779116465863,12.30231542644175,BE,2016,16.875,16.875,23.75,7.5,19.375,15.625,0.0,57.5,42.5,57.5,42.5
PM10,2016,20.995,Background,Urban,BE,Berlin,0.5459999999999994,-0.7219779116465863,-0.7562558233322664,BE,2016,16.875,16.875,23.75,7.5,19.375,15.625,0.0,57.5,42.5,57.5,42.5
PM10,2016,22.816,Background,Urban,BE,Berlin,-3.117000000000001,-0.7219779116465863,4.317306595836405,BE,2016,16.875,16.875,23.75,7.5,19.375,15.625,0.0,57.5,42.5,57.5,42.5
PM10,2016,17.027,Background,Rural,BE,Berlin,-8.521999999999998,-0.7219779116465863,11.80368521325564,BE,2016,16.875,16.875,23.75,7.5,19.375,15.625,0.0,57.5,42.5,57.5,42.5
PM10,2016,18.348,Background,Rural,BE,Berlin,-9.245,-0.7219779116465863,12.805100891404416,BE,2016,16.875,16.875,23.75,7.5,19.375,15.625,0.0,57.5,42.5,57.5,42.5
PM10,2021,15.222,Background,Rural,BE,Berlin,-9.098,0.1346447105788423,-67.57042263960743,BE,2021,16.3265306122449,21.7687074829932,24.489795918367346,8.16326530612245,20.40816326530612,8.843537414965986,0.0,62.58503401360545,37.414965986394556,57.5,42.5
PM10,2021,16.2,Background,Urban,BE,Berlin,-11.561,0.1346447105788423,-85.86300902797335,BE,2021,16.3265306122449,21.7687074829932,24.489795918367346,8.16326530612245,20.40816326530612,8.843537414965986,0.0,62.58503401360545,37.414965986394556,62.58503401360545,37.414965986394556
PM10,2021,15.263,Background,Rural,BE,Berlin,-0.9369999999999994,0.1346447105788423,-6.959055398253695,BE,2021,16.3265306122449,21.7687074829932,24.489795918367346,8.16326530612245,20.40816326530612,8.843537414965986,0.0,62.58503401360545,37.414965986394556,62.58503401360545,37.414965986394556
PM10,2021,17.482,Background,Urban,BE,Berlin,-4.699999999999999,0.1346447105788423,-34.906681293268285,BE,2021,16.3265306122449,21.7687074829932,24.489795918367346,8.16326530612245,20.40816326530612,8.843537414965986,0.0,62.58503401360545,37.414965986394556,62.58503401360545,37.414965986394556
PM10,2021,16.541,Background,Suburban,BE,Berlin,-0.940999999999999,0.1346447105788423,-6.988763212120303,BE,2021,16.3265306122449,21.7687074829932,24.489795918367346,8.16326530612245,20.40816326530612,8.843537414965986,0.0,62.58503401360545,37.414965986394556,62.58503401360545,37.414965986394556
PM10,2021,18.847,Background,Urban,BE,Berlin,2.306000000000001,0.1346447105788423,17.12655469410143,BE,2021,16.3265306122449,21.7687074829932,24.489795918367346,8.16326530612245,20.40816326530612,8.843537414965986,0.0,62.58503401360545,37.414965986394556,62.58503401360545,37.414965986394556
PM10,2001,18.518,Industrial,rural,BE,Berlin,-7.423999999999999,-0.3475728395061729,21.35955159945157,BE,2001,23.404255319148938,9.929078014184398,31.20567375886525,10.638297872340424,24.822695035460992,0.0,0.0,64.53900709219859,35.46099290780141,62.58503401360545,37.414965986394556
PM10,2006,26.17,Industrial,rural,BE,Berlin,-12.135999999999996,0.6694746835443037,-18.12764589655596,BE,2006,15.436241610738255,15.436241610738255,35.57046979865772,8.724832214765101,24.83221476510068,0.0,0.0,66.44295302013423,33.55704697986578,64.53900709219859,35.46099290780141
PM10,2011,17.553,Industrial,rural,BE,Berlin,-8.45,-0.180091937765205,46.92047908894561,BE,2011,12.751677852348994,19.463087248322147,31.543624161073826,0.0,26.174496644295303,0.0,10.06711409395973,63.758389261744966,26.174496644295303,66.44295302013423,33.55704697986578
PM10,1999,37.022,Traffic,urban,BE,Berlin,10.662,0.7911037037037036,13.477373383645912,BE,1999,19.526627218934912,10.650887573964498,24.85207100591716,0.0,44.97041420118343,0.0,0.0,55.02958579881657,44.97041420118343,63.758389261744966,26.174496644295303
PM10,1999,30.316,Traffic,urban,BE,Berlin,-6.706,0.7911037037037036,-8.476764763715016,BE,1999,19.526627218934912,10.650887573964498,24.85207100591716,0.0,44.97041420118343,0.0,0.0,55.02958579881657,44.97041420118343,55.02958579881657,44.97041420118343
PM10,1999,37.004,Traffic,urban,BE,Berlin,6.687999999999999,0.7911037037037036,8.454011741682974,BE,1999,19.526627218934912,10.650887573964498,24.85207100591716,0.0,44.97041420118343,0.0,0.0,55.02958579881657,44.97041420118343,55.02958579881657,44.97041420118343
PM10,1999,37.022,Traffic,urban,BE,Berlin,13.875,0.7911037037037036,17.538787816365325,BE,1999,19.526627218934912,10.650887573964498,24.85207100591716,0.0,44.97041420118343,0.0,0.0,55.02958579881657,44.97041420118343,55.02958579881657,44.97041420118343
PM10,1999,38.278,Traffic,urban,BE,Berlin,15.131,0.7911037037037036,19.12644313149,BE,1999,19.526627218934912,10.650887573964498,24.85207100591716,0.0,44.97041420118343,0.0,0.0,55.02958579881657,44.97041420118343,55.02958579881657,44.97041420118343
PM10,1999,38.278,Traffic,urban,BE,Berlin,0.0,0.7911037037037036,0.0,BE,1999,19.526627218934912,10.650887573964498,24.85207100591716,0.0,44.97041420118343,0.0,0.0,55.02958579881657,44.97041420118343,55.02958579881657,44.97041420118343
PM10,2001,23.941,Traffic,urban,BE,Berlin,2.776999999999997,-0.3475728395061729,-7.989692186378901,BE,2001,23.404255319148938,9.929078014184398,31.20567375886525,10.638297872340424,24.822695035460992,0.0,0.0,64.53900709219859,35.46099290780141,55.02958579881657,44.97041420118343
PM10,2001,28.001,Traffic,suburban,BE,Berlin,4.436,-0.3475728395061729,-12.762792415836095,BE,2001,23.404255319148938,9.929078014184398,31.20567375886525,10.638297872340424,24.822695035460992,0.0,0.0,64.53900709219859,35.46099290780141,64.53900709219859,35.46099290780141
PM10,2001,29.767,Traffic,urban,BE,Berlin,1.7659999999999982,-0.3475728395061729,-5.080949370235916,BE,2001,23.404255319148938,9.929078014184398,31.20567375886525,10.638297872340424,24.822695035460992,0.0,0.0,64.53900709219859,35.46099290780141,64.53900709219859,35.46099290780141
PM10,2001,30.013,Traffic,urban,BE,Berlin,0.2460000000000022,-0.3475728395061729,-0.7077653143137304,BE,2001,23.404255319148938,9.929078014184398,31.20567375886525,10.638297872340424,24.822695035460992,0.0,0.0,64.53900709219859,35.46099290780141,64.53900709219859,35.46099290780141
PM10,2001,34.89,Traffic,urban,BE,Berlin,4.876999999999999,-0.3475728395061729,-14.031591211008257,BE,2001,23.404255319148938,9.929078014184398,31.20567375886525,10.638297872340424,24.822695035460992,0.0,0.0,64.53900709219859,35.46099290780141,64.53900709219859,35.46099290780141
PM10,2001,34.645,Traffic,urban,BE,Berlin,-0.2449999999999974,-0.3475728395061729,0.7048882195400836,BE,2001,23.404255319148938,9.929078014184398,31.20567375886525,10.638297872340424,24.822695035460992,0.0,0.0,64.53900709219859,35.46099290780141,64.53900709219859,35.46099290780141
PM10,2001,35.398,Traffic,urban,BE,Berlin,0.7530000000000001,-0.3475728395061729,-2.1664523645456675,BE,2001,23.404255319148938,9.929078014184398,31.20567375886525,10.638297872340424,24.822695035460992,0.0,0.0,64.53900709219859,35.46099290780141,64.53900709219859,35.46099290780141
PM10,2001,35.139,Traffic,urban,BE,Berlin,-0.2590000000000003,-0.3475728395061729,0.7451675463709543,BE,2001,23.404255319148938,9.929078014184398,31.20567375886525,10.638297872340424,24.822695035460992,0.0,0.0,64.53900709219859,35.46099290780141,64.53900709219859,35.46099290780141
