City,Year,Index
Märkische Schweiz,2006,0.237298755186722
Cuxhaven,2015,0.23376763485477178
Schweinfurt,2024,0.20965560165975103
Wilhelmshaven,2023,0.2103278008298755
Eggebek,2017,0.21432365145228216
Ulm,2019,0.23035684647302904
Bad Arolsen,2004,0.22661410788381742
Bremerhaven,2005,0.21220746887966807
Pforzheim,2012,0.2640663900414938
Reutlingen,2024,0.20470788381742738
Essen,2017,0.22702475247524753
Premnitz,2007,0.20752946058091287
Stuttgart,2014,0.22511203319502077
Zierenberg,2023,0.22470954356846473
Trier,2010,0.22108298755186723
Hanau,2011,0.22830290456431535
Märkische Schweiz,2023,0.22053112033195021
Ludwigsburg,2010,0.2178298755186722
Soest,2007,0.2146597510373444
Oberes Geratal,2014,0.2513900414937759
Mühlhausen/Thüringen,2016,0.22145643153526973
Hügelland/Täler,2012,0.23619502074688797
Zella-Mehlis,2017,0.17267079207920794
Suhl,2001,0.19578960396039602
Dillingen/Saar,2015,0.19778465346534654
Linden,2015,0.2235954356846473
Burg,2014,0.20189004149377596
Meiningen,2024,0.19306639004149376
Mühlhausen/Thüringen,2020,0.22476970954356845
Passau,2007,0.9198811881188119
Rodalben,2017,0.20350622406639005
Wilhelmshaven,2009,0.2078217821782178
Stralsund,2000,0.19166390041493778
Pforzheim,2003,0.1676182572614108
Wesel,2021,0.2390957095709571
Karlsruhe,2010,0.2295618811881188
Hoyerswerda,2003,0.2562351485148515
Fulda,2022,0.2570618811881188
Leverkusen,2024,0.30689603960396045
Märkische Schweiz,2009,0.26421039603960395
Neu-Ulm,2004,0.26444059405940595
Koblenz,1999,0.37527062706270625
Löcknitz-Penkun,2015,0.3304950495049505
Rudersberg,2005,0.3335841584158416
Wittenberge,2006,0.3055940594059406
Balingen,2000,0.33980858085808574
Leipzig,2017,0.25212128712871285
Aschaffenburg,2011,0.31577475247524756
Kempten (Allgäu),2000,0.24984647302904564
Viernheim,2003,0.27146058091286307
Spremberg,2004,0.25063070539419086
Fulda,2013,0.26768879668049794
Blankenfelde-Mahlow,2025,0.2237759336099585
Bottrop,2002,0.24198755186721993
Itzehoe,2018,0.22780082987551867
Bad Kreuznach(Verbandsfreie Geme,2006,0.25914522821576763
Würzburg,2000,0.26747302904564313
Mannheim,2002,0.2902240663900415
Bösel,2012,0.21838174273858924
Mittelholstein,2002,0.2248215767634855
Lingen (Ems),1999,0.24229460580912862
Düsseldorf,2010,0.21888381742738588
Wittenberge,2023,0.25111203319502073
Neuruppin,2019,0.2724149377593361
Heilbronn,2005,0.2524730290456431
Andechs,2010,0.2434771784232365
Eisenach,2010,0.23684647302904563
Bremerhaven,2002,0.25235684647302903
Mönchengladbach,2003,0.23274273858921163
Bad Kreuznach(Verbandsfreie Geme,2023,0.26107053941908714
Hanau,2015,0.25012448132780085
Mosbach,1999,0.24351452282157676
Ludwigshafen am Rhein,2011,0.22387136929460583
Lüchow (Wendland),2014,0.24693360995850624
Wuppertal,2015,0.19736514522821577
Naila,2011,0.20784647302904566
Röbel-Müritz,2015,0.2187759336099585
Dallgow-Döberitz,2021,0.2306265560165975
Schwerin,1999,0.21542323651452283
Dornburg-Camburg,2003,0.199
Sondershausen,2022,0.19452697095435684
Schwerte,2003,0.2414813278008299
Göttingen,2021,0.23520331950207468
Münster,2023,0.23481742738589212
Prüm,2006,0.23762655601659752
Kleinwallstadt,2001,0.210701244813278
Ilmenau,2000,0.20836099585062243
Lüneburg,2019,0.2443910891089109
Aalen,2011,0.254519801980198
Konstanz,2011,0.21970539419087137
Chemnitz,2007,0.21507053941908713
Greiz,2019,0.20971369294605807
Sondershausen,2013,0.22782987551867218
Aachen,2004,0.21386307053941908
Wittenberge,2009,0.23139004149377593
Trier,2001,0.2689792531120332
Offenbach am Main,2001,0.284448132780083
Chemnitz,2025,0.2812572614107884
Prüm,2023,0.2887427385892116
Annaberg-Buchholz,2022,0.31338589211618256
Neuenburg am Rhein,2016,0.2815020746887967
Waldmohr,1999,0.2985269709543568
Zierenberg,2025,0.28409128630705394
Stralsund,2006,0.3429294605809129
Berlin,2011,0.2929336099585062
Nürnberg,2018,0.2832863070539419
Bad Kreuznach(Verbandsfreie Geme,2009,0.2874356846473029
Ulm,2010,0.2805020746887967
Fürth,2021,0.2523195020746888
Kassel,2016,0.27460165975103734
Erfurt,2012,0.2717178423236514
Worms,2024,0.18241078838174274
Neuenburg am Rhein,2020,0.15992531120331951
Sylt,2005,0.1653485477178423
Rudersberg,2002,0.19357676348547717
Wiesloch,2008,0.2095643153526971
Bokhorst-Wankendorf,2022,0.17084158415841583
Trostberg,2022,0.16765560165975105
Borken,2006,0.1643195020746888
Gutsbezirk Kaufunger Wald,2023,0.16108713692946058
Mainz,2011,0.19167634854771784
Kassel,2020,0.18422821576763485
Würzburg,2006,0.24197029702970296
Speyer,2018,0.19771287128712872
Hannover,2016,0.2884653465346535
Borken,2023,0.17056435643564358
Heilbronn,2002,0.17030290456431535
Karlsruhe,2001,0.26844554455445546
Trostberg,2013,0.1954851485148515
Völklingen,2011,0.1822079207920792
Bad Arolsen,2012,0.23107920792079206
Walsrode,2011,0.21103960396039606
Prüm,2009,0.2205940594059406
Bremen,2008,0.19798019801980196
Norderney,2003,0.2079207920792079
Würzburg,2023,0.23482157676348547
Mülheim an der Ruhr,2010,0.30017821782178217
Aue,2024,0.24091701244813277
Eisenhüttenstadt,2010,0.22331535269709546
Tübingen,2006,0.19769709543568467
Hannover,2020,0.1951825726141079
Michelstadt,2010,0.2237344398340249
Limburg a.d. Lahn,2022,0.21771784232365143
Neubrandenburg,2005,0.2655394190871369
Zittau,2016,0.18672614107883817
Stralsund,2009,0.2295311203319502
Dreisamtal,2018,0.22898755186721992
Leuna,2012,0.1910622406639004
Villingen-Schwenningen,2003,0.2234356846473029
Zingst,2021,0.2092655601659751
Arzberg,2007,0.1957136929460581
Tübingen,2023,0.21394190871369295
Hamburg,2003,0.2174066390041494
Sigmaringen,2000,0.19737759336099583
Isny im Allgäu,2005,0.23572277227722777
Limburg a.d. Lahn,2013,0.20905809128630706
Nordhausen,2008,0.19854356846473029
Aalen,2015,0.19600414937759336
Zittau,2020,0.18560165975103732
Kiel,2003,0.24187128712871286
Ehingen (Donau),2003,0.20159751037344398
Gersfeld (Rhön),2024,0.19136633663366337
Halberstadt,2010,0.2016307053941909
Bottrop,2019,0.21652697095435686
Borken,2009,0.20365145228215767
Rheinfelden (Baden),1999,0.2141089108910891
Nettetal,2007,0.19183402489626555
Mannheim,2019,0.19724752475247526
Weinheim,2000,0.2167136929460581
Lieberose/Oberspreewald,2022,0.21361410788381743
Bielefeld,2016,0.18269502074688795
Nettetal,2025,0.19495850622406638
Würzburg,2009,0.21448514851485148
Bremerhaven,2019,0.23141584158415843
Wittenberg,2024,0.20240663900414937
Sylt,2002,0.21374688796680497
Bebra,2000,0.22076763485477177
Bielefeld,2020,0.23815352697095438
Pforzheim,2011,0.21829702970297027
Kehl,2008,0.2083402489626556
Bad Belzig,2008,0.23164315352697096
Spremberg,2012,0.2379460580912863
Leuna,2003,0.24629045643153527
Frankfurt (Oder),2005,0.22211203319502076
Tübingen,2009,0.23143153526970953
Staufen-Münstertal,2017,0.2358713692946058
Tuttlingen,2000,0.23494190871369294
Jork,2003,0.2606039603960396
Ludwigslust-Land,2024,0.2281980198019802
Gransee und Gemeinden,2010,0.25682178217821783
Rostock,2005,0.28686138613861384
Bitterfeld-Wolfen,2022,0.26204950495049506
Dresden,2014,0.22611881188118813
Edertal,2025,0.2025394190871369
Gera,2000,0.20538613861386137
Hügelland/Täler,2011,0.23363366336633665
Zarrentin,2008,0.26373267326732674
Neustadt a.d. Donau,2004,0.281960396039604
Schönau,2003,0.19804950495049506
Köln,2016,0.18221991701244813
Lüneburg,2010,0.1717219917012448
Walsrode,2015,0.20156846473029047
Ulm,2001,0.18414851485148515
Rehlingen-Siersburg,2008,0.19996039603960397
Glauchau,2007,0.18999585062240665
Tauberbischofsheim,2003,0.16624896265560166
Klötze,2000,0.196448132780083
Duisburg,2004,0.2113112033195021
Köln,2020,0.19242323651452284
Darmstadt,2007,0.197850622406639
Neubrandenburg,2002,0.1946265560165975
Ratingen,2010,0.19846534653465348
Heidelberg,2005,0.19526732673267327
Mönchengladbach,2011,0.22626732673267327
Soest,2021,0.3060891089108911
Emden,2007,0.24005940594059405
Eggenstein-Leopoldshafen,1999,0.19818811881188117
Wörth am Rhein,2012,0.2181980198019802
Gärtringen/Ehningen,2007,0.22964356435643563
Bergen auf Rügen,2025,0.18797510373443982
Emden,2025,0.19284158415841585
Isny im Allgäu,2002,0.27571287128712874
Stendal,2021,0.1742178217821782
Marburg,2007,0.232029702970297
Gotha,2003,0.21974273858921162
Plauen,2005,0.23363070539419087
Aachen,2012,0.2508298755186722
Augsburg,2017,0.2243817427385892
Halle (Saale),2007,0.24650622406639006
Wermsdorf,2010,0.22857261410788382
Raunheim,2010,0.22594190871369293
Neu-Ulm,2018,0.22724896265560168
Halle (Saale),2025,0.2252655601659751
Altenburg,2007,0.2379336099585062
Ludwigsburg,2014,0.24763070539419088
Solling (Landkreis Northeim),1999,0.2383745874587459
Wolfsburg,2007,0.18194131594546534
Bösel,2011,0.20724540604623595
Wolfsburg,2025,0.20997821576763487
München,2024,0.23112961296129617
Wiesbaden,2005,0.18999407231772375
Güstrow-Land,2013,0.20939885892116183
Sonnenbühl,2006,0.1938055805580558
Kaiserslautern,2024,0.27008550855085506
Braunschweig,2000,0.22928172817281725
Elsterwerda,2023,0.23503600360036003
Riedstadt,2005,0.22267326732673265
Saarbrücken,2019,0.27272717271727176
Wetzlar,2017,0.2801054836252857
Tübingen,2025,0.2658521923620934
Weil am Rhein,2017,0.3078212871287129
Nordhausen,2015,0.34173267326732665
Frankfurt (Oder),2002,0.30237898789878986
Wörth am Rhein,2003,0.3189004076878276
Blankenfelde-Mahlow,2021,0.31820990099009905
Mühlhausen/Thüringen,2023,0.3079772859638906
Osternienburger Land,2015,0.2544372937293729
Bebra,2023,0.24877577169481657
Sonnenbühl,2023,0.24535177635410602
Rostock,2002,0.2927980198019802
Saalfeld/Saale,2012,0.2847667766776678
Konstanz,2016,0.23298948019801982
Cuxhaven,2000,0.38678217821782174
Neuruppin,2001,0.26151980198019803
Regen,2005,0.24883168316831686
Neuhausen/Erzgeb.,2007,0.2797623762376238
Magdeburg,2004,0.3086831683168317
Neuhausen/Erzgeb.,2025,0.268009900990099
Solingen,2022,0.2418019801980198
Berlin,2016,0.2644356435643564
Hamburg,2008,0.33866336633663363
Wernigerode,2014,0.18807883817427384
Klötze,2006,0.20060580912863069
Konstanz,2020,0.1887759336099585
Heidelberg,2002,0.17606224066390042
Herdorf-Daaden,2008,0.20883817427385892
Mönchengladbach,2015,0.19423236514522824
Elsterwerda,2009,0.1965850622406639
Filderstadt,2004,0.19471784232365144
Berlin,2020,0.2008091286307054
Klötze,2023,0.19717842323651455
Calw,1999,0.19349792531120333
Lüneburg,2001,0.21601244813278006
Plauen,2002,0.21958091286307052
Mainz,2016,0.22377227722772278
Bebra,2009,0.258009900990099
Sonnenbühl,2009,0.20448962655601657
Schwerte,2015,0.18592079207920792
Saalfeld/Saale,2003,0.1935850622406639
Villingen-Schwenningen,2011,0.2282920792079208
Chemnitz,2021,0.18044813278008298
Tiefenbach,2012,0.2195643153526971
Völklingen,2016,0.1888811881188119
Harzgerode,2004,0.18828215767634854
Göppingen,1999,0.20362655601659752
Mainz,2020,0.20055445544554457
Wiesbaden,2002,0.19688796680497928
Birkenfeld,2024,0.19052282157676348
Riedstadt,2002,0.17954455445544554
Völklingen,2020,0.1995313531353135
Löcknitz-Penkun,2000,0.21802489626556015
Garmisch-Partenkirchen,2020,0.19782157676348547
Schwedt/Oder,2006,0.18787551867219918
Potsdam,2017,0.24897510373443985
Koblenz,2010,0.16447302904564315
Hürth,2012,0.21173762376237623
Rostocker Heide,2024,0.1761078838174274
Klötze,2009,0.2127821782178218
Zingst,2003,0.16960995850622407
Goslar,2017,0.20373597359735973
Raunheim,2001,0.1992780082987552
Wesel,2008,0.21215352697095435
Neustadt a.d. Donau,2012,0.2431626591230552
Bautzen,2024,0.23657673267326731
Schwedt/Oder,2023,0.24343894389438944
Ottweiler,2024,0.2643663366336634
Lauf a.d. Pegnitz,2002,0.23358415841584157
Esslingen am Neckar,2003,0.23306732673267327
Leuna,2011,0.22574653465346534
Lingen (Ems),2010,0.24056633663366336
Zeitz,2004,0.20511485148514852
Tiefenbach,2003,0.2535049504950495
Jork,2011,0.23943564356435643
Trier,2017,0.2733858921161825
Lübeck,2005,0.2662780082987552
Hanau,2000,0.2627261410788382
Duisburg,2012,0.26079253112033196
Kassel,2006,0.288
Wernigerode,2000,0.28388796680497924
Neuwied,2003,0.26115352697095434
Ludwigsburg,2017,0.25688381742738586
Fulda,2007,0.27954356846473033
Norderney,2015,0.2974398340248963
Dillingen/Saar,2006,0.2991908713692946
Pforzheim,2016,0.2437551867219917
Ansbach,2008,0.2865394190871369
Linden,2006,0.2623195020746888
Kassel,2023,0.27131120331950204
Biberach an der Riß,2003,0.272344398340249
Mühlhausen/Thüringen,2025,0.26178423236514525
Hürth,2003,0.2710082987551867
Dillenburg,2000,0.2561908713692946
Nordenham,1999,0.28174688796680497
Saarbrücken,2010,0.2743278008298755
Hannover,2006,0.2612614107883817
Frankfurt (Oder),2019,0.2689294605809128
Dillingen/Saar,2023,0.293149377593361
Schwedt/Oder,2009,0.2572697095435685
Simmerath,2021,0.2672033195020747
Villingen-Schwenningen,2015,0.20030705394190873
Linden,2023,0.20922772277227725
Pforzheim,2020,0.21911618257261412
Hügelland/Täler,2016,0.2233402489626556
Hamburg,2015,0.200551867219917
Filderstadt,1998,0.20965975103734438
Mannheim,2001,0.21845643153526972
Rostock,2019,0.2098217821782178
Mittelholstein,2001,0.22061825726141077
Hannover,2023,0.2322240663900415
Karlsruhe,2017,0.18444398340248963
Künzelsau,2000,0.2032863070539419
Göttingen,2008,0.22940663900414937
Kiel,2015,0.29270297029702974
Waldmohr,2010,0.22274752475247528
Mittleres Schussental,1999,0.2578069306930693
Herdorf-Daaden,2015,0.23602074688796681
Bremerhaven,2001,0.19079253112033193
Zittau,2006,0.22748514851485147
Hügelland/Täler,2020,0.22021991701244814
Osnabrück,2024,0.1918091286307054
Braunlage,2022,0.2447920792079208
Premnitz,2003,0.24437623762376237
Diehsa,2022,0.20754455445544553
Krefeld,2018,0.23584158415841586
Soest,2003,0.22339603960396037
Heidelberg,2019,0.20339603960396038
Kassel,2009,0.210298755186722
Itzehoe,2013,0.20327385892116182
Zittau,2023,0.21976348547717842
Solingen,2024,0.24641493775933612
Sondershausen,2007,0.18217842323651454
Gelsenkirchen,2007,0.19978838174273858
Pirmasens,2005,0.22153112033195022
Lünen,2022,0.1895767634854772
Düsseldorf,2017,0.19595850622406638
Nürnberg,2016,0.21888796680497927
Torgau,2000,0.22201659751037345
Edertal,2021,0.2213941908713693
Fürth,2008,0.3122128712871287
Schweinfurt,2004,0.23649377593360996
Eisenach,2017,0.23435269709543569
Dillingen/Saar,2009,0.2484066390041494
Linden,2009,0.23132365145228218
Plauen,2019,0.2215560165975104
Magdeburg,2012,0.22739834024896263
Wörth am Rhein,2011,0.2344605809128631
Reutlingen,2004,0.2530663900414938
Jork,2015,0.231448132780083
Passau,2003,0.25736514522821574
Lübeck,2002,0.2824688796680498
Hanau,2006,0.24285892116182575
Hannover,2009,0.2218174273858921
Nürnberg,2020,0.2344771784232365
Wiesloch,2014,0.22406224066390043
Bad Hindelang,2018,0.22278423236514525
Bösel,2016,0.22985892116182574
Neuhaus am Rennweg,2018,0.23668464730290456
Filderstadt,2012,0.24199585062240664
Kulmbach,2004,0.20989626556016597
Hanau,2023,0.2297676348547718
Tauberbischofsheim,2015,0.22190041493775933
Wiesbaden,2019,0.23282572614107883
Wesel,2015,0.23614851485148514
Bergen auf Rügen,2021,0.1712863070539419
Riedstadt,2019,0.1930497925311203
Bösel,2020,0.230045643153527
Jena,2010,0.20737759336099584
Emden,2021,0.22695020746887967
Rudersberg,2001,0.21104979253112033
Zittau,2009,0.18939834024896268
Aalen,2000,0.20412448132780084
Meiningen,2004,0.2022033195020747
Trostberg,2007,0.18818257261410787
Marburg,2021,0.2014207920792079
Neubrandenburg,2010,0.21768316831683165
Bremen,2014,0.21604149377593362
Harzgerode,2012,0.23313366336633665
Rinteln,2018,0.24823762376237624
Halle (Saale),2021,0.23958415841584157
Nürnberg,2013,0.22061881188118812
Neuenburg am Rhein,2025,0.22237623762376238
Leverkusen,2004,0.2793663366336634
Altenburg,2021,0.245480198019802
Ulm,2017,0.23683168316831685
Zingst,2008,0.20513366336633662
Wolfsburg,2021,0.25313861386138614
Delitzsch,2007,0.22862376237623763
Saalfeld/Saale,2011,0.2221980198019802
Speyer,2022,0.2653564356435643
Hagen,2005,0.22632673267326733
Salzgitter,2017,0.20783402489626557
Dessau-Roßlau,2013,0.20983817427385892
Güstrow,2022,0.19036929460580912
Luckenwalde,2023,0.20474688796680499
Grevenbroich,2005,0.21585477178423237
Saarbrücken,2001,0.2603663366336634
Kassel,2025,0.20672772277227722
Nordhausen,2014,0.21938118811881188
Limburg a.d. Lahn,2007,0.17218316831683173
Hanau,2009,0.1817871287128713
Joachimsthal (Schorfheide),2004,0.20332780082987553
Erlangen,2003,0.18275518672199167
Pirmasens,2002,0.21349504950495052
Erfurt,2016,0.19222821576763485
Schwäbisch Hall,2024,0.2274158415841584
Rottweil,2002,0.1596094527363184
Walsrode,2000,0.2084752475247525
Hannover,2025,0.18601659751037344
Dreisamtal,2022,0.24148514851485148
Neuhausen/Erzgeb.,2021,0.2917227722772277
Cottbus,2018,0.27371287128712873
Mülheim an der Ruhr,2017,0.3333960396039604
Eisenhüttenstadt,2017,0.29740990099009906
Radebeul,2010,0.2979009900990099
Michelstadt,2017,0.289
Erfurt,2020,0.27661386138613864
Ludwigshafen am Rhein,2006,0.24057821782178218
Rostock,2010,0.30424092409240927
Kehl,2014,0.2787970297029703
Bad Belzig,2014,0.30084158415841583
Naila,2006,0.23726970954356846
Tiefenbach,2011,0.19843983402489626
Frankfurt am Main,2005,0.22676348547717842
Bad Arolsen,2016,0.2206141078838174
Dreisamtal,2013,0.198850622406639
Horn-Bad Meinberg,2006,0.20069709543568465
Reutlingen,1998,0.20318257261410788
Neuwied,2011,0.23232365145228218
Ludwigshafen am Rhein,2023,0.21930705394190872
Aalen,2006,0.23165560165975105
Eggenstein-Leopoldshafen,2010,0.21273927392739275
Fürth,2015,0.25549792531120336
Prenzlau,2002,0.2359585062240664
Konstanz,2006,0.21944059405940594
Bad Arolsen,2020,0.2858811881188119
Halberstadt,2017,0.26225742574257427
Stralsund,1999,0.296490099009901
Rehlingen-Siersburg,2014,0.26065841584158417
Eggebek,2024,0.23843069306930692
Brandenburg an der Havel,2010,0.23417012448132782
Biberach an der Riß,2011,0.20060580912863069
Baden-Baden,2022,0.22550622406639004
Essen,2024,0.21773858921161826
Hürth,2011,0.2957871287128713
Berlin,2006,0.214551867219917
Aalen,2023,0.310746887966805
Konstanz,2023,0.3092780082987552
Bielefeld,2025,0.3069834024896266
Solling (Landkreis Northeim),2010,0.3037302904564315
Balingen,1999,0.29732780082987553
Worms,2004,0.2991618257261411
Hof,2008,0.32951037344398343
Berlin,2023,0.3037385892116182
Leuna,2020,0.31946058091286306
Nordhausen,2000,0.3250124481327801
Neubrandenburg,2001,0.3173568464730291
Duisburg,2011,0.2807136929460581
Mainz,2006,0.278045643153527
Ludwigshafen am Rhein,2009,0.32137759336099586
Naila,2009,0.29509958506224065
Gransee und Gemeinden,2017,0.31331535269709543
Regensburg,2007,0.3100746887966805
Rodalben,2024,0.3093070539419087
Arzberg,2003,0.30789626556016597
Schweinfurt,2012,0.2962904564315353
Völklingen,2006,0.2949585062240664
Oberes Geratal,2005,0.3358215767634855
Viernheim,2000,0.30274273858921164
Reutlingen,2012,0.30125311203319505
Walsrode,2006,0.2988381742738589
Spremberg,2016,0.29672199170124486
Glashütten,2010,0.19695020746887967
Mainz,2023,0.23991286307053944
Tübingen,1999,0.2226058091286307
Zingst,2015,0.2425103734439834
Köln,2025,0.202298755186722
Aalen,2009,0.2172240663900415
Güstrow-Land,2007,0.21516597510373442
Konstanz,2009,0.23057676348547718
Völklingen,2023,0.21608713692946058
Burg,2005,0.20662240663900414
Ratingen,2017,0.23143153526970953
Güstrow-Land,2025,0.248
Garmisch-Partenkirchen,2023,0.23889626556016597
Walsrode,2023,0.2820544554455446
Frankfurt am Main,2002,0.35665841584158414
Leipzig,2024,0.33304455445544556
Kulmbach,2012,0.32302475247524753
Regen,2010,0.3303663366336633
Spremberg,2020,0.3640049504950495
Berlin,2009,0.39137623762376234
Fulda,2021,0.22754950495049506
Neuwied,2015,0.19909405940594058
Schwabach,2022,0.2536930693069307
Gersfeld (Rhön),2004,0.2097551867219917
Frankfurt (Oder),2001,0.20673029045643154
Wermsdorf,2017,0.2176182572614108
Pirmasens,2019,0.2372722772277228
Biberach an der Riß,2015,0.20141980198019802
Raunheim,2017,0.19379999999999997
Neu-Ulm,2013,0.2520066390041494
Rostock,2001,0.1890273858921162
Netphen,2018,0.2143585062240664
Mainz,2009,0.18122821576763487
Leverkusen,2012,0.20670788381742738
Herdorf-Daaden,2014,0.21743762376237624
