,City,State,Date,Linke,Gruene,SPD,FDP,CDU,AfD,Others,left_coalition,right_coalition,left_dominated,others_dominated,Year,Average,Air Quality Station Type,CityStation
44,Aalen,BW,2008,0.0,12.5,25.0,0.0,45.83333333333333,0.0,16.66666666666667,37.5,45.83333333333333,False,False,2008,17.319,Background,Aalen_Background
45,Aalen,BW,2009,0.0,16.666666666666664,24.07407407407408,0.0,38.88888888888889,0.0,20.37037037037037,40.74074074074075,38.88888888888889,True,False,2009,19.1075,Background,Aalen_Background
46,Aalen,BW,2010,0.0,16.666666666666664,24.07407407407408,0.0,38.88888888888889,0.0,20.37037037037037,40.74074074074075,38.88888888888889,True,False,2010,21.0465,Background,Aalen_Background
47,Aalen,BW,2011,0.0,16.666666666666664,24.07407407407408,0.0,38.88888888888889,0.0,20.37037037037037,40.74074074074075,38.88888888888889,True,False,2011,18.699,Background,Aalen_Background
48,Aalen,BW,2012,0.0,16.666666666666664,24.07407407407408,0.0,38.88888888888889,0.0,20.37037037037037,40.74074074074075,38.88888888888889,True,False,2012,16.9785,Background,Aalen_Background
49,Aalen,BW,2013,0.0,16.666666666666664,24.07407407407408,0.0,38.88888888888889,0.0,20.37037037037037,40.74074074074075,38.88888888888889,True,False,2013,17.6675,Background,Aalen_Background
50,Aalen,BW,2014,0.0,15.68627450980392,21.5686274509804,0.0,37.25490196078432,0.0,25.49019607843137,37.25490196078432,37.25490196078432,False,False,2014,17.536,Background,Aalen_Background
51,Aalen,BW,2015,0.0,15.68627450980392,21.5686274509804,0.0,37.25490196078432,0.0,25.49019607843137,37.25490196078432,37.25490196078432,False,False,2015,18.3735,Background,Aalen_Background
52,Aalen,BW,2016,0.0,15.68627450980392,21.5686274509804,0.0,37.25490196078432,0.0,25.49019607843137,37.25490196078432,37.25490196078432,False,False,2016,15.939,Background,Aalen_Background
53,Aalen,BW,2017,0.0,15.68627450980392,21.5686274509804,0.0,37.25490196078432,0.0,25.49019607843137,37.25490196078432,37.25490196078432,False,False,2017,16.073500000000003,Background,Aalen_Background
54,Aalen,BW,2018,0.0,15.68627450980392,21.5686274509804,0.0,37.25490196078432,0.0,25.49019607843137,37.25490196078432,37.25490196078432,False,False,2018,15.714,Background,Aalen_Background
55,Aalen,BW,2019,4.081632653061225,26.53061224489796,18.367346938775512,0.0,28.57142857142857,6.122448979591836,16.3265306122449,48.9795918367347,34.69387755102041,True,False,2019,13.6425,Background,Aalen_Background
56,Aalen,BW,2020,4.081632653061225,26.53061224489796,18.367346938775512,0.0,28.57142857142857,6.122448979591836,16.3265306122449,48.9795918367347,34.69387755102041,True,False,2020,12.2605,Background,Aalen_Background
64,Altenburg,TH,2003,25.0,0.0,27.77777777777778,0.0,38.88888888888889,0.0,8.333333333333332,52.77777777777778,38.88888888888889,True,False,2003,27.198,Traffic,Altenburg_Traffic
65,Altenburg,TH,2004,33.33333333333333,0.0,27.77777777777778,0.0,38.88888888888889,0.0,0.0,61.11111111111111,38.88888888888889,True,False,2004,20.476,Traffic,Altenburg_Traffic
66,Altenburg,TH,2005,33.33333333333333,0.0,27.77777777777778,0.0,38.88888888888889,0.0,0.0,61.11111111111111,38.88888888888889,True,False,2005,25.22,Traffic,Altenburg_Traffic
67,Altenburg,TH,2006,33.33333333333333,0.0,27.77777777777778,0.0,38.88888888888889,0.0,0.0,61.11111111111111,38.88888888888889,True,False,2006,25.76,Traffic,Altenburg_Traffic
68,Altenburg,TH,2007,33.33333333333333,0.0,27.77777777777778,0.0,38.88888888888889,0.0,0.0,61.11111111111111,38.88888888888889,True,False,2007,21.869,Traffic,Altenburg_Traffic
69,Altenburg,TH,2008,33.33333333333333,0.0,27.77777777777778,0.0,38.88888888888889,0.0,0.0,61.11111111111111,38.88888888888889,True,False,2008,21.641,Traffic,Altenburg_Traffic
70,Altenburg,TH,2009,25.0,2.7777777777777777,30.55555555555556,11.11111111111111,30.55555555555556,0.0,0.0,58.33333333333334,41.66666666666667,True,False,2009,22.334,Traffic,Altenburg_Traffic
71,Altenburg,TH,2010,25.0,2.7777777777777777,30.55555555555556,11.11111111111111,30.55555555555556,0.0,0.0,58.33333333333334,41.66666666666667,True,False,2010,24.518,Traffic,Altenburg_Traffic
72,Altenburg,TH,2011,25.0,2.7777777777777777,30.55555555555556,11.11111111111111,30.55555555555556,0.0,0.0,58.33333333333334,41.66666666666667,True,False,2011,21.733,Traffic,Altenburg_Traffic
73,Altenburg,TH,2012,25.0,2.7777777777777777,30.55555555555556,11.11111111111111,30.55555555555556,0.0,0.0,58.33333333333334,41.66666666666667,True,False,2012,20.251,Traffic,Altenburg_Traffic
74,Altenburg,TH,2013,25.0,2.7777777777777777,30.55555555555556,11.11111111111111,30.55555555555556,0.0,0.0,58.33333333333334,41.66666666666667,True,False,2013,20.557,Background,Altenburg_Background
75,Altenburg,TH,2014,22.22222222222222,8.333333333333332,25.0,2.7777777777777777,25.0,0.0,16.66666666666667,55.55555555555556,27.77777777777778,True,False,2014,21.084,Background,Altenburg_Background
76,Altenburg,TH,2015,22.22222222222222,8.333333333333332,25.0,2.7777777777777777,25.0,0.0,16.66666666666667,55.55555555555556,27.77777777777778,True,False,2015,16.901,Background,Altenburg_Background
77,Altenburg,TH,2016,22.22222222222222,8.333333333333332,25.0,2.7777777777777777,25.0,0.0,16.66666666666667,55.55555555555556,27.77777777777778,True,False,2016,15.548,Background,Altenburg_Background
78,Altenburg,TH,2017,22.22222222222222,8.333333333333332,25.0,2.7777777777777777,25.0,0.0,16.66666666666667,55.55555555555556,27.77777777777778,True,False,2017,15.931,Background,Altenburg_Background
79,Altenburg,TH,2018,22.22222222222222,8.333333333333332,25.0,2.7777777777777777,25.0,0.0,16.66666666666667,55.55555555555556,27.77777777777778,True,False,2018,17.554,Background,Altenburg_Background
80,Altenburg,TH,2019,13.88888888888889,2.7777777777777777,11.11111111111111,2.7777777777777777,30.55555555555556,0.0,38.88888888888889,27.77777777777778,33.333333333333336,False,False,2019,14.379,Background,Altenburg_Background
81,Altenburg,TH,2020,13.88888888888889,2.7777777777777777,11.11111111111111,2.7777777777777777,30.55555555555556,0.0,38.88888888888889,27.77777777777778,33.333333333333336,False,False,2020,15.228,Background,Altenburg_Background
88,Ansbach,BY,2003,0.0,5.0,27.500000000000004,0.0,40.0,0.0,27.5,32.5,40.0,False,False,2003,40.808,Traffic,Ansbach_Traffic
89,Ansbach,BY,2004,0.0,5.0,27.500000000000004,0.0,40.0,0.0,27.5,32.5,40.0,False,False,2004,31.425,Traffic,Ansbach_Traffic
90,Ansbach,BY,2005,0.0,5.0,27.500000000000004,0.0,40.0,0.0,27.5,32.5,40.0,False,False,2005,30.154,Traffic,Ansbach_Traffic
91,Ansbach,BY,2006,0.0,5.0,27.500000000000004,0.0,40.0,0.0,27.5,32.5,40.0,False,False,2006,31.061,Traffic,Ansbach_Traffic
92,Ansbach,BY,2007,0.0,5.0,27.500000000000004,0.0,40.0,0.0,27.5,32.5,40.0,False,False,2007,24.461,Traffic,Ansbach_Traffic
93,Ansbach,BY,2008,0.0,12.5,22.5,0.0,32.5,0.0,32.49999999999999,35.0,32.5,True,False,2008,22.615,Traffic,Ansbach_Traffic
94,Ansbach,BY,2009,0.0,12.5,22.5,0.0,32.5,0.0,32.49999999999999,35.0,32.5,True,False,2009,25.101,Traffic,Ansbach_Traffic
95,Ansbach,BY,2010,0.0,12.5,22.5,0.0,32.5,0.0,32.49999999999999,35.0,32.5,True,False,2010,25.202,Traffic,Ansbach_Traffic
96,Ansbach,BY,2011,0.0,12.5,22.5,0.0,32.5,0.0,32.49999999999999,35.0,32.5,True,False,2011,24.461,Traffic,Ansbach_Traffic
97,Ansbach,BY,2012,0.0,12.5,22.5,0.0,32.5,0.0,32.49999999999999,35.0,32.5,True,False,2012,23.18,Traffic,Ansbach_Traffic
98,Ansbach,BY,2013,0.0,12.5,22.5,0.0,32.5,0.0,32.49999999999999,35.0,32.5,True,False,2013,23.063,Traffic,Ansbach_Traffic
99,Ansbach,BY,2014,0.0,10.0,20.0,0.0,30.0,0.0,39.99999999999999,30.0,30.0,False,False,2014,20.424,Traffic,Ansbach_Traffic
100,Ansbach,BY,2015,0.0,10.0,20.0,0.0,30.0,0.0,39.99999999999999,30.0,30.0,False,False,2015,19.649,Traffic,Ansbach_Traffic
101,Ansbach,BY,2016,0.0,10.0,20.0,0.0,30.0,0.0,39.99999999999999,30.0,30.0,False,False,2016,17.504,Traffic,Ansbach_Traffic
102,Ansbach,BY,2017,0.0,10.0,20.0,0.0,30.0,0.0,39.99999999999999,30.0,30.0,False,False,2017,20.128,Traffic,Ansbach_Traffic
103,Ansbach,BY,2018,0.0,10.0,20.0,0.0,30.0,0.0,39.99999999999999,30.0,30.0,False,False,2018,19.028,Traffic,Ansbach_Traffic
104,Ansbach,BY,2019,0.0,10.0,20.0,0.0,30.0,0.0,39.99999999999999,30.0,30.0,False,False,2019,17.899,Traffic,Ansbach_Traffic
111,Arnstadt,TH,2003,20.0,0.0,16.666666666666664,0.0,33.33333333333333,0.0,30.0,36.666666666666664,33.33333333333333,True,False,2003,23.714,Background,Arnstadt_Background
112,Arnstadt,TH,2004,30.0,0.0,13.333333333333334,6.666666666666667,23.33333333333333,0.0,26.666666666666668,43.333333333333336,29.999999999999996,True,False,2004,20.473,Background,Arnstadt_Background
116,Aschaffenburg,BY,2003,0.0,6.8181818181818175,38.63636363636363,2.272727272727273,43.18181818181818,0.0,9.09090909090909,45.45454545454545,45.45454545454545,False,False,2003,28.788000000000004,Background,Aschaffenburg_Background
117,Aschaffenburg,BY,2004,0.0,6.8181818181818175,38.63636363636363,2.272727272727273,43.18181818181818,0.0,9.09090909090909,45.45454545454545,45.45454545454545,False,False,2004,25.542,Background,Aschaffenburg_Background
118,Aschaffenburg,BY,2005,0.0,6.8181818181818175,38.63636363636363,2.272727272727273,43.18181818181818,0.0,9.09090909090909,45.45454545454545,45.45454545454545,False,False,2005,25.0085,Background,Aschaffenburg_Background
119,Aschaffenburg,BY,2006,0.0,6.8181818181818175,38.63636363636363,2.272727272727273,43.18181818181818,0.0,9.09090909090909,45.45454545454545,45.45454545454545,False,False,2006,25.599,Background,Aschaffenburg_Background
120,Aschaffenburg,BY,2007,0.0,6.8181818181818175,38.63636363636363,2.272727272727273,43.18181818181818,0.0,9.09090909090909,45.45454545454545,45.45454545454545,False,False,2007,22.194,Background,Aschaffenburg_Background
121,Aschaffenburg,BY,2008,0.0,11.363636363636363,31.818181818181817,6.8181818181818175,38.63636363636363,0.0,11.36363636363636,43.18181818181818,45.45454545454545,False,False,2008,20.403,Background,Aschaffenburg_Background
122,Aschaffenburg,BY,2009,0.0,11.363636363636363,31.818181818181817,6.8181818181818175,38.63636363636363,0.0,11.36363636363636,43.18181818181818,45.45454545454545,False,False,2009,22.1955,Background,Aschaffenburg_Background
123,Aschaffenburg,BY,2010,0.0,11.363636363636363,31.818181818181817,6.8181818181818175,38.63636363636363,0.0,11.36363636363636,43.18181818181818,45.45454545454545,False,False,2010,20.675,Background,Aschaffenburg_Background
124,Aschaffenburg,BY,2011,0.0,11.363636363636363,31.818181818181817,6.8181818181818175,38.63636363636363,0.0,11.36363636363636,43.18181818181818,45.45454545454545,False,False,2011,20.967,Background,Aschaffenburg_Background
125,Aschaffenburg,BY,2012,0.0,11.363636363636363,31.818181818181817,6.8181818181818175,38.63636363636363,0.0,11.36363636363636,43.18181818181818,45.45454545454545,False,False,2012,17.533,Background,Aschaffenburg_Background
126,Aschersleben,SA,2003,20.22026431718061,3.696769456681351,23.755506607929515,0.0,32.988252569750365,0.0,19.33920704845815,47.67254038179148,32.988252569750365,True,False,2003,40.118,Traffic,Aschersleben_Traffic
127,Aschersleben,SA,2004,19.79056629770817,2.944013227391724,14.991043953520416,3.6099756579249527,27.10237450052817,0.0,31.56202636292656,37.725623478620314,30.712350158453123,True,False,2004,26.487,Traffic,Aschersleben_Traffic
128,Aschersleben,SA,2005,19.79056629770817,2.944013227391724,14.991043953520416,3.6099756579249527,27.10237450052817,0.0,31.56202636292656,37.725623478620314,30.712350158453123,True,False,2005,32.238,Traffic,Aschersleben_Traffic
129,Aschersleben,SA,2006,19.79056629770817,2.944013227391724,14.991043953520416,3.6099756579249527,27.10237450052817,0.0,31.56202636292656,37.725623478620314,30.712350158453123,True,False,2006,35.721,Traffic,Aschersleben_Traffic
130,Aschersleben,SA,2007,18.75421199576393,2.329835371136998,14.157119476268411,6.18561663617984,20.318667565225763,0.0,38.254548955425065,35.24116684316934,26.504284201405603,True,False,2007,28.334,Traffic,Aschersleben_Traffic
131,Aschersleben,SA,2008,18.75421199576393,2.329835371136998,14.157119476268411,6.18561663617984,20.318667565225763,0.0,38.254548955425065,35.24116684316934,26.504284201405603,True,False,2008,27.614,Traffic,Aschersleben_Traffic
132,Aschersleben,SA,2009,18.75421199576393,2.329835371136998,14.157119476268411,6.18561663617984,20.318667565225763,0.0,38.254548955425065,35.24116684316934,26.504284201405603,True,False,2009,25.436,Traffic,Aschersleben_Traffic
133,Aschersleben,SA,2010,18.75421199576393,2.329835371136998,14.157119476268411,6.18561663617984,20.318667565225763,0.0,38.254548955425065,35.24116684316934,26.504284201405603,True,False,2010,29.595,Traffic,Aschersleben_Traffic
134,Aschersleben,SA,2011,18.75421199576393,2.329835371136998,14.157119476268411,6.18561663617984,20.318667565225763,0.0,38.254548955425065,35.24116684316934,26.504284201405603,True,False,2011,27.815,Traffic,Aschersleben_Traffic
135,Aschersleben,SA,2012,18.75421199576393,2.329835371136998,14.157119476268411,6.18561663617984,20.318667565225763,0.0,38.254548955425065,35.24116684316934,26.504284201405603,True,False,2012,23.821,Traffic,Aschersleben_Traffic
136,Aschersleben,SA,2013,18.75421199576393,2.329835371136998,14.157119476268411,6.18561663617984,20.318667565225763,0.0,38.254548955425065,35.24116684316934,26.504284201405603,True,False,2013,24.873,Traffic,Aschersleben_Traffic
137,Aschersleben,SA,2014,17.814007084631474,3.700226196065042,12.859032905125687,2.5692458708548505,30.92911100678588,0.0,32.128376936537066,34.3732661858222,33.49835687764073,True,False,2014,25.5015,Traffic,Aschersleben_Traffic
138,Aschersleben,SA,2015,17.814007084631474,3.700226196065042,12.859032905125687,2.5692458708548505,30.92911100678588,0.0,32.128376936537066,34.3732661858222,33.49835687764073,True,False,2015,22.8775,Traffic,Aschersleben_Traffic
139,Aschersleben,SA,2016,17.814007084631474,3.700226196065042,12.859032905125687,2.5692458708548505,30.92911100678588,0.0,32.128376936537066,34.3732661858222,33.49835687764073,True,False,2016,21.7145,Traffic,Aschersleben_Traffic
140,Aschersleben,SA,2017,17.814007084631474,3.700226196065042,12.859032905125687,2.5692458708548505,30.92911100678588,0.0,32.128376936537066,34.3732661858222,33.49835687764073,True,False,2017,20.123,Traffic,Aschersleben_Traffic
141,Aschersleben,SA,2018,17.814007084631474,3.700226196065042,12.859032905125687,2.5692458708548505,30.92911100678588,0.0,32.128376936537066,34.3732661858222,33.49835687764073,True,False,2018,22.915999999999997,Traffic,Aschersleben_Traffic
142,Aschersleben,SA,2019,11.708889087816669,6.824217467848298,6.463163548473727,6.412436964759944,16.4742040402232,14.659982693283204,37.45710619759496,24.99627010413869,37.546623698266345,False,False,2019,19.9545,Traffic,Aschersleben_Traffic
143,Aschersleben,SA,2020,11.708889087816669,6.824217467848298,6.463163548473727,6.412436964759944,16.4742040402232,14.659982693283204,37.45710619759496,24.99627010413869,37.546623698266345,False,False,2020,18.4335,Traffic,Aschersleben_Traffic
153,Augsburg,BY,2003,0.0,8.333333333333332,38.333333333333336,0.0,45.0,0.0,8.33333333333332,46.66666666666667,45.0,True,False,2003,47.134,Traffic,Augsburg_Traffic
154,Augsburg,BY,2003,0.0,8.333333333333332,38.333333333333336,0.0,45.0,0.0,8.33333333333332,46.66666666666667,45.0,True,False,2003,33.2865,Background,Augsburg_Background
155,Augsburg,BY,2004,0.0,8.333333333333332,38.333333333333336,0.0,45.0,0.0,8.33333333333332,46.66666666666667,45.0,True,False,2004,36.6455,Traffic,Augsburg_Traffic
156,Augsburg,BY,2004,0.0,8.333333333333332,38.333333333333336,0.0,45.0,0.0,8.33333333333332,46.66666666666667,45.0,True,False,2004,25.0845,Background,Augsburg_Background
157,Augsburg,BY,2005,0.0,8.333333333333332,38.333333333333336,0.0,45.0,0.0,8.33333333333332,46.66666666666667,45.0,True,False,2005,36.331500000000005,Traffic,Augsburg_Traffic
158,Augsburg,BY,2005,0.0,8.333333333333332,38.333333333333336,0.0,45.0,0.0,8.33333333333332,46.66666666666667,45.0,True,False,2005,25.6615,Background,Augsburg_Background
159,Augsburg,BY,2006,0.0,8.333333333333332,38.333333333333336,0.0,45.0,0.0,8.33333333333332,46.66666666666667,45.0,True,False,2006,36.894000000000005,Traffic,Augsburg_Traffic
160,Augsburg,BY,2006,0.0,8.333333333333332,38.333333333333336,0.0,45.0,0.0,8.33333333333332,46.66666666666667,45.0,True,False,2006,26.8925,Background,Augsburg_Background
161,Augsburg,BY,2007,0.0,8.333333333333332,38.333333333333336,0.0,45.0,0.0,8.33333333333332,46.66666666666667,45.0,True,False,2007,30.33,Traffic,Augsburg_Traffic
162,Augsburg,BY,2007,0.0,8.333333333333332,38.333333333333336,0.0,45.0,0.0,8.33333333333332,46.66666666666667,45.0,True,False,2007,21.5965,Background,Augsburg_Background
163,Augsburg,BY,2008,3.333333333333333,10.0,31.666666666666664,1.6666666666666667,41.66666666666667,0.0,11.66666666666667,45.0,43.333333333333336,True,False,2008,30.643,Traffic,Augsburg_Traffic
164,Augsburg,BY,2008,3.333333333333333,10.0,31.666666666666664,1.6666666666666667,41.66666666666667,0.0,11.66666666666667,45.0,43.333333333333336,True,False,2008,20.2855,Background,Augsburg_Background
165,Augsburg,BY,2009,3.333333333333333,10.0,31.666666666666664,1.6666666666666667,41.66666666666667,0.0,11.66666666666667,45.0,43.333333333333336,True,False,2009,30.1315,Traffic,Augsburg_Traffic
166,Augsburg,BY,2009,3.333333333333333,10.0,31.666666666666664,1.6666666666666667,41.66666666666667,0.0,11.66666666666667,45.0,43.333333333333336,True,False,2009,23.238999999999997,Background,Augsburg_Background
167,Augsburg,BY,2010,3.333333333333333,10.0,31.666666666666664,1.6666666666666667,41.66666666666667,0.0,11.66666666666667,45.0,43.333333333333336,True,False,2010,30.425,Traffic,Augsburg_Traffic
168,Augsburg,BY,2010,3.333333333333333,10.0,31.666666666666664,1.6666666666666667,41.66666666666667,0.0,11.66666666666667,45.0,43.333333333333336,True,False,2010,22.991999999999997,Background,Augsburg_Background
169,Augsburg,BY,2011,3.333333333333333,10.0,31.666666666666664,1.6666666666666667,41.66666666666667,0.0,11.66666666666667,45.0,43.333333333333336,True,False,2011,29.6615,Traffic,Augsburg_Traffic
170,Augsburg,BY,2011,3.333333333333333,10.0,31.666666666666664,1.6666666666666667,41.66666666666667,0.0,11.66666666666667,45.0,43.333333333333336,True,False,2011,22.098,Background,Augsburg_Background
171,Augsburg,BY,2012,3.333333333333333,10.0,31.666666666666664,1.6666666666666667,41.66666666666667,0.0,11.66666666666667,45.0,43.333333333333336,True,False,2012,26.074,Traffic,Augsburg_Traffic
172,Augsburg,BY,2012,3.333333333333333,10.0,31.666666666666664,1.6666666666666667,41.66666666666667,0.0,11.66666666666667,45.0,43.333333333333336,True,False,2012,20.2975,Background,Augsburg_Background
173,Augsburg,BY,2013,3.333333333333333,10.0,31.666666666666664,1.6666666666666667,41.66666666666667,0.0,11.66666666666667,45.0,43.333333333333336,True,False,2013,26.8705,Traffic,Augsburg_Traffic
