Air Quality Station EoI Code,Air Pollutant,Year,Air Pollution Level,Unit Of Air Pollution Level,Air Quality Station Type,Air Quality Station Area,Longitude,Latitude,State,District,City,Yearly Difference,Yearly Mean Difference,Normalized Difference
DEBB021,PM2.5,2020,8.737,ug/m3,Background,Urban,13.0602,52.4014,BB,Potsdam,Potsdam,0.26699999999999946,-0.7710038167938932,-0.3463017875972132
DEBB054,PM2.5,2021,11.291,ug/m3,Traffic,Urban,13.0375,52.3939,BB,Potsdam,Potsdam,2.5540000000000003,0.1843343949044586,13.855254746808107
DEBB075,PM2.5,2021,9.424,ug/m3,Background,Suburban,13.1237,52.4842,BB,Potsdam,Potsdam,-1.8670000000000009,0.1843343949044586,-10.12833226792903
DEBB021,PM2.5,2021,10.583,ug/m3,Background,Urban,13.0602,52.4014,BB,Potsdam,Potsdam,1.1590000000000007,0.1843343949044586,6.287486394499062
DEBB021,PM2.5,2021,10.284,ug/m3,Background,Urban,13.0602,52.4014,BB,Potsdam,Potsdam,-0.2989999999999995,0.1843343949044586,-1.6220521414626534
DEBB073,PM2.5,2021,11.158,ug/m3,Traffic,Urban,13.0946,52.3889,BB,Potsdam,Potsdam,0.8739999999999988,0.1843343949044586,4.741383182736988
DEBB075,PM2.5,2021,10.195,ug/m3,Background,Suburban,13.1237,52.4842,BB,Potsdam,Potsdam,-0.9629999999999992,0.1843343949044586,-5.224201378690758
DEBB054,PM2.5,2022,10.041,ug/m3,Traffic,Urban,13.0375,52.3939,BB,Potsdam,Potsdam,-0.15399999999999991,-0.058051428571428594,2.6528201594645116
DEBB075,PM2.5,2022,8.978,ug/m3,Background,Suburban,13.1237,52.4842,BB,Potsdam,Potsdam,-1.0630000000000006,-0.058051428571428594,18.311349542277785
DEBB021,PM2.5,2022,9.934,ug/m3,Background,Urban,13.0602,52.4014,BB,Potsdam,Potsdam,0.9559999999999995,-0.058051428571428594,-16.468156314597877
DEBB073,PM2.5,2022,9.941,ug/m3,Traffic,Urban,13.0946,52.3889,BB,Potsdam,Potsdam,0.0070000000000014495,-0.058051428571428594,-0.12058273452113921
DEBB075,PM2.5,2022,9.072,ug/m3,Background,Suburban,13.1237,52.4842,BB,Potsdam,Potsdam,-0.8690000000000015,-0.058051428571428594,14.969485185549779
DEBB021,PM2.5,2022,10.614,ug/m3,Background,Urban,13.0602,52.4014,BB,Potsdam,Potsdam,1.5420000000000016,-0.058051428571428594,-26.562653804508336
DEBB021,PM2.5,2023,8.109,ug/m3,Background,Urban,13.0602,52.4014,BB,Potsdam,Potsdam,-2.505000000000001,-0.7596567567567567,3.2975419197148086
DEBB021,PM2.5,2023,8.194,ug/m3,Background,Urban,13.0602,52.4014,BB,Potsdam,Potsdam,0.08500000000000085,-0.7596567567567567,-0.11189263999032394
DEBB073,PM2.5,2023,9.377,ug/m3,Traffic,Urban,13.0946,52.3889,BB,Potsdam,Potsdam,1.1829999999999998,-0.7596567567567567,-1.557282271865316
DEBB054,PM2.5,2023,8.248,ug/m3,Traffic,Urban,13.0375,52.3939,BB,Potsdam,Potsdam,-1.1290000000000013,-0.7596567567567567,1.4861975358714659
DEBB075,PM2.5,2023,7.516,ug/m3,Background,Suburban,13.1237,52.4842,BB,Potsdam,Potsdam,-0.7319999999999993,-0.7596567567567567,0.9635930879166614
DEBB021,PM2.5,2024,8.798,ug/m3,Background,Urban,13.0602,52.4014,BB,Potsdam,Potsdam,1.282,0.28867507002801124,4.4409792639025
DEBB054,PM2.5,2024,8.967,ug/m3,Traffic,Urban,13.0375,52.3939,BB,Potsdam,Potsdam,0.16900000000000048,0.28867507002801124,0.5854333038997852
DEBB073,PM2.5,2024,10.346,ug/m3,Traffic,Urban,13.0946,52.3889,BB,Potsdam,Potsdam,1.3789999999999996,0.28867507002801124,4.776997195726635
DEBB075,PM2.5,2024,8.305,ug/m3,Background,Suburban,13.1237,52.4842,BB,Potsdam,Potsdam,-2.0410000000000004,0.28867507002801124,-7.070232977866618
DEBB021,PM2.5,2025,8.723,ug/m3,Background,Urban,13.0602,52.4014,BB,Potsdam,Potsdam,0.41800000000000104,1.123741641337386,0.3719716210770043
DEBB073,PM2.5,2025,9.287,ug/m3,Traffic,Urban,13.0946,52.3889,BB,Potsdam,Potsdam,0.5640000000000001,1.123741641337386,0.5018947231756697
DEBB054,PM2.5,2025,8.744,ug/m3,Traffic,Urban,13.0375,52.3939,BB,Potsdam,Potsdam,-0.543000000000001,1.123741641337386,-0.4832071536957254
DEBB075,PM2.5,2025,7.729,ug/m3,Background,Suburban,13.1237,52.4842,BB,Potsdam,Potsdam,-1.0149999999999997,1.123741641337386,-0.9032325248640152
DEBB099,PM2.5,2015,14.81,ug/m3,Traffic,Suburban,13.8483,52.4819,BB,Märkisch-Oderland,Rüdersdorf bei Berlin,,-0.93672,
DEBB099,PM2.5,2016,15.713,ug/m3,Traffic,Suburban,13.8483,52.4819,BB,Märkisch-Oderland,Rüdersdorf bei Berlin,0.9029999999999987,-0.3780966183574879,-2.3882784350803634
DEBB099,PM2.5,2017,16.743,ug/m3,Traffic,Suburban,13.8483,52.4819,BB,Märkisch-Oderland,Rüdersdorf bei Berlin,1.0299999999999994,-0.13064018691588775,-7.884250813749689
DEBB099,PM2.5,2018,15.297,ug/m3,Traffic,Suburban,13.8483,52.4819,BB,Märkisch-Oderland,Rüdersdorf bei Berlin,-1.445999999999998,0.39106666666666656,-3.697579270371629
DEBB029,PM2.5,2013,14.769,ug/m3,Industrial,Suburban,14.2851,53.0643,BB,Uckermark,Schwedt/Oder,,0.25059090909090914,
DEBB029,PM2.5,2014,16.643,ug/m3,Industrial,Suburban,14.2851,53.0643,BB,Uckermark,Schwedt/Oder,1.8740000000000006,0.06082446808510636,30.8099693922169
DEBB029,PM2.5,2015,12.983,ug/m3,Industrial,Suburban,14.2851,53.0643,BB,Uckermark,Schwedt/Oder,-3.66,-0.93672,3.9072508326928004
DEBB029,PM2.5,2016,14.959,ug/m3,Industrial,Suburban,14.2851,53.0643,BB,Uckermark,Schwedt/Oder,1.975999999999999,-0.3780966183574879,-5.226177395037434
DEBB029,PM2.5,2017,13.327,ug/m3,Industrial,Suburban,14.2851,53.0643,BB,Uckermark,Schwedt/Oder,-1.6319999999999997,-0.13064018691588775,12.492327502950967
DEBB029,PM2.5,2018,14.951,ug/m3,Industrial,Suburban,14.2851,53.0643,BB,Uckermark,Schwedt/Oder,1.6240000000000006,0.39106666666666656,4.152744630071601
DEBB029,PM2.5,2019,11.382,ug/m3,Industrial,Suburban,14.2851,53.0643,BB,Uckermark,Schwedt/Oder,-3.569000000000001,-1.4410343347639487,2.476693243110427
DEBB029,PM2.5,2020,9.389,ug/m3,Industrial,Suburban,14.2851,53.0643,BB,Uckermark,Schwedt/Oder,-1.9930000000000003,-0.7710038167938932,2.5849418077949338
DEBB029,PM2.5,2021,10.889,ug/m3,Industrial,Suburban,14.2851,53.0643,BB,Uckermark,Schwedt/Oder,1.5,0.1843343949044586,8.137385325063493
DEBB029,PM2.5,2022,10.182,ug/m3,Industrial,Suburban,14.2851,53.0643,BB,Uckermark,Schwedt/Oder,-0.706999999999999,-0.058051428571428594,12.17885618663252
DEBB029,PM2.5,2023,8.396,ug/m3,Industrial,Suburban,14.2851,53.0643,BB,Uckermark,Schwedt/Oder,-1.7859999999999996,-0.7596567567567567,2.3510618237966647
DEBB029,PM2.5,2023,8.378,ug/m3,Industrial,Suburban,14.2851,53.0643,BB,Uckermark,Schwedt/Oder,-0.018000000000000682,-0.7596567567567567,0.02369491199795161
DEBB029,PM2.5,2024,8.63,ug/m3,Industrial,Suburban,14.2851,53.0643,BB,Uckermark,Schwedt/Oder,0.25200000000000067,0.28867507002801124,0.8729538022647683
DEBB029,PM2.5,2025,9.036,ug/m3,Industrial,Suburban,14.2851,53.0643,BB,Uckermark,Schwedt/Oder,0.4059999999999988,1.123741641337386,0.3612930099456051
DEBB024,PM2.5,2005,16.71,ug/m3,Background,urban,13.9995,51.5208,BB,Oberspreewald-Lausitz,Senftenberg,,0.17811111111111153,
DEBB083,PM2.5,2011,29.599,ug/m3,Background,suburban,14.3764,51.5645,BB,Spree-Neiße,Spremberg,,-0.20848618784530393,
DEBB083,PM2.5,2014,16.667,ug/m3,Background,Suburban,14.3764,51.5645,BB,Spree-Neiße,Spremberg,-12.931999999999999,0.06082446808510636,-212.61180585920425
DEBB083,PM2.5,2015,13.225,ug/m3,Background,Suburban,14.3764,51.5645,BB,Spree-Neiße,Spremberg,-3.442000000000002,-0.93672,3.674523870526947
DEBB083,PM2.5,2016,14.575,ug/m3,Background,Suburban,14.3764,51.5645,BB,Spree-Neiße,Spremberg,1.3499999999999996,-0.3780966183574879,-3.5705159328444016
DEBB083,PM2.5,2017,15.639,ug/m3,Background,Suburban,14.3764,51.5645,BB,Spree-Neiße,Spremberg,1.064,-0.13064018691588775,-8.14450763672784
DEBB083,PM2.5,2018,15.454,ug/m3,Background,Suburban,14.3764,51.5645,BB,Spree-Neiße,Spremberg,-0.18499999999999872,0.39106666666666656,-0.4730651210364783
DEBB083,PM2.5,2019,11.753,ug/m3,Background,Suburban,14.3764,51.5645,BB,Spree-Neiße,Spremberg,-3.7010000000000005,-1.4410343347639487,2.5682941139679714
DEBB083,PM2.5,2020,10.158,ug/m3,Background,Suburban,14.3764,51.5645,BB,Spree-Neiße,Spremberg,-1.5950000000000006,-0.7710038167938932,2.0687316525002113
DEBB083,PM2.5,2021,12.506,ug/m3,Background,Suburban,14.3764,51.5645,BB,Spree-Neiße,Spremberg,2.3480000000000008,0.1843343949044586,12.73772049549939
DEBB083,PM2.5,2022,10.999,ug/m3,Background,Suburban,14.3764,51.5645,BB,Spree-Neiße,Spremberg,-1.5069999999999997,-0.058051428571428594,25.95974013190273
DEBB083,PM2.5,2022,11.09,ug/m3,Background,Suburban,14.3764,51.5645,BB,Spree-Neiße,Spremberg,0.0909999999999993,-0.058051428571428594,-1.5675755487744731
DEBB083,PM2.5,2023,9.665,ug/m3,Background,Suburban,14.3764,51.5645,BB,Spree-Neiße,Spremberg,-1.4250000000000007,-0.7596567567567567,1.8758471998377657
DEBB083,PM2.5,2024,9.552,ug/m3,Background,Suburban,14.3764,51.5645,BB,Spree-Neiße,Spremberg,-0.11299999999999955,0.28867507002801124,-0.3914435700631673
DEBB083,PM2.5,2025,9.227,ug/m3,Background,Suburban,14.3764,51.5645,BB,Spree-Neiße,Spremberg,-0.3249999999999993,1.123741641337386,-0.2892123848086743
DEBB112,PM2.5,2022,10.401,ug/m3,Background,Suburban,13.6212,52.324,BB,Dahme-Spreewald,Wildau,,-0.058051428571428594,
DEBB112,PM2.5,2023,8.305,ug/m3,Background,Suburban,13.6212,52.324,BB,Dahme-Spreewald,Wildau,-2.096,-0.7596567567567567,2.759140863761372
DEBB112,PM2.5,2024,9.108,ug/m3,Background,Suburban,13.6212,52.324,BB,Dahme-Spreewald,Wildau,0.8030000000000008,0.28867507002801124,2.7816742191214594
DEBB112,PM2.5,2025,9.16,ug/m3,Background,Suburban,13.6212,52.324,BB,Dahme-Spreewald,Wildau,0.0519999999999996,1.123741641337386,0.046273981569387626
DEBB063,PM2.5,2007,13.214,ug/m3,Background,suburban,11.7385,52.9988,BB,Prignitz,Wittenberge,,-1.7815652173913044,
DEBB063,PM2.5,2007,13.214,ug/m3,Background,suburban,11.7385,52.9988,BB,Prignitz,Wittenberge,0.0,-1.7815652173913044,-0.0
DEBB063,PM2.5,2008,14.306,ug/m3,Background,suburban,11.7385,52.9988,BB,Prignitz,Wittenberge,1.0919999999999987,0.15089655172413796,7.236745886654469
DEBB063,PM2.5,2008,14.306,ug/m3,Background,suburban,11.7385,52.9988,BB,Prignitz,Wittenberge,0.0,0.15089655172413796,0.0
DEBB063,PM2.5,2009,14.129,ug/m3,Background,suburban,11.7385,52.9988,BB,Prignitz,Wittenberge,-0.1769999999999996,-0.11429032258064523,1.5486875529212487
DEBB063,PM2.5,2009,14.129,ug/m3,Background,suburban,11.7385,52.9988,BB,Prignitz,Wittenberge,0.0,-0.11429032258064523,-0.0
DEBB063,PM2.5,2010,17.371,ug/m3,Background,suburban,11.7385,52.9988,BB,Prignitz,Wittenberge,3.241999999999999,0.6835666666666667,4.742770761203491
DEBB063,PM2.5,2010,17.371,ug/m3,Background,suburban,11.7385,52.9988,BB,Prignitz,Wittenberge,0.0,0.6835666666666667,0.0
DEBB063,PM2.5,2011,17.81,ug/m3,Background,suburban,11.7385,52.9988,BB,Prignitz,Wittenberge,0.43900000000000006,-0.20848618784530393,-2.1056550773796903
DEBB063,PM2.5,2011,17.81,ug/m3,Background,suburban,11.7385,52.9988,BB,Prignitz,Wittenberge,0.0,-0.20848618784530393,-0.0
DEBB063,PM2.5,2012,11.424,ug/m3,Background,suburban,11.7385,52.9988,BB,Prignitz,Wittenberge,-6.385999999999999,-1.4926755319148937,4.278223809167459
DEBB063,PM2.5,2012,11.424,ug/m3,Background,suburban,11.7385,52.9988,BB,Prignitz,Wittenberge,0.0,-1.4926755319148937,-0.0
DEBB063,PM2.5,2013,11.721,ug/m3,Background,Suburban,11.7385,52.9988,BB,Prignitz,Wittenberge,0.2970000000000006,0.25059090909090914,1.1851986214402344
DEBB063,PM2.5,2014,14.967,ug/m3,Background,Suburban,11.7385,52.9988,BB,Prignitz,Wittenberge,3.2460000000000004,0.06082446808510636,53.366681241801516
DEBB063,PM2.5,2015,10.39,ug/m3,Background,Suburban,11.7385,52.9988,BB,Prignitz,Wittenberge,-4.577,-0.93672,4.886198650610641
DEBB063,PM2.5,2016,11.971,ug/m3,Background,Suburban,11.7385,52.9988,BB,Prignitz,Wittenberge,1.5809999999999995,-0.3780966183574879,-4.181470881353333
DEBB063,PM2.5,2017,13.645,ug/m3,Background,Suburban,11.7385,52.9988,BB,Prignitz,Wittenberge,1.6739999999999995,-0.13064018691588775,-12.813821225453381
DEBB063,PM2.5,2018,12.766,ug/m3,Background,Suburban,11.7385,52.9988,BB,Prignitz,Wittenberge,-0.8789999999999996,0.39106666666666656,-2.247698602113876
DEBB063,PM2.5,2019,10.143,ug/m3,Background,Suburban,11.7385,52.9988,BB,Prignitz,Wittenberge,-2.6229999999999993,-1.4410343347639487,1.8202203352980237
DEBB063,PM2.5,2020,8.377,ug/m3,Background,Suburban,11.7385,52.9988,BB,Prignitz,Wittenberge,-1.766,-0.7710038167938932,2.29052043781528
DEBB063,PM2.5,2021,9.529,ug/m3,Background,Suburban,11.7385,52.9988,BB,Prignitz,Wittenberge,1.1519999999999992,0.1843343949044586,6.249511929648758
DEBB063,PM2.5,2022,8.537,ug/m3,Background,Suburban,11.7385,52.9988,BB,Prignitz,Wittenberge,-0.9919999999999991,-0.058051428571428594,17.08829609213503
DEBB063,PM2.5,2023,7.216,ug/m3,Background,Suburban,11.7385,52.9988,BB,Prignitz,Wittenberge,-1.3210000000000006,-0.7596567567567567,1.7389432638496058
DEBB063,PM2.5,2023,7.558,ug/m3,Background,Suburban,11.7385,52.9988,BB,Prignitz,Wittenberge,0.34199999999999964,-0.7596567567567567,-0.45020332796106305
DEBB063,PM2.5,2024,7.613,ug/m3,Background,Suburban,11.7385,52.9988,BB,Prignitz,Wittenberge,0.055000000000000604,0.28867507002801124,0.19052563144667722
DEBB063,PM2.5,2025,7.567,ug/m3,Background,Suburban,11.7385,52.9988,BB,Prignitz,Wittenberge,-0.04600000000000026,1.123741641337386,-0.04093467600368961
DEBE065,PM2.5,2008,22.334,ug/m3,Traffic,urban,13.4699,52.5141,BE,Berlin,Berlin,,0.15089655172413796,
DEBE034,PM2.5,2008,19.325,ug/m3,Background,urban,13.4308,52.4895,BE,Berlin,Berlin,-3.0090000000000003,0.15089655172413796,-19.940813528336378
DEBE034,PM2.5,2009,19.188,ug/m3,Background,urban,13.4308,52.4895,BE,Berlin,Berlin,-0.13700000000000045,-0.11429032258064523,1.1987016652554365
DEBE065,PM2.5,2009,21.639,ug/m3,Traffic,urban,13.4699,52.5141,BE,Berlin,Berlin,2.4510000000000005,-0.11429032258064523,-21.445385266723108
DEBE010,PM2.5,2009,17.604,ug/m3,Background,urban,13.3493,52.543,BE,Berlin,Berlin,-4.035,-0.11429032258064523,35.304826418289565
DEBE068,PM2.5,2009,18.317,ug/m3,Background,urban,13.4188,52.5136,BE,Berlin,Berlin,0.713000000000001,-0.11429032258064523,-6.238498447643245
DEBE010,PM2.5,2010,19.844,ug/m3,Background,urban,13.3493,52.543,BE,Berlin,Berlin,1.527000000000001,0.6835666666666667,2.233871360998685
DEBE065,PM2.5,2010,23.631,ug/m3,Traffic,urban,13.4699,52.5141,BE,Berlin,Berlin,3.786999999999999,0.6835666666666667,5.54005949188082
DEBE034,PM2.5,2010,21.479,ug/m3,Background,urban,13.4308,52.4895,BE,Berlin,Berlin,-2.152000000000001,0.6835666666666667,-3.148193299848834
DEBE068,PM2.5,2010,20.383,ug/m3,Background,urban,13.4188,52.5136,BE,Berlin,Berlin,-1.096,0.6835666666666667,-1.603354951967621
DEBE051,PM2.5,2011,18.66,ug/m3,Background,suburban,13.4831,52.6442,BE,Berlin,Berlin,-1.722999999999999,-0.20848618784530393,8.264336442654223
DEBE010,PM2.5,2011,20.058,ug/m3,Background,urban,13.3493,52.543,BE,Berlin,Berlin,1.3979999999999997,-0.20848618784530393,-6.705480178079284
DEBE051,PM2.5,2011,18.66,ug/m3,Background,suburban,13.4831,52.6442,BE,Berlin,Berlin,-1.3979999999999997,-0.20848618784530393,6.705480178079284
DEBE068,PM2.5,2011,20.574,ug/m3,Background,urban,13.4188,52.5136,BE,Berlin,Berlin,1.9140000000000015,-0.20848618784530393,-9.180464278142892
DEBE065,PM2.5,2011,22.918,ug/m3,Traffic,urban,13.4699,52.5141,BE,Berlin,Berlin,2.3439999999999976,-0.20848618784530393,-11.242951028195872
DEBE034,PM2.5,2011,21.414,ug/m3,Background,urban,13.4308,52.4895,BE,Berlin,Berlin,-1.5039999999999978,-0.20848618784530393,7.21390714437141
DEBE051,PM2.5,2012,15.672,ug/m3,Background,suburban,13.4831,52.6442,BE,Berlin,Berlin,-5.742000000000001,-1.4926755319148937,3.846783763269583
DEBE010,PM2.5,2012,16.985,ug/m3,Background,urban,13.3493,52.543,BE,Berlin,Berlin,1.3129999999999988,-1.4926755319148937,-0.8796285407824724
DEBE034,PM2.5,2012,18.339,ug/m3,Background,urban,13.4308,52.4895,BE,Berlin,Berlin,1.3539999999999992,-1.4926755319148937,-0.9070959971206917
DEBE068,PM2.5,2012,17.745,ug/m3,Background,urban,13.4188,52.5136,BE,Berlin,Berlin,-0.5939999999999976,-1.4926755319148937,0.39794314792443797
DEBE051,PM2.5,2012,15.672,ug/m3,Background,suburban,13.4831,52.6442,BE,Berlin,Berlin,-2.0730000000000004,-1.4926755319148937,1.388781389978726
DEBE065,PM2.5,2012,20.112,ug/m3,Traffic,urban,13.4699,52.5141,BE,Berlin,Berlin,4.439999999999998,-1.4926755319148937,-2.974524540041264
DEBE065,PM2.5,2013,18.469,ug/m3,Traffic,Urban,13.4699,52.5141,BE,Berlin,Berlin,-1.6429999999999971,0.25059090909090914,-6.5565028115363555
DEBE010,PM2.5,2013,15.544,ug/m3,Background,Urban,13.3493,52.543,BE,Berlin,Berlin,-2.9250000000000007,0.25059090909090914,-11.672410665699257
DEBE068,PM2.5,2013,16.653,ug/m3,Background,Urban,13.4188,52.5136,BE,Berlin,Berlin,1.1089999999999982,0.25059090909090914,4.425539633593317
DEBE051,PM2.5,2013,14.306,ug/m3,Background,Suburban,13.4831,52.6442,BE,Berlin,Berlin,-2.3469999999999995,0.25059090909090914,-9.3658625068021
DEBE034,PM2.5,2013,16.854,ug/m3,Background,Urban,13.4308,52.4895,BE,Berlin,Berlin,2.548,0.25059090909090914,10.167966624342462
DEBE051,PM2.5,2014,18.657,ug/m3,Background,Suburban,13.4831,52.6442,BE,Berlin,Berlin,1.8030000000000008,0.06082446808510636,29.642675994752977
DEBE065,PM2.5,2014,21.759,ug/m3,Traffic,Urban,13.4699,52.5141,BE,Berlin,Berlin,3.1020000000000003,0.06082446808510636,50.999212942719744
DEBE010,PM2.5,2014,19.476,ug/m3,Background,Urban,13.3493,52.543,BE,Berlin,Berlin,-2.2830000000000013,0.06082446808510636,-37.53423699169221
DEBE068,PM2.5,2014,19.774,ug/m3,Background,Urban,13.4188,52.5136,BE,Berlin,Berlin,0.2980000000000018,0.06082446808510636,4.899344118933132
DEBE034,PM2.5,2014,21.191,ug/m3,Background,Urban,13.4308,52.4895,BE,Berlin,Berlin,1.416999999999998,0.06082446808510636,23.296545693047637
DEBE034,PM2.5,2015,17.12,ug/m3,Background,Urban,13.4308,52.4895,BE,Berlin,Berlin,-4.070999999999998,-0.93672,4.346015885216498
DEBE065,PM2.5,2015,18.995,ug/m3,Traffic,Urban,13.4699,52.5141,BE,Berlin,Berlin,1.875,-0.93672,-2.0016653856008197
DEBE068,PM2.5,2015,16.062,ug/m3,Background,Urban,13.4188,52.5136,BE,Berlin,Berlin,-2.933,-0.93672,3.1311384405158424
DEBE051,PM2.5,2015,14.02,ug/m3,Background,Suburban,13.4831,52.6442,BE,Berlin,Berlin,-2.0420000000000016,-0.93672,2.1799470492783346
DEBE010,PM2.5,2015,15.251,ug/m3,Background,Urban,13.3493,52.543,BE,Berlin,Berlin,1.2309999999999999,-0.93672,-1.3141600478264581
DEBE010,PM2.5,2016,15.295,ug/m3,Background,Urban,13.3493,52.543,BE,Berlin,Berlin,0.04400000000000048,-0.3780966183574879,-0.11637237114455957
DEBE068,PM2.5,2016,15.89,ug/m3,Background,Urban,13.4188,52.5136,BE,Berlin,Berlin,0.5950000000000006,-0.3780966183574879,-1.5736718370684606
DEBE065,PM2.5,2016,18.326,ug/m3,Traffic,Urban,13.4699,52.5141,BE,Berlin,Berlin,2.436,-0.3780966183574879,-6.442797638821455
DEBE051,PM2.5,2016,14.388,ug/m3,Background,Suburban,13.4831,52.6442,BE,Berlin,Berlin,-3.9380000000000006,-0.3780966183574879,10.41532721743797
DEBE034,PM2.5,2016,16.381,ug/m3,Background,Urban,13.4308,52.4895,BE,Berlin,Berlin,1.9930000000000003,-0.3780966183574879,-5.271139447525107
DEBE010,PM2.5,2017,14.497,ug/m3,Background,Urban,13.3493,52.543,BE,Berlin,Berlin,-1.8840000000000003,-0.13064018691588775,14.42128983796546
DEBE034,PM2.5,2017,15.548,ug/m3,Background,Urban,13.4308,52.4895,BE,Berlin,Berlin,1.0510000000000002,-0.13064018691588775,-8.044997675000902
DEBE065,PM2.5,2017,17.398,ug/m3,Traffic,Urban,13.4699,52.5141,BE,Berlin,Berlin,1.8499999999999996,-0.13064018691588775,-14.16103301498731
DEBE051,PM2.5,2017,12.438,ug/m3,Background,Suburban,13.4831,52.6442,BE,Berlin,Berlin,-4.959999999999999,-0.13064018691588775,37.96687770504706
DEBE068,PM2.5,2017,15.056,ug/m3,Background,Urban,13.4188,52.5136,BE,Berlin,Berlin,2.6179999999999986,-0.13064018691588775,-20.03977536931717
DEBE034,PM2.5,2018,16.344,ug/m3,Background,Urban,13.4308,52.4895,BE,Berlin,Berlin,1.288000000000002,0.39106666666666656,3.2935560859188606
DEBE051,PM2.5,2018,12.993,ug/m3,Background,Suburban,13.4831,52.6442,BE,Berlin,Berlin,-3.351000000000001,0.39106666666666656,-8.568871462666216
DEBE065,PM2.5,2018,17.657,ug/m3,Traffic,Urban,13.4699,52.5141,BE,Berlin,Berlin,4.664,0.39106666666666656,11.926355267644054
DEBE010,PM2.5,2018,15.081,ug/m3,Background,Urban,13.3493,52.543,BE,Berlin,Berlin,-2.5760000000000005,0.39106666666666656,-6.5871121718377115
DEBE068,PM2.5,2018,15.497,ug/m3,Background,Urban,13.4188,52.5136,BE,Berlin,Berlin,0.41600000000000037,0.39106666666666656,1.0637572451414945
DEBE068,PM2.5,2019,13.057,ug/m3,Background,Urban,13.4188,52.5136,BE,Berlin,Berlin,-2.4399999999999995,-1.4410343347639487,1.6932282188818826
DEBE034,PM2.5,2019,13.55,ug/m3,Background,Urban,13.4308,52.4895,BE,Berlin,Berlin,0.4930000000000003,-1.4410343347639487,-0.34211537373310197
DEBE010,PM2.5,2019,12.703,ug/m3,Background,Urban,13.3493,52.543,BE,Berlin,Berlin,-0.8470000000000013,-1.4410343347639487,0.5877722546692448
DEBE051,PM2.5,2019,11.233,ug/m3,Background,Suburban,13.4831,52.6442,BE,Berlin,Berlin,-1.4699999999999989,-1.4410343347639487,1.0201006072771992
DEBE065,PM2.5,2019,15.652,ug/m3,Traffic,Urban,13.4699,52.5141,BE,Berlin,Berlin,4.418999999999999,-1.4410343347639487,-3.0665473357537043
DEBE056,PM2.5,2020,10.379,ug/m3,Background,Rural,13.6471,52.4477,BE,Berlin,Berlin,-5.273,-0.7710038167938932,6.839136052434864
DEBE032,PM2.5,2020,9.367,ug/m3,Background,Rural,13.2251,52.4732,BE,Berlin,Berlin,-1.0119999999999987,-0.7710038167938932,1.3125745657242696
DEBE034,PM2.5,2020,11.973,ug/m3,Background,Urban,13.4308,52.4895,BE,Berlin,Berlin,2.606,-0.7710038167938932,-3.3800092077840422
DEBE065,PM2.5,2020,13.326,ug/m3,Traffic,Urban,13.4699,52.5141,BE,Berlin,Berlin,1.3529999999999998,-0.7710038167938932,-1.754855125913971
DEBE125,PM2.5,2020,12.046,ug/m3,Traffic,Urban,13.3824,52.5098,BE,Berlin,Berlin,-1.2800000000000011,-0.7710038167938932,1.6601733637619256
DEBE051,PM2.5,2020,10.413,ug/m3,Background,Suburban,13.4831,52.6442,BE,Berlin,Berlin,-1.6329999999999991,-0.7710038167938932,2.118018049236891
DEBE064,PM2.5,2020,13.154,ug/m3,Traffic,Urban,13.434,52.4817,BE,Berlin,Berlin,2.7409999999999997,-0.7710038167938932,-3.5551056172433078
DEBE034,PM2.5,2020,12.613,ug/m3,Background,Urban,13.4308,52.4895,BE,Berlin,Berlin,-0.5410000000000004,-0.7710038167938932,0.7016826482775013
DEBE010,PM2.5,2020,11.406,ug/m3,Background,Urban,13.3493,52.543,BE,Berlin,Berlin,-1.206999999999999,-0.7710038167938932,1.5654916016098757
DEBE068,PM2.5,2020,11.679,ug/m3,Background,Urban,13.4188,52.5136,BE,Berlin,Berlin,0.2729999999999997,-0.7710038167938932,-0.3540838502398475
DEBE051,PM2.5,2020,10.388,ug/m3,Background,Suburban,13.4831,52.6442,BE,Berlin,Berlin,-1.2910000000000004,-0.7710038167938932,1.6744404786067537
DEBE068,PM2.5,2020,11.228,ug/m3,Background,Urban,13.4188,52.5136,BE,Berlin,Berlin,0.8399999999999999,-0.7710038167938932,-1.0894887699687625
DEBE069,PM2.5,2020,12.833,ug/m3,Traffic,Urban,13.3877,52.4381,BE,Berlin,Berlin,1.6050000000000004,-0.7710038167938932,-2.081701756904601
DEBE010,PM2.5,2020,10.864,ug/m3,Background,Urban,13.3493,52.543,BE,Berlin,Berlin,-1.9689999999999994,-0.7710038167938932,2.5538135572243967
DEBE063,PM2.5,2020,13.405,ug/m3,Traffic,Urban,13.4417,52.4675,BE,Berlin,Berlin,2.5409999999999986,-0.7710038167938932,-3.2957035291555057
DEBE061,PM2.5,2020,11.867,ug/m3,Traffic,Urban,13.3183,52.4636,BE,Berlin,Berlin,-1.5379999999999985,-0.7710038167938932,1.994802057395185
DEBE065,PM2.5,2020,13.947,ug/m3,Traffic,Urban,13.4699,52.5141,BE,Berlin,Berlin,2.0799999999999983,-0.7710038167938932,-2.697781716113125
DEBE056,PM2.5,2021,11.218,ug/m3,Background,Rural,13.6471,52.4477,BE,Berlin,Berlin,-2.728999999999999,0.1843343949044586,-14.80461636806551
DEBE032,PM2.5,2021,10.779,ug/m3,Background,Rural,13.2251,52.4732,BE,Berlin,Berlin,-0.43900000000000006,0.1843343949044586,-2.3815414384685822
